date,Bx,By,Bz,Mx,My,Mz,dst
19970609 05:30,-49.82,51.61,33.50,-64.13,25.16,2.16,-77.00
19970609 06:30,-51.59,49.05,26.86,-69.86,18.08,1.52,-75.00
19970609 07:30,-56.96,43.07,22.72,-82.66,6.68,2.20,-72.00
19970609 08:30,-61.10,34.36,17.42,-112.00,-7.46,2.99,-67.00
19970609 09:30,-45.96,18.16,19.83,-106.20,-18.35,4.09,-65.50
19970609 10:30,-48.78,20.48,22.35,-116.45,-16.25,5.04,-66.50
19970609 11:30,-43.40,27.10,25.57,-101.05,-10.14,8.02,-62.00
19970609 12:30,-28.91,19.26,31.93,-80.84,-17.05,10.07,-53.00
19970609 15:30,-19.21,28.70,36.42,-68.82,-2.00,13.71,-50.50
19970609 18:30,-11.19,39.87,37.12,-58.02,3.56,14.01,-52.00
19970903 20:30,5.19,34.75,22.29,-36.39,-12.95,0.85,-71.00
19970903 21:30,-21.05,45.66,21.53,-65.32,-3.01,0.04,-93.50
19970903 22:30,-41.11,59.22,19.81,-76.42,3.86,2.79,-88.00
19970903 23:30,-36.55,59.05,18.04,-73.45,14.31,4.02,-69.00
19970904 00:30,-16.79,61.63,21.18,-54.60,22.08,4.08,-59.50
19970904 01:30,-5.47,68.15,20.92,-43.86,24.45,2.68,-65.00
19970904 02:30,-19.49,62.71,14.87,-56.00,25.53,1.97,-72.00
19970904 03:30,-23.54,51.13,13.66,-59.11,15.86,1.63,-71.50
19970904 04:30,-16.36,39.36,14.84,-57.62,5.48,0.97,-68.00
19970904 05:30,-22.29,32.50,16.28,-61.02,-1.52,1.19,-65.00
19970904 06:30,-24.48,23.90,18.26,-58.93,-6.89,1.85,-63.50
19970904 07:30,-28.31,23.35,16.76,-69.02,-11.24,2.21,-60.00
19970904 08:30,-27.10,25.96,15.57,-71.72,-11.83,3.53,-54.00
19970904 09:30,-17.63,29.05,19.29,-56.62,-9.14,5.18,-51.00
19970918 04:30,-11.10,30.70,16.53,-25.92,3.83,3.53,-54.50
19970918 05:30,-20.15,36.67,13.06,-47.07,2.30,3.58,-55.50
19970918 06:30,-18.30,29.92,17.28,-47.15,3.45,3.89,-54.50
19970918 07:30,-16.70,27.06,17.09,-49.10,1.27,3.64,-51.00
