date,Bx,By,Bz,Mx,My,Mz,dst
20011023 08:30,-128.52,-27.73,19.26,-113.17,-13.81,24.57,-111.50
20011023 09:30,-119.10,-25.55,20.61,-107.54,-11.49,23.68,-105.50
20011023 10:30,-110.81,-24.96,19.42,-104.37,-10.54,22.87,-101.50
20011028 06:30,-149.24,-28.91,6.78,-159.24,-17.02,16.95,-113.50
20011028 07:30,-157.05,-29.39,9.87,-158.44,-9.13,19.79,-126.00
20011028 08:30,-169.68,-24.50,14.55,-168.90,-8.47,22.97,-138.00
20011028 09:30,-179.53,-28.14,16.02,-167.66,-5.54,25.70,-145.50
20011028 12:30,-156.49,-23.32,19.22,-157.86,-19.16,26.50,-138.00
20011028 13:30,-126.85,-14.31,18.62,-132.66,-24.87,23.63,-129.00
20011028 14:30,-124.94,-11.86,18.94,-121.72,-20.49,22.03,-123.00
20011028 15:30,-111.62,-19.77,16.97,-103.24,-16.47,21.15,-115.00
20011028 16:30,-96.51,-25.86,15.65,-94.20,-22.30,20.59,-109.50
20011028 17:30,-75.26,-29.75,16.43,-85.70,-28.00,19.54,-106.00
20011028 18:30,-59.72,-40.63,14.04,-86.24,-33.50,18.44,-104.50
20011028 19:30,-62.54,-38.54,18.17,-83.99,-25.81,18.66,-104.00
20011028 20:30,-74.93,-19.14,27.89,-79.40,-14.83,20.69,-106.50
20011028 21:30,-87.74,-1.49,27.94,-87.39,-13.54,22.69,-107.50
20011028 22:30,-90.51,14.84,29.67,-91.58,-10.61,22.46,-101.00
20011101 09:30,-126.97,-25.61,19.36,-106.25,-3.50,28.64,-102.00
20011101 10:30,-129.98,-23.60,19.31,-103.58,2.29,29.62,-105.00
20011107 02:30,-149.61,-52.93,18.95,-155.54,-32.76,34.43,-150.00
20011107 03:30,-148.16,-43.28,24.74,-156.58,-28.73,33.53,-143.00
20011107 04:30,-142.15,-36.03,25.91,-143.73,-30.95,32.99,-130.50
20011107 05:30,-133.05,-32.90,23.20,-125.95,-30.27,32.27,-122.00
20011107 06:30,-132.22,-27.97,22.64,-122.98,-24.98,32.21,-121.00
20011107 07:30,-133.13,-28.40,21.75,-120.77,-19.84,32.57,-118.00
