date,Bx,By,Bz,Mx,My,Mz,dst
20000812 11:30,-197.00,-59.73,32.19,-226.28,-48.50,37.36,-184.00
20000812 12:30,-175.54,-58.69,33.36,-204.98,-53.88,34.70,-168.00
20000812 13:30,-159.28,-50.06,36.42,-181.09,-26.22,30.53,-160.50
20000812 14:30,-136.34,-41.09,34.96,-125.49,-33.96,31.29,-156.50
20000812 15:30,-119.22,-31.43,34.10,-106.85,-6.51,29.40,-152.50
20000917 22:30,-179.74,-44.71,-16.18,-212.84,-94.87,23.48,-186.00
20000917 23:30,-187.67,-58.08,-3.00,-225.11,-102.89,33.95,-197.00
20000918 00:30,-190.67,-59.42,8.24,-203.71,-102.88,36.60,-187.50
20000918 01:30,-180.57,-54.41,17.20,-187.06,-56.61,37.18,-171.00
20000918 02:30,-151.78,-46.63,18.31,-154.03,-43.91,34.74,-157.00
20001005 05:30,-185.91,-64.78,14.56,-195.20,-26.64,42.24,-154.00
20001005 06:30,-241.03,-78.94,18.36,-254.59,-23.51,48.79,-170.50
20001005 07:30,-243.81,-66.28,32.66,-227.07,-39.32,51.81,-164.00
20001005 12:30,-122.46,-0.80,35.03,-178.23,-2.24,32.79,-173.50
20001005 13:30,-154.98,4.40,38.26,-187.07,-3.67,33.04,-172.50
20001005 14:30,-130.71,-2.63,33.05,-132.94,9.49,31.01,-165.50
20001005 15:30,-115.49,-4.68,30.27,-122.88,-10.57,27.68,-158.50
20010401 02:30,-209.71,-31.04,52.56,-189.82,-32.26,45.79,-199.00
20010401 03:30,-200.85,-28.35,49.59,-184.96,-20.31,44.73,-187.00
20010401 04:30,-185.37,-31.93,43.58,-174.05,-19.75,43.06,-173.50
20010401 05:30,-180.17,-25.42,41.51,-162.76,-13.26,40.81,-163.50
20010401 06:30,-175.26,-24.54,37.74,-179.57,-18.08,38.39,-161.50
20010401 07:30,-192.90,-30.29,36.84,-188.80,-5.80,36.88,-155.00
20010411 20:30,-119.45,-3.92,24.42,-108.71,-17.26,9.99,-176.00
20010412 02:30,-226.92,-62.07,27.87,-215.74,-60.90,43.34,-198.50
20010412 03:30,-204.12,-63.36,25.81,-194.62,-41.01,41.95,-178.50
20010412 04:30,-189.60,-60.10,26.04,-185.79,-22.69,41.62,-167.00
20010412 05:30,-181.03,-65.51,25.15,-172.36,-28.14,41.68,-163.00
20010412 06:30,-173.24,-63.20,28.80,-160.43,-37.97,42.67,-158.50
20010412 07:30,-174.17,-51.50,31.34,-152.62,-24.50,42.92,-151.50
20011003 12:30,-149.00,-10.04,23.80,-66.51,158.07,-63.87,-155.00
20011003 13:30,-132.84,-15.12,21.13,-79.43,113.65,-67.07,-161.00
20011003 14:30,-137.07,-27.44,18.80,-94.87,110.27,-68.84,-158.00
20011003 15:30,-115.38,-20.79,19.78,-78.26,111.44,-71.77,-152.00
20011021 20:30,-122.63,-22.36,7.58,-132.09,-39.52,7.79,-178.50
20011021 21:30,-145.66,-38.64,14.71,-148.98,-39.45,9.60,-183.50
20011021 22:30,-153.96,-16.41,23.94,-149.75,-28.12,14.05,-182.00
20011021 23:30,-153.70,-32.36,15.80,-195.21,-66.84,18.95,-180.50
20011022 00:30,-167.79,-53.68,15.16,-203.82,-88.93,23.82,-175.00
20011022 01:30,-171.91,-29.45,24.71,-180.65,-48.53,25.63,-170.50
20011022 02:30,-167.94,-36.46,22.55,-164.62,-32.91,26.99,-163.00
20011022 03:30,-161.74,-41.23,19.18,-158.77,-26.07,27.64,-161.00
20011022 04:30,-180.55,-49.24,16.66,-172.28,-20.06,28.92,-162.00
20011022 05:30,-175.05,-37.04,22.05,-160.76,-15.97,29.90,-158.00
20011022 06:30,-168.34,-32.32,22.56,-152.59,-18.26,28.88,-155.50
20011022 19:30,-108.63,-50.37,1.27,-119.77,-26.75,12.97,-153.00
20011022 20:30,-106.42,-55.23,2.75,-110.30,-20.63,12.02,-156.50
20011022 21:30,-112.77,-41.32,6.09,-122.61,-25.02,15.16,-157.00
20011022 22:30,-131.64,-39.92,7.57,-149.99,-21.94,17.71,-154.50
20011022 23:30,-137.49,-39.37,10.54,-143.45,-39.48,21.31,-159.50
20011028 10:30,-187.50,-21.42,18.95,-173.81,-1.67,28.26,-153.00
20011028 11:30,-178.80,-24.85,18.75,-181.18,-19.40,28.51,-151.50
20011106 02:30,-94.97,14.22,4.78,-179.39,3.39,12.47,-185.00
20011106 12:30,-205.20,-43.41,27.98,-183.51,-23.55,40.72,-191.50
20011106 13:30,-195.80,-41.11,27.34,-169.84,-26.30,38.89,-195.00
20011106 16:30,-170.71,-52.00,21.37,-185.32,-38.82,32.11,-198.50
20011106 17:30,-147.91,-61.21,21.02,-142.38,-39.00,31.41,-182.00
20011106 18:30,-138.98,-66.72,19.96,-140.97,-44.60,31.80,-164.00
20011106 19:30,-121.86,-54.45,24.17,-122.04,-37.36,33.15,-157.50
20011106 20:30,-127.66,-61.00,21.16,-136.11,-31.15,34.75,-170.00
20011106 21:30,-148.67,-58.39,20.15,-163.39,-29.28,35.44,-174.50
20011106 22:30,-162.30,-56.92,17.61,-175.52,-39.54,36.48,-173.00
20011106 23:30,-171.85,-40.60,23.09,-177.58,-37.50,36.77,-169.00
20011107 00:30,-171.20,-33.86,26.12,-175.79,-31.55,35.66,-160.50
20011107 01:30,-160.65,-44.94,21.18,-166.51,-40.17,34.94,-154.00
20011124 11:30,-170.19,-34.76,14.04,-176.28,-27.17,14.93,-164.00
20011124 12:30,-232.88,-41.20,16.50,-227.50,-28.09,19.47,-187.50
20011124 13:30,-163.05,-63.31,18.83,-168.90,3.04,15.27,-190.50
20011124 18:30,-179.25,-65.76,12.07,-191.95,-44.22,29.56,-196.00
20011124 19:30,-160.98,-60.36,16.72,-177.26,-35.41,31.86,-182.00
20011124 20:30,-152.54,-52.39,20.52,-171.27,-27.61,32.72,-174.50
20011124 21:30,-147.67,-39.93,25.16,-164.38,-20.75,33.11,-162.50
20011124 22:30,-133.10,-27.35,27.76,-142.59,-15.88,31.42,-151.50
20020907 22:30,-138.14,-20.73,40.26,-122.53,-29.59,22.32,-163.00
20020907 23:30,-176.30,-38.39,34.73,-171.23,-63.95,27.45,-179.00
20020908 00:30,-184.92,-33.10,38.76,-177.95,-43.78,30.36,-173.00
20020908 01:30,-189.77,-37.00,34.02,-182.39,-33.89,32.94,-158.50
20020908 02:30,-191.40,-31.27,34.42,-171.83,-13.38,32.85,-152.50
20020908 03:30,-197.06,-32.14,29.33,-168.60,-6.71,32.30,-151.00
20021001 12:30,-167.97,-3.64,18.27,-189.01,-33.77,24.05,-152.00
20021001 14:30,-106.53,2.98,17.12,-123.26,-29.91,16.22,-164.00
20021001 15:30,-126.10,-19.88,11.52,-144.86,-31.54,15.37,-175.00
20021001 16:30,-121.84,-42.35,10.04,-141.93,-27.40,17.02,-165.50
20021001 17:30,-87.59,-50.57,13.79,-118.17,-44.28,16.43,-156.50
20021001 18:30,-90.85,-40.09,22.93,-117.96,-32.80,15.97,-159.00
20021001 19:30,-102.74,-31.40,25.85,-117.61,-27.68,17.24,-161.00
20021001 20:30,-107.23,-20.46,25.71,-109.25,-20.67,17.76,-159.00
20021002 02:30,-197.69,-34.00,15.98,-191.56,-39.61,37.65,-153.00
20021002 03:30,-207.62,-42.79,14.80,-189.09,-6.08,38.47,-157.50
20021002 04:30,-194.85,-41.31,17.93,-182.49,-25.28,38.35,-157.50
20021002 05:30,-186.47,-37.50,18.04,-181.68,-22.90,35.94,-157.00
20021002 06:30,-190.93,-27.87,22.13,-189.98,-12.23,35.58,-158.50
20021002 07:30,-195.70,-32.46,22.46,-192.55,-7.95,38.14,-153.00
20031029 09:30,-168.16,-20.25,16.84,-197.89,-30.05,16.53,-151.00
20031029 18:30,-136.27,-61.59,4.39,-120.55,-16.54,20.96,-191.00
20031030 07:30,-220.82,-24.41,33.68,-189.08,-15.34,47.90,-197.50
20031030 08:30,-208.15,-28.74,30.27,-179.05,-13.96,44.38,-185.00
20031030 09:30,-197.94,-34.44,27.66,-170.86,-21.30,41.57,-171.00
20031030 10:30,-178.66,-36.74,27.50,-160.06,-36.36,38.57,-159.50
20031030 11:30,-165.86,-39.83,26.12,-148.18,-38.37,36.02,-155.50
20031030 12:30,-161.24,-46.86,25.54,-141.11,-37.00,34.95,-152.00
20031030 19:30,-203.30,-5.83,30.44,-156.26,34.03,39.31,-191.00
20031031 04:30,-210.00,-38.48,24.46,-190.79,-22.19,49.07,-163.50
20031120 14:30,-138.27,-69.17,14.91,-169.08,-43.78,8.40,-166.50
20031120 15:30,-113.71,-60.35,19.93,-164.20,-34.12,7.67,-200.00
20031121 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-192.50
20031121 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-188.00
20031121 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-170.50
20031121 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-159.00
20031121 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-162.00
20031121 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.50
20040727 12:30,-83.14,0.28,28.13,-78.41,-15.44,11.02,-155.50
20040727 13:30,-102.20,-3.57,18.11,-83.07,-37.45,10.84,-160.50
20041108 00:30,-189.92,-27.69,11.67,-258.68,-89.67,37.12,-182.50
20041108 11:30,-186.88,-48.66,28.23,-193.39,-64.96,27.34,-198.00
20041108 12:30,-162.46,-50.08,26.93,-167.08,-58.76,24.87,-174.50
20041108 13:30,-163.64,-50.27,25.17,-159.70,-49.89,24.46,-164.00
20041108 14:30,-164.21,-46.42,25.55,-155.50,-44.26,26.69,-154.50
20041109 20:30,-190.98,-34.30,16.10,-266.24,-42.40,33.32,-197.50
20041109 21:30,-194.48,-44.05,22.21,-212.04,-49.72,41.06,-198.00
20041109 22:30,-160.28,-27.76,24.73,-161.65,-33.27,39.32,-177.50
20041109 23:30,-182.44,-13.34,29.98,-157.83,-35.97,38.63,-162.00
20041110 02:30,-194.66,-48.27,13.59,-186.30,-35.77,39.33,-151.50
20041110 03:30,-203.94,-50.59,21.92,-197.85,-27.27,41.51,-153.50
20041110 04:30,-216.70,-38.76,24.96,-197.81,-0.67,43.77,-174.50
20041110 13:30,-151.76,-88.81,16.26,-180.25,-77.97,19.17,-191.00
20041110 14:30,-128.23,-65.03,24.68,-148.67,-68.29,17.42,-173.50
20041110 15:30,-131.45,-80.89,20.50,-156.45,-72.25,18.55,-167.50
20050515 10:30,-208.43,-52.07,24.97,-166.51,-56.13,38.55,-179.50
20050515 11:30,-191.39,-51.58,24.74,-162.23,-48.96,37.65,-168.50
20050515 12:30,-177.47,-46.63,28.71,-156.16,-40.32,37.43,-159.50
20050515 13:30,-167.79,-34.86,30.62,-154.91,-31.89,37.74,-151.50
20050824 10:30,-71.19,9.35,15.65,-116.20,17.27,10.61,-157.00
20050824 11:30,-146.59,15.98,22.11,-163.55,30.60,15.03,-173.50
20050824 12:30,-167.14,4.30,24.18,-167.90,22.64,22.89,-161.50
20050824 13:30,-150.24,9.65,25.22,-135.98,10.79,25.71,-151.00
20061215 00:30,-188.02,-42.02,7.06,-218.94,-50.90,27.49,-151.50
20061215 01:30,-196.68,-23.98,17.55,-206.39,-29.44,35.08,-153.00
20061215 02:30,-214.40,-22.53,17.55,-221.59,1.56,39.04,-152.50
20061215 03:30,-245.03,-23.67,20.60,-244.31,2.73,39.94,-157.00
20061215 04:30,-212.04,-19.44,19.61,-224.00,-1.74,38.85,-158.50
20061215 05:30,-195.08,-16.88,16.19,-186.95,-4.44,37.54,-158.50
20061215 06:30,-181.37,-9.61,19.67,-188.37,-5.22,34.38,-160.00
20061215 07:30,-168.27,-6.64,20.26,-186.88,1.88,31.53,-156.00
20150317 16:30,-85.93,-36.58,2.64,-108.71,-13.64,1.60,-152.50
20150317 17:30,-88.28,-45.01,1.80,-150.85,-15.67,3.54,-158.00
20150317 18:30,-79.13,-78.87,6.46,-141.15,-52.96,5.22,-165.50
20150317 19:30,-95.72,-65.83,21.96,-144.98,-47.23,8.41,-179.50
20150317 20:30,-125.06,-53.72,34.43,-153.97,-57.06,10.62,-190.00
20150318 00:30,-212.97,-47.50,32.45,-232.06,-79.16,30.81,-194.50
20150318 01:30,-199.49,-33.17,34.38,-196.29,-59.17,30.84,-180.50
20150318 02:30,-187.33,-44.80,23.18,-191.86,-58.04,28.77,-163.50
20150318 03:30,-171.15,-42.13,23.82,-170.72,-47.09,29.69,-151.50
20150623 02:30,-152.90,-67.05,0.15,-193.98,-55.89,15.85,-157.50
20150623 03:30,-214.95,-60.79,16.03,-235.54,-45.82,24.02,-186.00
20150623 04:30,-255.85,-53.58,26.74,-268.77,-27.78,33.12,-188.50
20150623 05:30,-231.11,-25.12,36.62,-248.12,-9.98,33.81,-175.00
20150623 06:30,-198.92,-37.76,25.28,-179.31,-25.24,34.75,-162.00
20150623 07:30,-173.53,-41.64,22.60,-156.81,-36.13,34.13,-153.00
20150623 08:30,-157.71,-34.18,26.76,-160.24,-33.95,32.90,-153.00
20150623 09:30,-151.66,-30.99,23.56,-167.92,-25.69,30.15,-151.00
20151220 21:30,-113.79,-45.77,28.60,-146.25,-40.43,13.16,-155.00
20151220 22:30,-142.93,-25.86,39.31,-160.51,-46.07,18.10,-163.50
20151220 23:30,-151.44,-20.95,37.94,-167.29,-43.87,20.45,-154.50
20151221 00:30,-157.62,-30.07,32.69,-193.73,-41.13,23.13,-153.50
20151221 01:30,-165.56,-26.02,34.64,-191.92,-60.56,28.44,-156.00
20180826 05:30,-227.29,-45.54,16.81,-261.41,14.70,28.66,-164.50
20180826 06:30,-232.79,-40.26,21.63,-273.59,17.96,29.59,-174.50
20180826 07:30,-184.52,-18.33,27.44,-255.36,22.42,23.89,-161.50
20180826 08:30,-128.63,-14.37,17.10,-173.80,1.86,14.80,-152.50
