date,Bx,By,Bz,Mx,My,Mz,dst
19980925 08:30,-119.95,6.52,25.73,-120.52,8.47,41.01,-201.50
19991022 05:30,-84.23,86.77,26.21,-113.82,58.48,33.19,-221.00
19991022 06:30,-126.79,54.50,19.44,-149.22,44.81,37.47,-232.50
19991022 07:30,-120.72,12.97,19.76,-123.51,-0.05,41.68,-217.00
20000406 20:30,-181.09,39.18,73.19,-164.49,75.80,59.47,-215.00
20000407 01:30,-200.79,124.81,80.90,-194.02,117.89,84.41,-237.00
20000407 02:30,-210.34,80.43,73.85,-184.47,77.23,79.46,-211.50
20000407 03:30,-189.47,87.17,71.94,-171.69,85.66,76.15,-204.50
20000407 04:30,-188.21,74.59,67.22,-179.92,70.60,74.84,-206.00
20000715 20:30,-119.37,3.97,79.31,-155.51,9.67,54.07,-243.00
20000716 03:30,-161.08,58.67,75.03,-161.44,53.95,86.60,-245.50
20000716 04:30,-160.47,45.26,70.14,-159.18,52.94,80.59,-220.00
20000716 05:30,-147.61,59.51,66.39,-143.92,55.07,73.88,-201.50
20000812 08:30,-161.76,44.47,37.18,-164.92,51.98,48.92,-218.50
20000812 09:30,-169.25,29.93,44.41,-172.35,30.35,55.19,-229.00
20000812 10:30,-176.42,38.90,58.41,-169.56,46.55,58.41,-207.50
20010331 05:30,-113.20,52.90,19.54,-151.77,61.25,33.46,-209.00
20010331 13:30,-211.01,20.93,59.62,-202.31,16.93,63.88,-234.50
20010331 14:30,-182.62,22.84,53.45,-166.22,26.82,60.75,-221.00
20010331 15:30,-190.99,-7.78,66.89,-144.45,-9.91,64.88,-218.00
20010331 16:30,-198.62,8.22,98.43,-145.25,28.28,76.26,-230.50
20010331 23:30,-152.25,41.17,69.04,-163.33,38.27,82.94,-230.50
20010401 00:30,-166.27,37.82,66.02,-153.89,39.94,79.63,-220.50
20010401 01:30,-164.13,36.41,64.48,-148.76,50.62,76.27,-209.00
20010411 21:30,-186.75,0.77,89.49,-161.10,12.24,80.00,-210.00
20010411 22:30,-206.28,65.92,94.61,-210.10,97.33,84.09,-243.00
20010412 00:30,-162.98,99.80,85.92,-158.31,111.51,84.34,-225.50
20010412 01:30,-140.86,102.12,77.69,-117.44,108.74,76.14,-212.50
20011106 09:30,-159.52,23.56,49.54,-142.30,39.32,61.40,-247.00
20011106 10:30,-141.35,36.36,55.04,-132.85,42.96,61.00,-224.00
20011106 11:30,-123.88,41.17,55.03,-123.95,40.43,59.32,-206.50
20011106 14:30,-164.75,41.32,56.29,-139.94,52.14,59.06,-212.50
20011106 15:30,-188.14,39.52,63.35,-161.36,45.42,64.01,-214.00
20011124 14:30,-205.95,29.32,64.54,-189.52,9.01,65.08,-206.50
20011124 15:30,-229.84,18.44,62.81,-203.86,23.42,68.84,-216.00
20011124 16:30,-191.41,22.30,61.07,-176.49,34.19,68.75,-218.50
20011124 17:30,-179.14,31.33,56.18,-155.50,50.39,65.78,-210.50
20031029 19:30,-315.96,68.95,94.77,-257.04,88.63,89.17,-233.00
20031030 05:30,-203.55,48.02,61.27,-187.89,39.30,80.33,-232.00
20031030 06:30,-185.41,38.21,58.95,-170.38,27.81,79.27,-211.50
20031031 01:30,-179.42,48.28,64.34,-200.47,54.39,98.58,-245.00
20031031 02:30,-196.29,46.88,64.20,-183.01,50.06,94.50,-242.50
20031031 03:30,-201.82,27.29,66.93,-189.17,28.60,93.32,-218.50
20031121 01:30,-233.31,58.21,95.82,-225.86,67.49,121.83,-243.00
20031121 02:30,-202.87,35.11,83.16,-201.46,42.36,110.93,-212.00
20041108 01:30,-115.58,196.78,55.25,-67.05,183.82,41.44,-205.00
20041108 02:30,-127.45,144.62,40.58,-126.75,138.36,42.04,-248.00
20041108 10:30,-205.65,40.59,55.72,-196.86,40.26,77.92,-224.50
20041110 05:30,-66.82,5.59,29.92,-121.34,-19.75,46.82,-218.50
20041110 06:30,-108.94,15.45,28.05,-140.07,18.03,50.43,-249.50
20041110 10:30,-227.32,32.40,49.92,-227.27,34.03,84.32,-247.50
20041110 11:30,-222.11,17.97,61.80,-202.02,37.08,88.98,-233.00
20041110 12:30,-223.79,20.38,71.89,-205.54,28.52,89.97,-220.00
20050515 07:30,-144.87,41.95,30.76,-160.97,58.76,47.31,-238.00
20050515 08:30,-122.60,39.79,38.40,-131.11,54.58,49.28,-234.50
20050515 09:30,-107.66,12.48,37.59,-124.10,20.56,46.36,-203.00
20150317 21:30,-191.47,95.28,65.33,-184.32,116.82,79.82,-216.00
20150317 22:30,-196.19,86.41,63.16,-205.62,102.92,81.97,-229.50
20150317 23:30,-159.08,132.70,64.76,-148.74,158.00,77.41,-212.50
