date,Bx,By,Bz,Mx,My,Mz,dst
20011106 13:30,-129.81,24.65,51.66,-117.09,36.74,55.46,-195.00
20011106 16:30,-187.78,38.59,63.30,-172.37,40.25,66.92,-198.50
20011106 17:30,-192.59,20.70,60.59,-167.34,39.19,65.83,-182.00
20011106 18:30,-161.60,18.20,61.63,-140.24,40.32,63.96,-164.00
20011106 19:30,-125.66,36.41,64.02,-113.02,45.09,59.01,-157.50
20011106 20:30,-154.09,27.01,59.69,-138.86,42.43,60.71,-170.00
20011106 21:30,-141.80,42.08,63.22,-137.54,52.98,63.30,-174.50
20011106 22:30,-126.18,48.20,58.80,-123.94,68.62,62.63,-173.00
20011106 23:30,-146.12,52.03,56.24,-138.35,68.75,62.55,-169.00
20011107 00:30,-134.70,42.48,56.61,-132.06,53.64,61.56,-160.50
20011107 01:30,-124.49,48.16,53.49,-111.56,59.13,58.73,-154.00
20011124 11:30,-105.08,42.08,45.40,-92.98,38.35,35.94,-164.00
20011124 12:30,-137.76,49.70,46.86,-133.77,23.03,46.99,-187.50
20011124 13:30,-204.21,17.05,50.23,-183.29,3.43,54.53,-190.50
20011124 18:30,-152.89,39.88,62.37,-135.92,49.59,64.32,-196.00
20011124 19:30,-137.78,37.55,59.83,-128.61,44.36,61.08,-182.00
20011124 20:30,-129.58,36.96,54.83,-124.36,41.26,59.41,-174.50
20011124 21:30,-124.36,32.31,52.47,-119.23,36.13,57.67,-162.50
20011124 22:30,-112.93,28.39,51.67,-109.32,28.38,55.96,-151.50
20020907 22:30,-127.09,44.88,56.10,-126.97,58.04,50.43,-163.00
20020907 23:30,-142.84,75.19,58.02,-138.78,105.21,52.86,-179.00
20020908 00:30,-153.72,59.03,56.30,-146.66,82.53,53.74,-173.00
20020908 01:30,-94.08,41.51,50.79,-118.21,49.76,48.56,-158.50
20020908 02:30,-78.46,41.49,37.98,-80.14,38.18,43.90,-152.50
20020908 03:30,-79.16,35.70,36.28,-84.51,24.16,42.71,-151.00
20021001 12:30,-163.90,23.11,37.54,-142.77,24.02,31.43,-152.00
20021001 14:30,-204.35,6.24,45.26,-171.07,7.74,42.68,-164.00
20021001 15:30,-187.84,0.71,48.92,-161.30,-0.63,47.03,-175.00
20021001 16:30,-173.11,8.61,54.40,-136.14,23.93,47.05,-165.50
20021001 17:30,-160.34,6.64,56.89,-140.20,30.88,47.96,-156.50
20021001 18:30,-160.54,-3.00,51.38,-144.16,21.36,50.40,-159.00
20021001 19:30,-153.65,18.64,57.42,-136.16,37.87,52.64,-161.00
20021001 20:30,-151.89,34.52,61.32,-139.74,36.68,55.84,-159.00
20021002 02:30,-91.44,76.94,37.55,-85.73,86.29,41.57,-153.00
20021002 03:30,-82.60,39.27,31.38,-95.22,25.08,38.57,-157.50
20021002 04:30,-82.64,41.53,28.67,-93.31,32.56,38.26,-157.50
20021002 05:30,-92.63,21.46,29.27,-91.95,26.46,39.11,-157.00
20021002 06:30,-89.36,15.13,33.37,-92.23,15.08,37.78,-158.50
20021002 07:30,-79.66,11.52,30.14,-88.00,7.83,33.98,-153.00
20031029 09:30,-94.76,31.47,38.07,-134.65,21.15,56.71,-151.00
20031029 18:30,-217.74,20.86,70.42,-178.30,33.85,70.35,-191.00
20031030 07:30,-163.06,27.73,57.16,-148.57,18.68,78.13,-197.50
20031030 08:30,-145.84,19.93,57.68,-135.50,16.89,78.13,-185.00
20031030 09:30,-123.98,19.84,62.03,-122.68,23.15,77.35,-171.00
20031030 10:30,-113.70,33.41,69.56,-117.44,37.38,77.39,-159.50
20031030 11:30,-113.82,42.87,72.53,-113.08,43.12,76.32,-155.50
20031030 12:30,-128.08,54.72,74.42,-121.69,47.80,76.35,-152.00
20031030 19:30,-122.09,69.77,69.76,-129.03,42.66,76.27,-191.00
20031031 04:30,-182.49,18.54,67.89,-167.93,20.37,89.31,-163.50
20031120 14:30,-219.43,43.90,73.91,-189.61,35.70,71.26,-166.50
20031120 15:30,-311.18,32.59,89.87,-256.42,49.36,85.90,-200.00
20031121 03:30,-182.54,18.78,74.69,-180.07,28.97,100.50,-192.50
20031121 04:30,-154.03,22.05,72.06,-155.39,21.99,95.08,-188.00
20031121 05:30,-145.63,21.45,67.43,-151.26,19.68,91.21,-170.50
20031121 06:30,-144.05,4.05,60.56,-138.93,-5.27,84.42,-159.00
20031121 07:30,-136.22,2.12,56.82,-136.34,-1.62,81.51,-162.00
20031121 08:30,-136.30,-2.98,57.72,-136.20,5.13,80.52,-151.50
20040727 12:30,-246.85,16.71,50.32,-190.98,-1.56,70.05,-155.50
20040727 13:30,-225.24,5.34,69.43,-152.12,-10.89,79.78,-160.50
20041108 00:30,-213.51,133.51,42.21,-245.14,163.06,38.40,-182.50
20041108 11:30,-175.61,46.66,58.44,-171.82,58.18,77.06,-198.00
20041108 12:30,-159.64,48.47,55.02,-154.88,58.89,73.03,-174.50
20041108 13:30,-137.18,45.53,54.68,-129.87,50.82,68.20,-164.00
20041108 14:30,-126.81,44.27,51.46,-121.02,47.10,63.41,-154.50
20041109 20:30,-145.91,115.24,61.17,-171.09,147.25,68.47,-197.50
20041109 21:30,-207.07,59.72,57.97,-197.16,62.10,72.04,-198.00
20041109 22:30,-183.14,43.27,55.21,-179.14,42.55,70.20,-177.50
20041109 23:30,-181.54,40.23,53.21,-178.67,53.13,68.10,-162.00
20041110 02:30,-167.45,51.54,50.54,-146.83,81.71,58.54,-151.50
20041110 03:30,-135.12,64.24,48.29,-123.72,71.06,55.98,-153.50
20041110 04:30,-113.05,28.06,41.73,-123.90,19.24,49.53,-174.50
20041110 13:30,-231.17,43.80,79.69,-208.51,68.52,91.80,-191.00
20041110 14:30,-212.77,40.79,86.03,-183.80,62.28,88.45,-173.50
20041110 15:30,-206.37,44.70,75.58,-191.06,72.57,86.96,-167.50
20050515 10:30,-82.43,22.98,49.91,-89.99,31.00,43.95,-179.50
20050515 11:30,-108.67,34.22,57.23,-107.41,37.83,47.49,-168.50
20050515 12:30,-117.69,35.04,62.59,-109.39,36.79,48.26,-159.50
20050515 13:30,-137.85,33.74,56.97,-124.69,38.72,47.73,-151.50
20050824 10:30,-266.95,27.51,2.66,-244.06,16.78,32.33,-157.00
20050824 11:30,-186.23,-9.21,15.58,-196.95,-34.04,42.61,-173.50
20050824 12:30,-127.41,-19.43,36.08,-132.69,-40.73,42.25,-161.50
20050824 13:30,-115.89,-13.31,33.38,-118.73,-33.26,41.42,-151.00
20061215 00:30,-44.49,122.47,39.50,-61.72,133.93,30.89,-151.50
20061215 01:30,-97.64,74.36,28.84,-113.97,65.26,31.81,-153.00
20061215 02:30,-49.93,32.08,18.62,-95.69,15.00,25.10,-152.50
20061215 03:30,14.20,31.68,5.14,-30.36,-11.09,20.47,-157.00
20061215 04:30,-51.52,-0.36,-2.05,-87.32,-20.68,21.92,-158.50
20061215 05:30,-87.19,-21.23,-1.84,-102.69,-23.84,23.95,-158.50
20061215 06:30,-95.87,-21.03,8.13,-100.34,-14.36,28.40,-160.00
20061215 07:30,-114.11,-24.26,14.84,-112.49,-15.95,33.29,-156.00
20150317 16:30,-209.95,-41.93,46.51,-179.15,-22.58,60.37,-152.50
20150317 17:30,-193.63,9.17,68.02,-172.94,10.99,67.42,-158.00
20150317 18:30,-166.30,62.15,74.05,-157.69,69.05,69.01,-165.50
20150317 19:30,-210.55,50.06,67.78,-189.84,61.65,73.45,-179.50
20150317 20:30,-203.73,74.96,67.84,-190.62,106.96,76.40,-190.00
20150318 00:30,-131.67,90.93,53.85,-128.08,99.15,71.50,-194.50
20150318 01:30,-150.16,55.70,44.59,-141.67,64.38,68.14,-180.50
20150318 02:30,-115.94,56.22,47.42,-106.45,62.96,64.79,-163.50
20150318 03:30,-107.27,47.14,42.61,-105.28,50.60,58.60,-151.50
20150623 02:30,-45.66,27.73,40.64,-76.13,34.41,51.24,-157.50
20150623 03:30,-90.25,38.38,34.85,-112.24,36.63,50.89,-186.00
20150623 04:30,-87.39,24.18,24.46,-129.60,18.46,47.08,-188.50
20150623 05:30,-112.83,16.06,19.07,-122.74,23.37,45.60,-175.00
20150623 06:30,-102.39,15.92,20.89,-114.74,16.29,43.57,-162.00
20150623 07:30,-96.98,33.38,32.09,-96.00,40.03,42.69,-153.00
20150623 08:30,-112.21,42.18,36.40,-111.59,45.02,44.98,-153.00
20150623 09:30,-122.69,40.80,39.19,-125.74,37.56,47.02,-151.00
20151220 21:30,-181.14,60.86,58.55,-175.83,77.45,71.51,-155.00
20151220 22:30,-196.41,57.75,57.74,-186.86,74.34,74.15,-163.50
20151220 23:30,-151.56,62.83,57.40,-152.60,61.10,72.28,-154.50
20151221 00:30,-80.59,55.48,48.37,-108.10,56.07,65.52,-153.50
20151221 01:30,-130.75,82.37,43.81,-125.16,94.59,63.04,-156.00
20180826 05:30,-38.76,17.84,1.43,-65.50,11.63,24.36,-164.50
20180826 06:30,-71.08,12.41,1.34,-89.79,17.43,26.81,-174.50
20180826 07:30,-113.62,13.00,7.23,-128.98,26.11,32.16,-161.50
20180826 08:30,-120.20,21.08,15.99,-132.54,17.22,36.81,-152.50
