date,Bx,By,Bz,Mx,My,Mz,dst
19970421 22:30,-140.44,1.99,32.32,-149.20,15.69,20.64,-104.50
19970515 10:30,-70.33,43.00,25.64,-55.07,28.12,3.77,-108.00
19970515 11:30,-101.02,58.22,33.67,-76.69,36.80,8.31,-114.50
19970515 12:30,-119.33,52.53,31.03,-95.89,17.40,11.40,-113.00
19970515 13:30,-128.80,59.47,22.59,-114.22,35.35,13.33,-111.00
19970515 14:30,-129.94,47.76,19.75,-114.21,25.49,13.73,-109.00
19970515 15:30,-126.42,45.90,13.63,-114.04,19.16,10.67,-101.00
19971011 00:30,-154.33,25.25,29.98,-173.86,22.15,21.55,-112.50
19971011 01:30,-153.18,22.13,23.73,-154.01,11.98,21.76,-120.50
19971011 02:30,-137.60,18.68,13.25,-119.79,-0.83,20.42,-126.50
19971011 03:30,-130.63,21.73,9.64,-111.66,-1.28,21.22,-122.00
19971011 04:30,-78.92,5.67,-7.29,-69.87,-9.62,19.74,-109.50
19971011 05:30,-84.10,10.14,0.80,-68.81,-13.60,18.42,-101.50
19971107 03:30,-114.12,13.27,22.50,-88.52,-13.95,5.72,-108.00
19971107 04:30,-110.03,-5.53,20.08,-98.06,-28.27,5.40,-103.50
19971123 03:30,-138.76,12.71,24.86,-121.58,-3.53,19.08,-101.50
19971123 04:30,-109.58,7.21,7.21,-82.95,-0.90,18.89,-101.00
19971123 05:30,-104.76,12.85,4.36,-86.36,-16.90,16.64,-105.00
19971123 06:30,-106.48,6.45,10.38,-90.93,-19.69,14.97,-106.50
19971123 11:30,-77.83,6.84,15.45,-80.42,-7.82,13.57,-106.50
19971123 12:30,-95.66,19.61,24.05,-95.74,4.14,14.10,-102.00
19980310 18:30,-153.49,12.75,41.75,-179.42,1.85,13.02,-106.50
19980310 19:30,-154.23,15.10,41.98,-177.54,19.83,15.86,-111.50
19980310 20:30,-167.31,23.42,33.67,-192.45,21.98,19.00,-115.50
19980310 21:30,-148.55,13.86,20.41,-159.19,29.74,18.95,-114.50
19980310 22:30,-135.43,8.55,13.83,-116.95,2.87,20.07,-114.00
19980310 23:30,-125.82,13.51,7.39,-122.98,-9.63,20.59,-110.50
19980311 00:30,-125.28,17.35,10.19,-121.90,5.42,19.21,-103.00
19980504 03:30,-49.66,13.77,7.13,22.34,-31.03,20.71,-119.00
19980504 09:30,-104.20,43.24,3.39,-125.94,49.33,27.03,-130.00
19980504 10:30,-83.68,38.44,-2.71,-120.30,47.88,23.22,-130.50
19980504 11:30,-95.48,32.02,2.11,-134.73,39.92,21.20,-137.50
19980504 12:30,-121.91,7.77,33.89,-152.63,19.55,21.50,-125.00
19980504 13:30,-110.59,23.69,25.26,-118.00,10.90,19.72,-108.00
19980504 14:30,-125.80,30.42,46.63,-109.41,10.67,19.06,-107.50
19980504 15:30,-138.41,26.45,44.95,-105.86,3.82,19.20,-113.00
19980504 16:30,-140.72,20.80,39.96,-117.54,9.39,20.12,-114.50
