date,Bx,By,Bz,Mx,My,Mz,dst
19970421 22:30,-47.64,71.58,40.98,-36.84,62.35,38.29,-104.50
19970515 10:30,-98.04,10.51,2.03,-89.50,-8.50,11.48,-108.00
19970515 11:30,-118.87,11.72,19.66,-94.06,-4.75,20.49,-114.50
19970515 12:30,-107.03,2.85,41.47,-87.63,-14.11,30.66,-113.00
19970515 13:30,-102.62,11.38,63.63,-88.85,3.50,36.73,-111.00
19970515 14:30,-94.06,-3.51,78.09,-88.22,-7.59,41.57,-109.00
19970515 15:30,-81.59,-6.67,72.07,-92.57,-2.50,41.21,-101.00
19971011 00:30,-86.07,106.08,16.69,-57.17,97.22,33.84,-112.50
19971011 01:30,-76.59,106.31,9.52,-64.69,73.26,34.26,-120.50
19971011 02:30,-49.92,101.13,-12.21,-64.91,49.11,32.33,-126.50
19971011 03:30,-38.35,83.40,-19.35,-58.46,47.31,30.85,-122.00
19971011 04:30,-40.20,51.24,-17.00,-53.14,21.75,27.48,-109.50
19971011 05:30,-31.28,39.82,-10.02,-43.14,20.45,25.61,-101.50
19971107 03:30,-41.97,-2.43,-52.51,-70.79,-2.18,19.78,-108.00
19971107 04:30,-50.53,0.52,-35.29,-63.37,-3.78,21.09,-103.50
19971123 03:30,-76.88,85.90,-16.91,-69.21,48.07,27.96,-101.50
19971123 04:30,-47.42,65.34,-21.82,-64.36,24.43,27.33,-101.00
19971123 05:30,-38.30,35.10,-18.37,-61.80,8.99,27.06,-105.00
19971123 06:30,-42.45,16.36,-9.30,-60.28,4.49,27.64,-106.50
19971123 11:30,-66.81,8.77,31.09,-57.23,-2.46,35.26,-106.50
19971123 12:30,-67.85,13.26,43.37,-62.82,7.22,38.47,-102.00
19980310 18:30,-68.57,95.62,105.12,-55.80,85.00,37.21,-106.50
19980310 19:30,-107.49,65.44,59.82,-75.20,63.86,41.34,-111.50
19980310 20:30,-102.26,105.76,59.33,-63.58,91.72,44.41,-115.50
19980310 21:30,-98.92,52.87,45.93,-77.25,47.43,44.84,-114.50
19980310 22:30,-50.51,68.37,36.90,-52.95,45.50,43.75,-114.00
19980310 23:30,-55.06,73.18,15.86,-48.22,59.13,39.97,-110.50
19980311 00:30,-71.11,54.64,14.21,-59.78,47.73,38.00,-103.00
19980504 03:30,42.56,20.47,-59.79,-52.43,-10.27,23.06,-119.00
19980504 09:30,-116.10,23.83,26.64,-103.33,33.00,39.48,-130.00
19980504 10:30,-111.39,12.75,39.72,-105.29,28.05,38.12,-130.50
19980504 11:30,-136.85,13.19,50.03,-116.47,18.12,41.37,-137.50
19980504 12:30,-138.03,7.23,67.12,-110.65,13.09,47.72,-125.00
19980504 13:30,-90.86,5.29,72.33,-84.56,7.61,47.07,-108.00
19980504 14:30,-79.21,7.61,65.18,-82.54,8.82,45.72,-107.50
19980504 15:30,-60.36,-0.46,62.18,-70.49,3.61,46.30,-113.00
19980504 16:30,-60.06,9.63,66.63,-67.02,17.55,46.64,-114.50
19980504 17:30,-51.16,19.89,68.24,-60.75,25.82,46.22,-110.50
19980504 18:30,-54.77,11.73,56.74,-64.65,12.66,44.66,-107.00
19980504 19:30,-57.03,7.64,46.60,-64.90,5.15,43.71,-103.50
19980505 03:30,-14.47,23.16,11.10,-61.80,3.94,37.09,-104.00
19980505 04:30,-52.96,37.00,-31.97,-82.75,13.26,37.56,-116.50
19980505 05:30,-58.08,41.00,-31.10,-60.64,23.68,38.15,-109.50
19980505 06:30,-79.05,36.75,-1.22,-75.46,23.01,38.01,-104.50
19980505 07:30,-65.58,40.04,20.93,-69.27,25.67,39.88,-106.50
19980505 08:30,-67.44,32.49,31.33,-72.60,21.38,41.47,-108.00
19980505 09:30,-84.19,18.82,36.09,-80.95,12.94,43.07,-105.50
19980505 10:30,-89.39,20.07,44.75,-81.34,13.84,43.73,-103.00
19980505 15:30,-25.64,-3.00,93.47,-41.31,3.69,53.15,-104.50
19980505 16:30,-37.44,-3.24,71.17,-51.69,3.25,51.59,-101.00
19980806 09:30,-123.43,54.34,11.45,-83.48,15.14,27.23,-101.50
19980806 10:30,-160.36,24.30,17.15,-112.18,0.68,35.50,-125.00
19980806 11:30,-134.02,18.15,27.98,-112.68,-4.83,40.47,-135.50
19980806 12:30,-133.53,5.22,41.25,-110.72,-38.44,45.68,-128.00
19980806 13:30,-106.92,-5.74,49.82,-104.85,-20.59,44.83,-116.50
19980806 14:30,-84.18,1.23,42.78,-95.03,0.46,39.68,-109.50
19980806 15:30,-85.01,-0.21,40.12,-91.76,2.28,37.25,-110.00
19980806 16:30,-86.30,1.01,39.38,-93.12,5.75,37.43,-110.50
19980806 17:30,-77.11,4.70,39.57,-83.95,4.25,38.10,-108.00
19980806 18:30,-66.56,9.19,39.67,-71.91,2.19,38.65,-102.50
19980807 05:30,-67.17,-3.55,-3.92,-82.62,4.26,32.25,-102.50
19980827 00:30,-52.36,30.40,-50.44,-73.52,31.28,30.52,-104.50
19980827 01:30,-117.69,86.01,-61.94,-80.02,76.55,31.88,-121.50
19980827 02:30,-41.79,94.42,-49.00,-52.31,66.59,33.49,-136.50
19980827 03:30,-72.15,50.13,-88.94,-94.88,34.25,33.01,-139.00
19980827 04:30,-69.70,29.23,-69.79,-81.37,12.34,33.71,-134.00
19980827 05:30,-44.82,9.77,-36.02,-69.20,5.69,33.17,-130.50
19980827 06:30,-77.83,23.64,-13.74,-82.52,36.03,37.15,-128.00
19980827 07:30,-130.87,-13.96,-20.84,-108.00,20.49,42.65,-137.50
19980827 09:30,-156.94,17.18,12.34,-128.15,4.22,55.72,-147.00
19980827 10:30,-165.13,22.65,29.08,-121.78,1.58,61.08,-130.50
19980827 11:30,-137.29,27.75,65.54,-98.04,1.48,64.32,-130.50
19980827 12:30,-115.97,16.77,89.47,-96.60,-7.30,69.68,-141.00
19980827 13:30,-91.66,18.46,120.64,-93.30,6.00,72.50,-144.00
19980827 14:30,-83.39,16.73,133.21,-92.03,18.72,76.65,-141.50
19980827 15:30,-28.64,21.07,174.31,-66.24,35.89,76.85,-136.00
19980827 16:30,-19.25,23.45,165.28,-68.41,34.75,77.20,-133.50
19980827 17:30,-38.00,25.36,132.87,-75.88,32.71,75.98,-133.50
19980827 18:30,-67.93,41.51,111.81,-78.07,43.44,74.60,-131.00
19980827 19:30,-45.87,62.32,86.82,-60.52,51.76,71.51,-126.00
19980827 20:30,-63.06,75.97,42.65,-60.78,60.65,65.20,-117.50
19980827 21:30,-57.42,49.33,15.21,-54.88,50.12,59.50,-109.50
19980827 22:30,-68.68,51.51,25.71,-61.29,48.04,56.96,-102.00
19980925 02:30,-68.56,144.66,-42.82,-43.40,98.32,28.75,-118.50
19980925 12:30,-136.47,37.39,92.11,-102.66,41.45,77.59,-140.50
19980925 13:30,-113.30,42.43,106.70,-96.85,40.58,76.02,-129.00
19980925 14:30,-100.15,31.02,107.06,-87.25,43.44,74.70,-122.50
19980925 15:30,-101.39,18.33,93.21,-94.05,23.08,73.01,-109.50
19981019 11:30,-91.54,2.10,31.77,-82.84,-9.33,37.82,-105.00
19981019 12:30,-93.48,10.83,46.05,-85.94,2.17,41.98,-103.00
19981019 14:30,-83.48,-20.99,103.68,-88.83,5.82,54.96,-105.00
19981019 15:30,-98.25,-6.88,103.22,-101.53,1.03,60.13,-111.00
19981019 16:30,-102.53,-2.27,91.92,-99.95,8.86,60.01,-106.50
19981108 03:30,-60.64,7.20,-18.60,-73.57,-7.39,40.56,-102.50
19981108 04:30,-29.68,-42.19,-45.22,-77.66,-36.68,39.27,-124.50
19981108 05:30,-104.71,-76.96,-54.76,-104.55,-38.68,43.48,-144.50
19981108 06:30,-98.62,-33.96,-31.26,-85.94,-26.71,49.17,-134.50
19981108 07:30,-84.05,18.47,12.26,-61.70,-10.13,51.80,-114.50
19981108 08:30,-77.46,3.63,27.96,-60.72,-12.80,51.28,-106.50
19981108 09:30,-63.44,-3.89,34.64,-62.08,-7.67,49.12,-101.00
19981109 06:30,-83.24,-62.29,-11.42,-91.91,-37.35,38.61,-105.50
19981109 07:30,-87.97,-46.87,0.15,-92.02,-22.21,42.05,-115.50
19981109 08:30,-101.49,-7.99,20.80,-95.90,-10.57,47.44,-125.00
19981109 09:30,-101.74,13.03,31.59,-96.66,-11.27,54.40,-121.00
19981109 10:30,-142.20,-16.60,31.09,-111.16,-30.80,60.22,-119.50
19981109 11:30,-114.76,-7.19,46.82,-105.01,-21.98,62.86,-130.50
19981109 12:30,-92.32,8.38,55.54,-97.80,-7.18,63.65,-128.50
19981109 13:30,-102.10,-10.27,71.74,-96.19,-8.82,65.23,-119.00
