date,Bx,By,Bz,Mx,My,Mz,dst
20001005 15:30,-133.70,-36.47,145.94,-131.12,-9.99,82.17,-158.50
20010401 02:30,-116.81,47.27,73.79,-112.15,59.07,85.62,-199.00
20010401 03:30,-117.29,34.71,68.29,-112.30,43.20,82.09,-187.00
20010401 04:30,-110.89,40.65,69.46,-109.48,47.92,78.71,-173.50
20010401 05:30,-103.80,28.05,63.79,-103.56,25.71,74.89,-163.50
20010401 06:30,-113.85,-3.41,46.47,-108.62,13.05,73.25,-161.50
20010401 07:30,-96.76,-26.66,44.63,-101.85,1.36,70.88,-155.00
20010411 20:30,-65.02,-23.43,137.31,-72.46,-20.92,74.16,-176.00
20010412 02:30,-126.53,114.90,59.99,-108.89,96.19,83.69,-198.50
20010412 03:30,-112.66,102.75,47.33,-98.03,77.38,79.44,-178.50
20010412 04:30,-105.69,62.06,37.18,-101.02,46.38,73.39,-167.00
20010412 05:30,-77.89,56.04,40.48,-93.80,43.73,68.61,-163.00
20010412 06:30,-89.17,61.03,42.90,-96.55,47.47,66.66,-158.50
20010412 07:30,-91.76,34.13,36.04,-95.91,24.35,64.69,-151.50
20011003 12:30,-91.58,4.93,80.24,-79.15,-92.03,84.16,-155.00
20011003 13:30,-93.30,18.26,107.46,-85.40,-75.62,92.18,-161.00
20011003 14:30,-103.93,32.62,129.22,-92.60,-59.07,98.16,-158.00
20011003 15:30,-105.82,33.09,142.72,-83.79,-47.98,99.87,-152.00
20011021 20:30,-139.10,68.76,117.80,-127.78,76.02,71.21,-178.50
20011021 21:30,-129.53,37.97,93.96,-114.44,63.35,76.33,-183.50
20011021 22:30,-116.48,26.78,91.21,-107.63,45.33,75.18,-182.00
20011021 23:30,-129.97,78.54,15.08,-133.62,102.41,76.32,-180.50
20011022 00:30,-155.95,161.15,3.38,-128.44,170.86,76.33,-175.00
20011022 01:30,-153.51,89.04,37.11,-132.89,94.61,75.63,-170.50
20011022 02:30,-135.68,59.45,50.96,-124.19,62.93,71.97,-163.00
20011022 03:30,-112.75,39.55,49.50,-112.06,47.58,67.79,-161.00
20011022 04:30,-100.56,34.74,42.19,-106.16,33.71,64.85,-162.00
20011022 05:30,-99.63,24.94,46.54,-102.78,20.79,62.57,-158.00
20011022 06:30,-95.85,21.21,47.75,-92.91,18.46,61.40,-155.50
20011022 19:30,-139.37,27.13,94.50,-111.09,40.94,81.89,-153.00
20011022 20:30,-114.07,34.70,92.49,-98.98,30.51,82.74,-156.50
20011022 21:30,-111.51,47.81,92.75,-96.31,49.81,81.69,-157.00
20011022 22:30,-89.51,25.57,38.90,-93.40,33.67,78.58,-154.50
20011022 23:30,-101.03,79.34,59.91,-88.55,69.61,75.59,-159.50
20011028 10:30,-94.08,24.50,45.90,-98.01,14.47,47.16,-153.00
20011028 11:30,-110.67,23.34,54.18,-108.01,24.03,50.60,-151.50
20011106 02:30,-195.72,-135.02,-153.58,-212.74,-80.24,50.32,-185.00
20011106 12:30,-94.48,30.10,56.14,-99.65,33.71,70.18,-191.50
20011106 13:30,-89.25,26.50,61.71,-97.16,35.00,67.59,-195.00
20011106 16:30,-117.56,43.31,95.59,-128.56,34.19,80.87,-198.50
20011106 17:30,-122.52,14.80,111.81,-125.00,36.51,80.20,-182.00
20011106 18:30,-108.74,12.76,111.21,-107.15,39.15,77.96,-164.00
20011106 19:30,-90.00,42.33,92.83,-89.25,45.51,71.96,-157.50
20011106 20:30,-118.81,29.58,82.74,-103.91,44.25,73.67,-170.00
20011106 21:30,-104.65,49.22,80.75,-106.67,55.49,76.28,-174.50
20011106 22:30,-119.97,58.27,53.71,-97.90,73.62,75.23,-173.00
20011106 23:30,-127.70,65.43,51.68,-109.52,71.73,75.38,-169.00
20011107 00:30,-113.97,38.01,42.26,-107.65,54.60,74.47,-160.50
20011107 01:30,-97.61,59.17,52.32,-91.45,62.32,71.12,-154.00
20011124 11:30,-76.18,64.32,45.20,-79.01,37.45,45.28,-164.00
20011124 12:30,-98.83,58.67,54.95,-118.65,13.04,58.31,-187.50
20011124 13:30,-119.02,4.62,90.36,-136.67,-12.72,67.52,-190.50
20011124 18:30,-113.06,46.60,83.38,-110.32,49.49,78.22,-196.00
20011124 19:30,-108.72,40.99,70.88,-104.63,44.53,74.20,-182.00
20011124 20:30,-106.08,39.47,63.84,-102.10,41.18,72.07,-174.50
20011124 21:30,-101.56,33.40,59.78,-97.57,35.87,69.82,-162.50
20011124 22:30,-88.62,28.17,57.39,-88.51,27.48,67.58,-151.50
20020907 22:30,-99.06,44.89,57.88,-93.32,58.12,59.10,-163.00
20020907 23:30,-133.67,90.20,40.39,-103.96,111.06,62.11,-179.00
20020908 00:30,-134.44,70.50,37.03,-111.73,87.23,63.47,-173.00
20020908 01:30,-99.36,38.45,-18.55,-104.66,56.05,58.10,-158.50
20020908 02:30,-62.01,54.88,-1.76,-72.65,42.52,52.25,-152.50
20020908 03:30,-55.99,48.47,0.41,-74.56,27.00,50.62,-151.00
20021001 12:30,-116.61,20.91,57.77,-126.81,12.69,41.59,-152.00
20021001 14:30,-132.96,-0.10,98.13,-129.37,-9.66,54.98,-164.00
20021001 15:30,-108.24,-6.49,100.61,-125.95,-12.50,59.87,-175.00
20021001 16:30,-79.24,10.86,131.83,-107.05,17.04,59.44,-165.50
20021001 17:30,-114.10,7.61,95.98,-101.31,23.88,60.05,-156.50
20021001 18:30,-124.32,-5.95,92.58,-103.47,14.30,62.62,-159.00
20021001 19:30,-115.04,28.32,97.48,-94.43,32.94,64.54,-161.00
20021001 20:30,-106.47,38.83,87.94,-92.71,32.33,67.41,-159.00
20021002 02:30,-87.21,112.21,-6.61,-78.93,95.88,50.28,-153.00
20021002 03:30,-49.27,41.36,-18.92,-95.14,29.68,47.63,-157.50
20021002 04:30,-53.63,43.19,-22.57,-88.38,34.87,47.24,-157.50
20021002 05:30,-70.07,25.03,3.27,-83.70,27.31,48.10,-157.00
20021002 06:30,-78.10,6.94,9.45,-92.10,14.31,47.10,-158.50
20021002 07:30,-70.37,-10.46,10.25,-96.91,7.61,43.65,-153.00
20031029 09:30,-101.90,41.16,1.54,-112.72,14.48,70.93,-151.00
20031029 18:30,-98.03,6.27,211.79,-116.94,28.56,83.31,-191.00
20031030 07:30,-120.89,31.03,67.09,-116.27,12.63,93.91,-197.50
20031030 08:30,-103.77,21.52,66.50,-102.94,10.80,92.93,-185.00
20031030 09:30,-84.10,22.88,70.47,-90.07,19.56,91.33,-171.00
20031030 10:30,-76.63,33.91,73.42,-81.53,34.11,90.52,-159.50
20031030 11:30,-71.27,42.96,79.67,-77.80,39.96,89.06,-155.50
20031030 12:30,-74.74,50.33,88.67,-83.74,44.87,88.95,-152.00
20031030 19:30,-76.19,90.78,84.83,-97.15,50.08,88.84,-191.00
20031031 04:30,-147.91,23.47,82.80,-131.24,17.09,107.41,-163.50
20031120 14:30,-107.89,31.79,139.99,-139.97,22.33,86.60,-166.50
20031120 15:30,-129.49,13.06,259.91,-171.27,33.31,103.36,-200.00
20031121 03:30,-152.61,12.71,88.22,-149.49,30.34,120.56,-192.50
20031121 04:30,-125.48,23.24,85.41,-128.77,22.88,113.94,-188.00
20031121 05:30,-122.25,22.39,73.08,-125.61,18.96,109.26,-170.50
20031121 06:30,-128.41,2.96,68.09,-119.75,-8.72,102.09,-159.00
20031121 07:30,-115.01,0.01,61.31,-120.59,-3.12,98.95,-162.00
20031121 08:30,-119.34,-1.11,62.07,-115.47,2.93,97.38,-151.50
20040727 12:30,-193.50,53.71,76.04,-108.58,-22.54,81.98,-155.50
20040727 13:30,-75.25,16.04,150.73,-82.78,-24.97,91.17,-160.50
20041108 00:30,-235.86,188.81,-90.78,-217.50,176.57,50.81,-182.50
20041108 11:30,-136.08,35.77,99.87,-120.52,47.02,92.67,-198.00
20041108 12:30,-126.10,45.75,99.14,-107.54,51.81,87.66,-174.50
20041108 13:30,-106.11,45.97,84.62,-94.80,45.99,81.93,-164.00
20041108 14:30,-95.91,49.02,71.12,-91.56,44.65,76.14,-154.50
20041109 20:30,-134.69,145.21,-4.13,-137.23,161.12,81.78,-197.50
20041109 21:30,-153.64,69.55,32.90,-155.62,64.08,86.60,-198.00
20041109 22:30,-136.33,38.82,46.49,-138.90,39.32,84.56,-177.50
20041109 23:30,-147.50,31.51,52.84,-142.19,51.94,82.65,-162.00
20041110 02:30,-160.64,65.20,41.63,-128.29,85.17,72.49,-151.50
20041110 03:30,-112.66,82.43,49.13,-111.71,76.58,69.24,-153.50
20041110 04:30,-112.44,16.32,-0.60,-129.72,18.12,62.69,-174.50
20041110 13:30,-160.75,38.62,136.02,-138.41,59.67,110.94,-191.00
20041110 14:30,-134.25,35.88,146.15,-127.37,54.75,107.29,-173.50
20041110 15:30,-152.87,43.67,123.87,-132.77,69.53,105.68,-167.50
20050515 10:30,-52.64,22.12,36.51,-73.64,30.36,52.21,-179.50
20050515 11:30,-57.47,25.40,47.61,-82.98,37.66,55.45,-168.50
20050515 12:30,-65.31,30.27,58.09,-87.61,37.33,56.25,-159.50
20050515 13:30,-95.70,33.71,60.67,-103.70,38.72,56.28,-151.50
20050824 10:30,-310.98,97.38,-11.42,-175.92,-9.60,40.91,-157.00
20050824 11:30,-177.34,-24.90,15.39,-171.72,-52.92,54.48,-173.50
20050824 12:30,-77.38,-22.65,37.65,-119.44,-50.55,52.66,-161.50
20050824 13:30,-79.29,-32.36,39.26,-105.10,-44.81,50.87,-151.00
20061215 00:30,-50.25,161.82,-19.39,-70.56,151.56,36.93,-151.50
20061215 01:30,-85.99,96.69,-36.09,-109.30,75.16,38.91,-153.00
20061215 02:30,-77.38,43.48,-89.35,-118.80,24.33,33.06,-152.50
20061215 03:30,23.24,55.90,-89.96,-68.45,-2.87,27.01,-157.00
20061215 04:30,-59.91,2.24,-99.14,-98.06,-17.60,29.00,-158.50
20061215 05:30,-92.20,-31.33,-66.71,-103.19,-21.71,32.28,-158.50
20061215 06:30,-98.64,-34.14,-28.17,-95.54,-14.76,37.06,-160.00
20061215 07:30,-126.33,-35.35,-9.99,-101.50,-20.93,42.71,-156.00
20150317 16:30,-90.72,-79.13,144.04,-114.01,-36.11,71.33,-152.50
20150317 17:30,-88.85,-3.39,172.09,-118.55,0.62,79.32,-158.00
20150317 18:30,-110.66,65.09,118.45,-99.48,64.27,80.54,-165.50
20150317 19:30,-156.83,54.13,122.22,-124.98,56.15,85.81,-179.50
20150317 20:30,-182.95,82.74,96.87,-122.14,109.53,89.14,-190.00
20150318 00:30,-125.15,103.49,11.31,-101.20,109.10,82.93,-194.50
20150318 01:30,-125.39,58.57,35.88,-109.67,70.03,79.66,-180.50
20150318 02:30,-88.00,59.87,50.22,-85.50,68.27,75.44,-163.50
20150318 03:30,-86.37,49.00,45.13,-89.89,55.41,69.03,-151.50
20150623 02:30,-53.35,19.39,-16.88,-69.50,38.48,56.25,-157.50
20150623 03:30,-104.01,41.11,-39.06,-101.55,41.48,57.43,-186.00
20150623 04:30,-123.56,6.30,-89.30,-137.17,20.20,55.27,-188.50
20150623 05:30,-156.76,20.44,-69.12,-118.14,21.57,54.28,-175.00
20150623 06:30,-99.66,12.54,-30.79,-102.92,15.87,52.27,-162.00
20150623 07:30,-71.53,37.58,13.77,-81.83,40.71,50.70,-153.00
20150623 08:30,-97.39,40.09,23.09,-92.54,42.95,53.06,-153.00
20150623 09:30,-117.97,21.75,22.08,-105.01,32.89,55.77,-151.00
20151220 21:30,-166.50,77.07,75.13,-119.68,84.83,85.71,-155.00
20151220 22:30,-170.23,62.89,69.59,-133.65,82.49,89.01,-163.50
20151220 23:30,-121.36,67.71,69.57,-116.43,66.17,86.54,-154.50
20151221 00:30,-73.85,42.08,9.48,-97.49,63.40,78.62,-153.50
20151221 01:30,-121.49,96.91,28.01,-100.64,104.49,75.80,-156.00
20180826 05:30,-52.91,-1.68,-85.37,-88.74,14.88,28.02,-164.50
20180826 06:30,-95.48,-6.43,-71.60,-103.04,17.70,31.97,-174.50
20180826 07:30,-142.78,2.62,-40.25,-120.25,17.15,39.21,-161.50
20180826 08:30,-130.71,17.97,-7.16,-103.95,3.67,45.09,-152.50
