date,Bx,By,Bz,Mx,My,Mz,dst
19970110 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19970110 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19970110 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19970110 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19970110 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19970110 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19970110 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19970110 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.50
19970110 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19970209 18:30,-22.12,3.21,7.41,-37.78,7.03,11.14,-51.50
19970209 19:30,-12.27,1.89,11.81,-24.50,0.05,8.51,-55.00
19970209 20:30,-12.93,3.27,4.92,-36.82,2.47,7.08,-56.00
19970209 21:30,-43.69,-9.05,-6.22,-42.35,-13.49,7.02,-51.00
19970210 05:30,-54.59,3.37,1.86,-49.28,2.12,18.03,-51.50
19970210 06:30,-67.59,-2.60,1.31,-66.10,1.19,19.94,-55.50
19970210 07:30,-68.60,-1.65,5.99,-66.16,-1.40,20.27,-58.50
19970210 08:30,-73.20,1.80,6.40,-71.26,-0.11,20.19,-61.50
19970210 09:30,-85.41,8.89,2.19,-83.22,7.73,21.31,-65.50
19970210 10:30,-86.83,9.07,6.59,-85.44,8.04,22.04,-68.00
19970210 11:30,-86.57,9.24,11.17,-83.23,10.48,21.96,-66.50
19970210 12:30,-83.76,15.86,13.01,-83.63,17.61,21.47,-63.00
19970210 13:30,-72.88,15.80,18.84,-76.05,15.37,20.82,-60.50
19970210 14:30,-64.01,16.29,20.57,-68.64,13.88,19.10,-60.00
19970210 15:30,-58.19,16.75,19.19,-65.71,13.36,17.30,-59.50
19970210 16:30,-47.48,19.76,19.07,-60.67,16.09,15.76,-59.00
19970210 17:30,-38.99,18.46,19.24,-54.14,13.24,14.30,-59.00
19970210 18:30,-25.98,12.56,21.34,-41.96,5.75,12.46,-56.00
19970210 19:30,-15.75,14.76,18.74,-34.85,8.53,10.29,-52.50
19970211 08:30,-59.29,8.06,1.37,-58.61,3.29,18.05,-54.50
19970211 09:30,-73.37,8.26,1.07,-72.37,4.55,19.74,-60.00
19970211 10:30,-76.40,3.34,5.46,-73.76,-1.66,21.24,-54.50
19970217 07:30,-62.17,-13.02,5.47,-57.92,-17.18,18.97,-52.50
19970217 08:30,-72.25,-8.06,2.99,-67.27,-10.15,20.56,-52.00
19970227 22:30,-43.87,-41.31,1.57,-44.51,-45.23,11.44,-73.50
19970227 23:30,-45.16,-53.87,13.03,-53.23,-56.07,10.96,-81.00
19970228 00:30,-34.47,-28.63,14.37,-47.97,-21.50,13.56,-70.00
19970228 01:30,-28.11,-21.24,13.89,-30.88,-24.74,14.79,-65.50
19970228 02:30,-47.32,-21.15,2.55,-43.11,-22.79,17.53,-65.50
19970228 03:30,-51.64,-6.61,6.57,-44.94,-10.77,19.17,-63.50
19970228 04:30,-57.74,-7.92,8.67,-45.49,-16.00,19.66,-64.00
19970228 05:30,-91.87,-10.90,-6.32,-83.25,-16.32,23.76,-60.50
19970228 06:30,-74.84,-1.66,8.39,-62.91,-5.94,23.78,-55.00
19970228 07:30,-68.78,-5.19,13.63,-59.90,-6.72,23.46,-54.00
19970228 08:30,-62.23,-2.60,16.35,-54.56,-4.33,22.97,-54.50
19970228 09:30,-59.83,5.30,16.00,-56.57,3.74,22.27,-54.50
19970228 10:30,-52.02,7.29,19.09,-54.15,5.13,21.91,-54.50
19970228 11:30,-59.94,0.59,14.51,-58.06,-0.91,21.84,-55.00
19970228 12:30,-62.42,-2.63,16.39,-59.20,-1.63,22.67,-50.50
19970228 17:30,-42.26,-1.67,16.50,-38.84,-5.81,18.95,-54.00
19970228 18:30,-39.44,1.06,13.75,-42.47,-3.75,18.29,-51.50
19970328 21:30,-25.12,-12.13,7.52,-34.63,-7.72,14.11,-54.00
19970328 22:30,-31.89,-10.04,4.59,-38.57,-8.76,13.93,-60.50
19970328 23:30,-34.33,-11.18,4.40,-40.99,-10.97,13.39,-62.50
19970329 00:30,-39.49,-13.78,1.31,-43.48,-14.83,12.99,-59.00
19970329 01:30,-45.61,-18.49,2.85,-44.30,-16.34,13.22,-53.00
19970411 01:30,-49.95,-14.80,-8.39,-43.26,-25.00,8.85,-67.50
19970411 02:30,-61.98,-17.77,-0.50,-60.19,-36.44,10.35,-73.50
19970411 03:30,-85.29,-22.00,-7.95,-87.36,-39.75,14.79,-77.50
