date,Bx,By,Bz,Mx,My,Mz,dst
19970411 05:30,-51.77,-10.76,36.16,-54.20,8.30,26.72,-70.50
19970411 06:30,-50.49,-0.00,36.61,-51.76,3.62,27.14,-69.00
19970411 07:30,-56.52,16.66,38.66,-55.30,12.82,25.63,-61.50
19970411 08:30,-49.59,12.23,42.04,-36.39,9.79,24.28,-51.50
19970417 03:30,-64.35,10.69,39.17,-54.66,4.05,19.94,-58.00
19970417 04:30,-75.33,-15.62,30.79,-63.70,1.94,22.41,-71.50
19970417 05:30,-82.50,-7.84,39.00,-64.84,3.97,22.57,-70.50
19970417 06:30,-48.73,-17.50,43.53,-45.08,2.63,22.06,-59.50
19970417 07:30,-47.66,-0.64,42.61,-37.99,5.01,20.94,-55.00
19970417 08:30,-48.01,4.21,40.97,-38.20,5.48,20.59,-52.00
19970421 18:30,-46.84,-29.55,10.94,-51.42,-38.29,11.96,-67.50
19970421 19:30,-67.11,-38.04,11.58,-63.44,-39.36,17.82,-81.00
19970421 20:30,-72.18,-43.39,23.85,-66.01,-38.59,24.36,-88.00
19970421 21:30,-85.15,-39.73,33.94,-69.55,-38.11,30.74,-97.00
19970421 23:30,-113.57,-25.94,47.25,-87.55,-19.97,42.80,-100.00
19970422 00:30,-97.30,-10.69,57.12,-80.31,-4.12,40.47,-84.50
19970422 01:30,-74.25,-5.86,58.02,-59.27,-5.04,35.33,-75.00
19970422 02:30,-80.17,6.05,54.58,-59.07,-8.60,34.37,-77.00
19970422 03:30,-83.18,10.23,51.74,-66.07,-5.58,34.90,-79.50
19970422 04:30,-66.53,3.57,49.35,-57.99,-2.23,34.57,-76.00
19970422 05:30,-70.47,10.02,46.65,-54.64,1.26,32.12,-70.50
19970422 06:30,-69.77,2.46,46.23,-49.17,3.71,31.24,-65.50
19970422 07:30,-59.38,4.79,49.33,-43.41,6.94,29.91,-59.00
19970422 08:30,-49.76,6.40,50.62,-36.86,9.87,27.91,-50.50
19970501 20:30,-53.48,-28.63,13.95,-40.43,-34.38,12.10,-52.00
19970501 21:30,-57.62,-23.68,26.23,-45.20,-23.25,16.31,-56.00
19970501 22:30,-48.54,3.77,47.70,-49.94,-6.97,18.87,-59.50
19970501 23:30,-82.89,-10.45,38.73,-55.32,-10.08,23.56,-63.50
19970502 00:30,-86.52,4.27,42.94,-60.40,-5.90,25.56,-59.50
19970502 01:30,-48.50,-1.71,49.07,-47.47,-0.14,23.22,-54.00
19970502 02:30,-52.27,-2.84,43.88,-43.50,-6.07,22.65,-52.00
19970515 07:30,-27.46,42.81,22.20,-75.26,51.06,11.28,-85.00
19970515 08:30,-81.99,43.65,6.30,-78.28,48.67,12.97,-95.00
19970515 09:30,-69.76,40.73,20.50,-64.54,39.71,14.05,-96.00
19970515 16:30,-76.22,-0.44,28.61,-76.97,2.24,21.92,-91.50
19970515 17:30,-67.88,-1.29,26.70,-69.95,0.53,21.92,-86.00
19970515 18:30,-73.00,6.55,26.52,-64.21,0.81,21.69,-81.00
19970515 19:30,-66.28,10.42,32.75,-54.51,3.42,20.56,-76.00
19970515 20:30,-65.32,8.51,32.01,-52.71,2.25,19.63,-69.00
19970515 21:30,-58.39,5.60,34.30,-47.61,2.70,18.34,-57.50
19970515 22:30,-49.83,7.20,38.94,-37.60,4.74,18.22,-50.50
19970517 02:30,-63.37,4.00,41.81,-40.53,-0.94,20.96,-50.50
19970527 01:30,-69.29,13.73,37.13,-37.15,1.82,20.52,-54.50
19970527 02:30,-76.04,23.01,40.21,-39.58,8.62,22.53,-63.00
19970527 03:30,-80.39,15.98,38.15,-53.27,10.59,23.88,-70.50
19970527 04:30,-84.03,21.20,41.49,-63.17,17.00,22.96,-72.00
19970527 05:30,-32.02,1.23,41.93,-57.27,21.40,21.75,-72.00
19970527 06:30,-56.22,9.99,33.92,-59.39,14.10,20.57,-70.00
19970527 07:30,-55.32,-11.80,30.37,-46.16,9.60,20.92,-62.50
19970527 08:30,-45.10,-0.57,37.36,-38.51,5.44,20.60,-55.50
19970527 09:30,-52.36,10.46,37.15,-39.05,10.93,19.64,-51.50
19970608 21:30,-46.17,-25.72,24.96,-38.52,-21.97,14.97,-52.00
19970608 22:30,-55.49,-25.62,29.84,-44.68,-20.33,19.49,-60.00
19970608 23:30,-63.04,-13.00,37.86,-49.58,-16.49,23.85,-67.50
19970609 00:30,-83.94,-8.25,40.19,-51.24,-16.16,29.13,-74.50
19970609 01:30,-82.86,2.19,48.20,-56.61,-12.51,33.57,-79.00
19970609 02:30,-79.87,11.88,55.24,-54.56,-5.06,33.93,-82.00
19970609 03:30,-56.72,18.84,54.19,-62.10,6.81,33.05,-84.00
19970609 04:30,-37.01,6.99,44.54,-61.10,8.67,29.00,-82.00
19970609 05:30,-76.59,20.94,33.05,-59.94,18.78,25.50,-77.00
19970609 06:30,-66.30,16.48,43.21,-56.80,13.77,25.88,-75.00
19970609 07:30,-64.68,6.15,41.74,-58.92,16.80,26.36,-72.00
19970609 08:30,-35.20,2.50,40.66,-49.07,18.20,24.62,-67.00
19970609 09:30,-33.09,34.33,44.16,-42.23,34.25,22.19,-65.50
19970609 10:30,-22.66,30.88,36.57,-37.41,31.30,20.46,-66.50
19970609 11:30,-45.73,22.71,28.54,-43.69,25.93,18.21,-62.00
19970609 12:30,-42.23,40.24,33.28,-36.37,38.29,15.62,-53.00
19970609 15:30,-37.90,6.55,39.11,-37.10,8.98,11.25,-50.50
19970609 18:30,-36.07,-6.79,25.37,-34.90,-10.38,11.35,-52.00
19970903 20:30,-72.23,-38.44,-1.47,-67.83,-30.63,11.62,-71.00
19970903 21:30,-94.90,-72.77,4.25,-81.15,-46.07,22.90,-93.50
19970903 22:30,-117.45,-42.38,24.59,-85.06,-34.59,27.83,-88.00
19970903 23:30,-75.25,-20.53,50.43,-55.28,-19.84,27.06,-69.00
19970904 00:30,-55.52,-10.86,51.97,-46.36,-14.84,24.29,-59.50
19970904 01:30,-63.46,-10.08,46.76,-51.22,-18.84,25.65,-65.00
19970904 02:30,-70.43,22.03,52.73,-66.31,-7.03,25.90,-72.00
19970904 03:30,-71.03,9.11,43.25,-61.50,-2.80,24.22,-71.50
19970904 04:30,-54.74,-4.57,41.61,-51.88,-7.22,23.63,-68.00
19970904 05:30,-48.05,-5.51,39.12,-46.97,-2.83,22.97,-65.00
19970904 06:30,-51.52,2.48,39.10,-46.13,2.21,22.68,-63.50
19970904 07:30,-39.52,-5.61,38.31,-39.67,7.28,22.63,-60.00
19970904 08:30,-34.71,-3.38,37.36,-32.65,8.05,20.98,-54.00
19970904 09:30,-44.18,14.18,36.51,-35.13,12.51,19.04,-51.00
19970918 04:30,-74.61,4.79,35.81,-46.99,-5.95,21.84,-54.50
19970918 05:30,-56.95,1.45,40.38,-45.50,1.08,20.89,-55.50
19970918 06:30,-64.88,11.53,39.16,-40.12,3.09,19.72,-54.50
19970918 07:30,-49.02,2.56,40.17,-34.12,1.70,20.13,-51.00
19971001 09:30,-1.27,18.41,30.12,-40.71,6.90,7.12,-53.00
19971001 10:30,-28.43,-26.50,4.99,-44.06,-5.74,10.22,-57.00
19971001 11:30,-5.53,-29.68,18.67,-27.00,-17.93,9.05,-53.00
19971001 12:30,-17.30,-33.00,10.29,-34.58,-22.08,9.72,-61.50
19971001 13:30,-40.92,-35.74,9.48,-36.16,-20.49,14.08,-77.00
19971001 14:30,-58.78,-38.74,9.09,-45.07,-28.01,15.12,-91.00
19971001 15:30,-84.72,-39.58,7.78,-67.41,-43.61,17.18,-98.00
19971001 16:30,-95.08,-28.39,18.27,-76.36,-42.90,20.77,-94.50
19971001 17:30,-77.76,-24.55,32.76,-71.56,-26.82,26.58,-82.00
19971001 18:30,-57.40,3.62,44.84,-45.11,-5.17,23.83,-72.00
19971001 19:30,-61.13,12.46,38.58,-42.80,0.26,20.58,-68.00
19971001 20:30,-58.87,13.11,37.95,-37.91,-1.21,18.71,-62.00
19971001 21:30,-55.70,11.61,38.61,-35.37,-2.78,17.35,-58.50
19971001 22:30,-51.95,7.25,37.81,-36.90,-0.33,17.14,-54.50
19971010 05:30,-45.43,20.64,33.13,-48.72,5.32,13.50,-52.00
19971010 06:30,-38.25,11.56,26.59,-50.84,9.21,12.79,-55.00
19971010 07:30,-49.05,14.92,26.41,-47.79,5.79,11.55,-54.00
19971010 08:30,-39.57,-7.67,25.62,-37.39,-3.11,12.01,-52.00
19971010 09:30,-30.05,-6.82,28.06,-35.03,-5.64,12.81,-50.50
19971010 18:30,-46.82,-17.99,8.76,-43.86,-33.50,13.96,-51.50
19971010 19:30,-62.72,-11.67,17.75,-53.19,-30.58,21.42,-62.00
19971010 20:30,-66.11,-8.40,23.99,-43.77,-22.00,22.65,-61.50
19971010 21:30,-71.15,-21.82,25.52,-53.77,-16.59,26.33,-69.00
19971010 22:30,-114.28,3.72,37.63,-70.45,-6.65,30.49,-83.00
19971010 23:30,-119.14,-17.99,32.00,-97.12,-6.01,36.98,-99.50
19971011 06:30,-87.33,14.23,48.94,-73.49,2.36,34.42,-95.50
19971011 07:30,-74.04,13.86,50.68,-66.89,0.78,32.85,-86.00
19971011 08:30,-48.95,9.92,50.95,-47.93,3.18,30.42,-76.00
19971011 09:30,-57.23,6.85,42.36,-46.55,-5.60,27.07,-71.00
19971011 10:30,-55.91,0.25,40.42,-43.00,-9.91,25.48,-68.00
19971011 11:30,-51.03,1.83,42.21,-38.06,-4.50,24.20,-65.00
19971011 12:30,-47.15,6.02,42.49,-35.79,-4.52,23.09,-61.50
19971011 13:30,-47.42,3.22,39.17,-36.47,-3.74,22.05,-59.50
19971011 14:30,-40.56,-2.92,39.31,-37.22,-1.45,21.32,-57.00
19971011 15:30,-25.16,-7.64,39.73,-34.19,-0.67,20.36,-55.00
19971011 16:30,-14.41,-6.96,37.67,-31.78,-0.59,20.05,-55.00
19971011 17:30,-9.27,-0.95,36.65,-26.64,-0.04,19.66,-53.50
19971024 12:30,-17.25,-1.91,20.43,-16.84,4.40,2.19,-52.50
19971025 01:30,-74.68,18.64,30.60,-63.90,0.05,16.21,-59.00
19971025 02:30,-102.16,-0.65,23.22,-56.74,-12.71,20.22,-63.50
19971025 03:30,-77.35,9.50,40.14,-58.88,-0.44,21.87,-58.00
19971025 04:30,-44.54,10.55,47.15,-44.89,4.96,20.74,-52.50
19971025 05:30,-50.80,6.64,39.85,-40.70,-3.54,19.59,-51.00
19971026 00:30,-75.18,6.87,26.99,-48.34,-7.09,18.24,-51.00
19971027 20:30,-50.62,-14.93,27.76,-47.92,-27.69,17.50,-52.50
19971027 21:30,-63.00,-14.35,27.64,-55.95,-22.21,20.28,-58.50
19971027 22:30,-74.78,-18.65,29.46,-63.39,-22.19,24.01,-58.50
19971027 23:30,-75.00,-15.85,36.82,-57.75,-16.60,24.94,-55.00
19971028 00:30,-76.97,3.71,43.60,-48.78,-2.62,22.70,-52.00
19971107 01:30,-101.71,26.62,24.49,-74.65,6.62,18.34,-77.50
19971107 02:30,-135.17,41.51,23.12,-98.92,31.72,20.29,-99.00
19971107 05:30,-94.72,56.81,41.12,-119.88,25.65,18.68,-96.00
19971107 06:30,-104.57,34.52,30.32,-91.66,17.03,19.76,-95.50
19971107 07:30,-100.82,26.59,35.84,-89.66,13.19,20.67,-92.00
19971107 08:30,-72.24,-6.37,38.01,-62.39,-7.10,22.47,-83.00
19971107 09:30,-61.05,2.63,40.90,-56.32,-6.01,21.69,-78.00
19971107 10:30,-58.94,4.10,40.42,-49.61,-4.01,21.43,-75.50
19971107 11:30,-53.73,2.61,41.12,-40.58,-5.79,21.33,-71.00
19971107 12:30,-46.24,6.04,43.58,-33.64,-3.49,20.11,-65.00
19971107 13:30,-37.29,-3.92,41.08,-29.25,-13.33,18.13,-58.50
19971107 14:30,-27.10,6.20,42.45,-28.22,-3.30,16.19,-53.00
19971107 15:30,-19.05,4.57,35.14,-25.79,3.38,14.14,-51.50
19971107 16:30,-29.24,-7.18,24.32,-34.55,-2.97,15.37,-52.00
19971110 01:30,-88.89,4.12,31.38,-56.97,-1.06,23.84,-53.50
19971110 02:30,-85.32,14.92,39.03,-59.52,5.59,24.81,-52.50
19971110 03:30,-72.33,14.62,41.95,-55.47,6.21,24.40,-51.00
19971110 04:30,-64.29,12.13,43.23,-53.67,1.16,23.51,-51.50
19971110 05:30,-59.56,17.93,43.05,-53.51,5.19,22.52,-52.50
19971110 06:30,-55.57,0.19,37.32,-48.97,1.86,21.57,-50.50
19971122 12:30,-2.86,-82.16,8.85,-32.67,-39.18,9.24,-60.50
19971122 13:30,-2.81,-18.64,21.92,-32.33,-5.05,8.23,-55.00
19971122 14:30,-19.47,-10.14,16.21,-30.33,-14.97,10.02,-65.00
19971122 15:30,-28.35,-34.64,15.25,-37.23,-27.94,14.70,-70.50
19971122 16:30,-26.43,-13.69,33.28,-31.45,-10.48,15.74,-60.00
19971122 17:30,-39.13,1.61,29.88,-28.96,4.45,15.17,-54.00
19971122 22:30,-63.09,10.67,25.01,-58.57,12.07,15.76,-58.00
19971122 23:30,-104.24,-8.84,15.51,-91.58,-2.83,23.77,-80.50
19971123 00:30,-149.94,31.96,31.94,-115.83,9.25,32.52,-86.00
19971123 01:30,-109.98,25.41,44.25,-117.19,20.46,33.32,-89.00
19971123 02:30,-145.09,9.36,34.96,-108.47,-4.96,38.20,-99.00
19971123 07:30,-92.39,6.05,50.82,-88.25,5.33,32.92,-99.50
19971123 08:30,-92.93,18.64,45.99,-76.79,5.40,30.14,-92.00
19971123 09:30,-78.79,2.92,45.87,-67.82,-0.91,28.50,-91.50
19971123 10:30,-52.63,-13.01,43.52,-63.76,-18.45,25.69,-99.00
19971123 13:30,-66.96,-15.43,33.17,-64.50,-19.33,25.83,-94.00
19971123 14:30,-73.58,-11.87,33.41,-66.30,-13.01,26.37,-88.50
19971123 15:30,-67.02,-8.53,36.52,-64.36,-5.48,26.36,-84.00
19971123 16:30,-63.36,-15.13,35.59,-58.05,-6.82,26.08,-81.50
19971123 17:30,-63.61,-17.16,38.21,-52.05,-7.27,25.26,-78.50
19971123 18:30,-60.52,-12.35,43.22,-47.55,-9.01,24.53,-74.00
19971123 19:30,-56.64,-6.33,43.61,-48.40,-8.60,23.70,-70.00
19971123 20:30,-65.55,-7.03,39.87,-51.85,-12.14,24.30,-68.50
19971123 21:30,-56.19,-4.84,44.25,-53.06,-9.83,26.14,-65.00
19971123 22:30,-56.81,-1.04,44.25,-47.30,-1.57,25.62,-59.50
19971123 23:30,-66.31,-1.59,40.75,-52.50,-1.51,26.05,-56.50
19971124 00:30,-64.10,-1.17,42.29,-57.04,1.57,27.49,-55.00
19971124 01:30,-62.37,4.10,43.64,-55.54,6.64,27.64,-52.50
19971124 02:30,-59.97,6.44,43.34,-52.34,6.83,27.49,-51.50
19971210 19:30,-40.83,-4.22,12.36,-34.38,-10.29,12.75,-53.00
19971210 20:30,-47.80,-1.93,19.90,-41.17,-10.72,15.52,-55.00
19971210 21:30,-46.34,-0.38,30.32,-38.44,-7.67,17.28,-50.50
19971211 01:30,-58.13,-9.68,32.77,-47.52,-9.56,22.39,-50.50
19971211 02:30,-67.46,7.20,36.52,-50.37,-0.54,24.18,-53.00
19971211 03:30,-61.21,11.92,39.57,-45.49,1.96,24.00,-52.00
19971211 04:30,-56.07,14.11,39.00,-41.22,4.20,22.43,-51.00
19971211 08:30,-56.59,8.77,34.66,-40.86,0.45,16.63,-52.00
19971211 09:30,-46.55,12.60,37.52,-44.46,3.83,15.93,-57.50
19971211 10:30,-39.44,14.73,36.12,-45.02,5.16,15.27,-59.50
19971211 11:30,-26.49,6.59,33.58,-39.65,1.89,14.59,-56.00
19971230 15:30,-20.58,-30.92,3.45,-33.50,-20.99,1.33,-63.00
19971230 16:30,-34.20,-38.27,3.08,-44.65,-30.04,3.21,-73.00
19971230 17:30,-54.15,-27.69,7.22,-65.08,-32.34,9.58,-75.50
19971230 18:30,-57.82,-20.84,20.90,-53.36,-36.52,15.91,-76.00
19971230 19:30,-54.50,5.95,35.62,-41.77,-8.62,16.63,-74.50
19971230 20:30,-59.40,14.37,31.17,-40.88,4.72,15.63,-69.00
19971230 21:30,-62.90,8.69,29.65,-45.77,3.71,14.08,-62.50
19971230 22:30,-61.07,1.84,29.67,-50.31,0.71,13.02,-55.50
19971230 23:30,-56.90,1.78,31.23,-50.67,-0.29,11.69,-50.50
19980107 01:30,-84.91,5.21,28.45,-57.62,-9.89,15.14,-50.50
19980107 02:30,-98.08,3.03,29.27,-54.20,-8.49,16.78,-63.00
19980107 03:30,-117.36,10.29,33.23,-70.65,-17.96,18.48,-74.00
19980107 04:30,-103.26,9.86,41.57,-70.79,-17.71,18.76,-72.50
19980107 05:30,-65.89,19.24,47.76,-68.23,-7.82,14.51,-68.00
19980107 06:30,-54.15,19.08,41.26,-69.44,-6.79,10.28,-68.00
19980107 07:30,-58.82,0.64,30.49,-62.64,-14.98,9.48,-65.50
19980107 08:30,-41.82,-25.61,29.41,-48.34,-25.08,10.08,-59.50
19980107 09:30,-32.87,-21.71,30.16,-43.87,-30.44,9.75,-54.50
19980107 10:30,-27.48,-36.15,25.70,-35.66,-40.26,10.67,-52.00
19980130 10:30,-38.58,-4.55,23.40,-35.78,-6.05,6.51,-52.00
19980130 11:30,-36.00,0.91,25.84,-33.99,-0.41,7.40,-55.00
19980130 12:30,-26.90,7.43,27.69,-31.12,6.50,6.93,-52.00
19980217 18:30,-52.64,-10.80,13.28,-40.96,-19.90,8.85,-50.50
19980217 19:30,-55.96,-9.78,12.58,-51.48,-24.89,13.35,-60.00
19980217 20:30,-73.73,-21.30,10.45,-63.83,-32.90,18.68,-71.50
19980217 21:30,-92.64,-31.17,13.53,-76.66,-29.24,24.49,-84.50
19980217 22:30,-111.76,-24.76,21.83,-97.04,-19.00,28.90,-93.50
19980217 23:30,-143.04,-28.94,27.05,-96.53,-19.52,35.67,-97.50
19980218 00:30,-184.08,15.63,48.43,-97.21,-5.54,41.11,-99.00
19980218 01:30,-157.40,5.23,58.93,-102.67,-0.58,42.82,-93.50
19980218 02:30,-133.92,4.50,64.71,-84.52,-11.38,43.26,-89.50
19980218 03:30,-120.00,17.09,64.66,-92.85,-6.45,42.93,-84.50
19980218 04:30,-86.62,24.11,67.73,-77.79,9.05,38.85,-76.00
19980218 05:30,-73.40,15.54,58.45,-68.12,3.40,35.82,-71.00
19980218 06:30,-73.34,13.73,49.75,-66.46,4.28,32.81,-68.50
19980218 07:30,-67.79,16.02,48.19,-58.68,6.24,29.88,-65.50
19980218 08:30,-46.03,16.63,48.51,-47.41,13.47,27.79,-61.00
19980218 09:30,-41.48,17.78,41.36,-47.30,18.09,24.05,-56.00
19980310 16:30,-59.74,-10.64,0.41,-57.96,-15.31,-0.22,-72.50
19980310 17:30,-97.32,-27.68,-6.40,-98.16,-42.14,6.45,-99.00
19980311 01:30,-95.51,5.86,53.84,-87.14,-3.40,31.88,-94.00
19980311 02:30,-78.70,7.42,52.91,-77.71,-4.81,29.23,-87.50
19980311 03:30,-76.39,5.59,46.91,-74.57,-4.63,28.16,-85.50
19980311 04:30,-77.99,7.92,45.76,-74.99,-2.18,27.52,-85.00
19980311 05:30,-45.06,0.64,46.21,-68.65,8.81,27.38,-80.50
19980311 06:30,-61.05,5.75,37.42,-63.65,0.91,24.37,-71.00
19980311 07:30,-60.06,10.93,39.11,-55.54,1.16,22.00,-66.50
19980311 08:30,-61.65,-12.32,33.57,-52.48,-11.21,20.90,-63.50
19980311 09:30,-45.41,-18.80,36.33,-47.12,-18.07,19.88,-60.50
19980311 10:30,-44.13,11.63,40.44,-51.52,1.18,18.64,-60.50
19980311 11:30,-49.25,2.07,33.72,-50.23,-4.51,19.24,-59.00
19980311 12:30,-41.43,6.52,38.07,-46.15,2.21,18.57,-57.00
19980311 13:30,-48.77,3.95,33.21,-49.42,-5.35,18.55,-58.00
19980311 14:30,-45.73,5.37,35.00,-44.42,-3.27,19.03,-60.50
19980311 15:30,-46.87,5.59,34.55,-45.74,0.56,18.35,-60.50
19980311 16:30,-59.70,2.20,31.14,-50.73,-9.04,20.16,-58.00
19980311 17:30,-42.81,1.95,34.33,-43.88,-6.93,20.63,-55.00
19980311 18:30,-24.98,8.99,36.27,-35.63,-1.29,18.69,-51.50
19980311 21:30,-37.95,-0.62,30.32,-34.90,-8.03,14.86,-54.00
19980311 22:30,-54.63,-9.29,28.12,-43.28,-13.68,16.16,-57.50
19980311 23:30,-78.28,1.64,32.03,-46.12,-6.43,17.19,-56.00
19980312 00:30,-66.65,-4.78,36.87,-49.35,-12.33,18.95,-53.50
19980312 01:30,-53.30,0.46,41.26,-44.04,-10.78,19.57,-53.50
19980312 02:30,-50.58,6.04,41.28,-42.36,-7.60,19.20,-56.50
19980312 03:30,-48.53,20.33,42.29,-46.14,1.53,18.89,-59.00
19980312 04:30,-59.06,12.67,34.05,-48.81,2.92,19.24,-60.00
19980312 05:30,-62.05,5.38,34.49,-50.45,1.87,19.76,-61.00
19980312 06:30,-62.00,7.96,35.75,-53.10,5.51,19.29,-62.00
19980312 07:30,-57.90,5.45,36.54,-53.65,6.73,18.20,-57.50
19980315 03:30,-74.96,13.22,34.73,-45.84,-7.69,21.33,-50.50
19980315 04:30,-66.78,18.52,41.47,-52.28,-0.36,22.70,-55.00
19980315 05:30,-65.31,22.53,42.74,-56.62,3.43,23.60,-55.50
19980315 13:30,-20.83,-17.33,29.80,-34.37,-4.82,14.85,-50.50
19980321 13:30,-31.87,5.36,13.87,-34.37,5.44,7.72,-58.50
19980321 14:30,-68.89,-10.10,12.65,-52.77,-17.52,11.07,-78.00
19980321 15:30,-71.89,-26.88,22.99,-64.09,-40.95,12.63,-83.50
19980321 16:30,-30.02,-34.37,44.71,-45.15,-21.71,15.97,-73.50
19980321 17:30,-35.85,16.75,49.19,-42.50,7.11,15.25,-58.50
19980321 18:30,-46.82,14.76,33.23,-37.35,-6.02,14.21,-60.00
19980321 19:30,-90.78,-6.00,16.07,-67.76,-32.04,21.20,-65.50
19980321 20:30,-65.64,-1.22,37.97,-46.93,-22.86,22.53,-57.50
19980321 21:30,-54.63,4.53,39.49,-39.36,-8.42,18.86,-51.00
19980325 15:30,-54.15,-28.34,22.75,-42.25,-19.38,9.13,-54.00
19980325 16:30,-50.95,-29.04,26.98,-50.39,-13.10,9.26,-53.00
19980329 18:30,-58.10,-23.02,20.89,-55.17,-48.22,16.63,-50.50
19980329 19:30,-41.16,-15.59,28.71,-48.24,-34.91,19.04,-52.50
19980424 05:30,-67.45,48.38,42.53,-68.01,19.02,17.20,-57.50
19980424 06:30,-76.20,16.63,32.09,-56.99,17.42,17.37,-64.00
19980424 07:30,-67.76,17.61,35.23,-60.66,33.18,18.78,-59.50
19980426 15:30,-47.18,-14.05,27.02,-36.18,-24.96,15.55,-55.50
19980426 16:30,-45.89,-12.02,31.17,-41.20,-30.78,15.56,-61.50
19980426 17:30,-41.37,-5.31,34.00,-42.38,-30.40,15.97,-61.50
19980426 18:30,-42.35,0.28,32.02,-39.87,-22.39,16.80,-58.50
