date,Bx,By,Bz,Mx,My,Mz,dst
20050612 22:30,-93.10,-5.84,52.48,-91.72,-16.42,41.96,-101.50
20050612 23:30,-119.78,14.07,58.98,-97.15,-8.33,46.70,-103.00
20050613 00:30,-134.72,10.30,57.01,-93.54,-6.90,49.95,-102.50
20050824 14:30,-106.07,53.56,23.09,-96.68,26.21,18.13,-142.00
20050824 15:30,-135.05,37.43,10.01,-115.18,21.37,18.49,-140.50
20050824 16:30,-135.40,18.92,15.08,-127.83,20.51,19.99,-136.00
20050824 17:30,-134.47,-8.04,14.54,-113.60,-9.56,20.50,-139.00
20050824 18:30,-125.73,-36.18,14.39,-118.42,-42.84,20.54,-144.50
20050824 19:30,-138.71,-63.21,12.69,-119.81,-67.42,27.75,-133.50
20050824 20:30,-116.62,-33.50,46.32,-94.01,-39.40,34.01,-116.50
20050824 21:30,-91.12,-20.67,59.85,-80.91,-21.34,36.69,-110.50
20050824 22:30,-106.32,-24.50,51.33,-98.85,-17.98,38.66,-110.00
20050824 23:30,-127.87,-24.29,45.44,-104.79,-21.21,42.23,-107.50
20050825 00:30,-119.76,-25.18,51.27,-96.81,-16.99,42.05,-106.00
20050831 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-102.00
20050831 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-115.00
20050831 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-120.50
20050831 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-117.50
20050831 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-114.00
20050831 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-113.00
20050831 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-105.00
20050911 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-107.50
20050911 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-119.00
20050911 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-123.00
20050911 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-133.00
20050911 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-129.50
20050911 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-114.00
