date,Bx,By,Bz,Mx,My,Mz,dst
20011003 15:30,-140.95,-69.50,-39.77,-188.03,-50.17,-12.20,-152.00
20011021 20:30,-100.90,-41.20,-11.89,-124.01,-74.46,-21.24,-178.50
20011021 21:30,-116.90,-4.86,-8.59,-144.52,-37.48,-21.52,-183.50
20011021 22:30,-139.79,-19.23,-9.38,-153.00,-30.53,-22.31,-182.00
20011021 23:30,-137.31,-23.10,-10.19,-142.19,-11.78,-25.59,-180.50
20011022 00:30,-83.12,-4.48,-16.96,-106.53,-8.04,-22.03,-175.00
20011022 01:30,-98.74,8.87,-29.03,-137.71,-14.06,-18.76,-170.50
20011022 02:30,-122.97,-20.63,-35.56,-149.50,-23.61,-21.57,-163.00
20011022 03:30,-138.57,-27.61,-30.44,-147.20,-8.78,-23.47,-161.00
20011022 04:30,-166.77,-23.36,-31.16,-158.79,1.39,-27.49,-162.00
20011022 05:30,-163.48,-20.85,-28.91,-159.31,-3.49,-30.26,-158.00
20011022 06:30,-150.17,-10.66,-27.26,-151.76,-4.45,-32.46,-155.50
20011022 19:30,-104.26,-60.50,-22.29,-124.41,-43.98,-33.73,-153.00
20011022 20:30,-103.02,-53.27,-19.91,-128.28,-43.54,-32.38,-156.50
20011022 21:30,-129.12,-53.62,-19.45,-129.62,-43.46,-31.13,-157.00
20011022 22:30,-134.15,-37.52,-7.28,-147.94,-17.63,-33.78,-154.50
20011022 23:30,-130.80,-24.92,-0.29,-130.53,-19.21,-33.50,-159.50
20011028 10:30,-162.05,10.14,-42.20,-162.82,-35.12,-50.15,-153.00
20011028 11:30,-162.95,9.21,-45.10,-166.38,-23.96,-53.24,-151.50
20011106 02:30,-152.27,-114.23,-13.41,-104.99,-3.79,-31.46,-185.00
20011106 12:30,-167.31,-10.41,-43.24,-185.85,-8.33,-55.52,-191.50
20011106 13:30,-152.19,-8.43,-42.02,-169.00,-10.41,-53.60,-195.00
20011106 16:30,-163.42,-51.04,-45.28,-176.36,-17.51,-56.25,-198.50
20011106 17:30,-139.67,-48.15,-42.45,-144.04,-42.60,-51.17,-182.00
20011106 18:30,-158.53,-17.65,-39.21,-154.55,-29.39,-49.45,-164.00
20011106 19:30,-139.85,-34.81,-35.23,-131.39,-37.85,-46.95,-157.50
20011106 20:30,-128.69,-39.74,-35.33,-139.00,-35.56,-44.75,-170.00
20011106 21:30,-148.19,-42.05,-35.90,-148.62,-27.59,-44.72,-174.50
20011106 22:30,-154.23,-38.19,-23.43,-138.68,-12.68,-44.89,-173.00
20011106 23:30,-153.24,-18.92,-14.61,-145.11,-10.10,-43.75,-169.00
20011107 00:30,-160.71,0.68,-10.11,-154.53,-9.38,-44.33,-160.50
20011107 01:30,-146.36,23.47,-16.88,-142.98,4.59,-43.88,-154.00
20011124 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-164.00
20011124 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-187.50
20011124 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-190.50
20011124 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-196.00
20011124 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-182.00
20011124 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-174.50
20011124 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-162.50
20011124 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.50
20020907 22:30,-123.06,-33.06,-17.88,-135.82,-40.64,-26.49,-163.00
20020907 23:30,-134.13,22.71,-23.59,-147.43,-16.39,-27.83,-179.00
20020908 00:30,-140.28,19.84,-26.87,-164.46,-12.05,-26.94,-173.00
20020908 01:30,-143.24,14.79,-31.67,-172.10,9.25,-28.56,-158.50
20020908 02:30,-125.02,23.60,-33.40,-154.76,16.93,-31.26,-152.50
20020908 03:30,-130.68,18.63,-31.16,-153.99,21.69,-32.56,-151.00
20021001 12:30,-216.11,-19.97,-49.70,-184.10,-40.05,-57.19,-152.00
20021001 14:30,-172.17,-58.22,-42.57,-151.40,-69.71,-56.78,-164.00
20021001 15:30,-181.73,-47.62,-44.08,-167.81,-43.28,-57.22,-175.00
20021001 16:30,-169.83,-34.00,-43.31,-147.06,-42.20,-54.85,-165.50
20021001 17:30,-124.27,-39.55,-36.30,-128.84,-34.32,-51.00,-156.50
20021001 18:30,-129.77,-48.83,-34.07,-136.86,-41.75,-48.32,-159.00
20021001 19:30,-121.38,-43.69,-31.07,-135.12,-44.33,-44.61,-161.00
20021001 20:30,-112.19,-56.26,-29.54,-131.40,-51.92,-40.15,-159.00
20021002 02:30,-129.23,36.13,-13.26,-135.64,19.25,-34.57,-153.00
20021002 03:30,-140.50,32.37,-26.59,-164.27,17.12,-37.00,-157.50
20021002 04:30,-145.62,10.42,-33.71,-161.61,10.71,-42.77,-157.50
20021002 05:30,-136.23,-7.47,-38.73,-151.43,15.38,-46.07,-157.00
20021002 06:30,-156.60,-1.55,-41.88,-158.31,10.08,-49.56,-158.50
20021002 07:30,-176.25,-9.25,-39.54,-168.07,3.64,-53.87,-153.00
20031029 09:30,-193.35,-27.65,-65.93,-162.65,-22.73,-54.94,-151.00
20031029 18:30,-129.47,-65.80,-43.40,-139.09,-98.52,-50.05,-191.00
20031030 07:30,-181.13,-32.25,-56.34,-204.57,-25.17,-67.08,-197.50
20031030 08:30,-174.08,-26.08,-46.26,-197.89,-23.00,-65.12,-185.00
20031030 09:30,-158.37,-8.31,-40.98,-181.70,-14.60,-63.24,-171.00
20031030 10:30,-150.69,-0.98,-41.23,-161.85,-10.78,-60.75,-159.50
20031030 11:30,-142.51,-3.82,-42.11,-149.93,-14.70,-58.34,-155.50
20031030 12:30,-132.23,-10.95,-40.48,-145.50,-23.23,-55.13,-152.00
20031030 19:30,-112.97,-26.99,-32.66,-102.47,-67.37,-33.08,-191.00
20031031 04:30,-203.51,-31.95,-52.53,-193.33,-13.36,-60.59,-163.50
20031120 14:30,-183.80,-66.82,-65.26,-135.34,-80.50,-61.92,-166.50
20031120 15:30,-158.31,-98.24,-57.71,-135.31,-98.11,-60.10,-200.00
20031121 03:30,-211.85,-0.74,-49.84,-200.50,-3.48,-55.62,-192.50
20031121 04:30,-201.61,2.08,-58.60,-195.20,11.63,-54.45,-188.00
20031121 05:30,-202.94,2.95,-56.33,-186.44,26.70,-56.09,-170.50
20031121 06:30,-177.95,14.35,-55.54,-166.97,10.06,-56.58,-159.00
20031121 07:30,-206.55,-0.95,-54.30,-196.11,-5.97,-60.94,-162.00
20031121 08:30,-196.92,-9.13,-54.97,-191.64,-10.85,-63.19,-151.50
20040727 12:30,-172.23,-115.24,-46.75,-139.35,-107.21,-57.28,-155.50
20040727 13:30,-200.63,-69.85,-52.45,-169.67,-102.46,-57.94,-160.50
20041108 00:30,-136.26,-28.54,-20.93,-154.31,-42.96,-16.77,-182.50
20041108 11:30,-189.22,-31.50,-62.38,-180.65,-32.71,-75.60,-198.00
20041108 12:30,-151.02,-28.31,-53.10,-152.43,-24.33,-66.56,-174.50
20041108 13:30,-156.97,-13.36,-47.94,-158.27,-17.56,-60.39,-164.00
20041108 14:30,-153.95,-12.02,-44.09,-156.22,-15.21,-56.00,-154.50
20041109 20:30,-138.75,-40.20,-30.76,-119.20,-40.57,-40.10,-197.50
20041109 21:30,-189.21,-48.00,-24.10,-202.21,-60.80,-45.11,-198.00
20041109 22:30,-174.43,-65.81,-15.27,-183.65,-69.77,-45.99,-177.50
20041109 23:30,-157.98,-51.31,-9.91,-164.00,-58.88,-44.73,-162.00
20041110 02:30,-157.43,-13.35,-14.53,-165.40,-16.43,-40.10,-151.50
20041110 03:30,-161.28,1.52,-32.29,-168.93,-2.17,-40.61,-153.50
20041110 04:30,-178.63,-10.30,-44.46,-186.68,-15.73,-45.59,-174.50
20041110 13:30,-160.04,-32.49,-61.21,-132.69,-41.51,-79.56,-191.00
20041110 14:30,-143.91,-41.08,-56.31,-124.94,-44.82,-69.41,-173.50
20041110 15:30,-128.76,-45.22,-51.69,-116.86,-35.40,-63.53,-167.50
20050515 10:30,-170.31,-8.94,-60.27,-178.84,-26.59,-72.52,-179.50
20050515 11:30,-159.54,-10.11,-54.82,-171.76,-27.97,-67.20,-168.50
20050515 12:30,-155.17,-10.51,-51.02,-163.33,-25.73,-62.36,-159.50
20050515 13:30,-148.75,-16.67,-46.96,-159.07,-28.80,-57.43,-151.50
20050824 10:30,-182.71,-107.37,-29.97,-122.00,-108.58,-28.89,-157.00
20050824 11:30,-270.93,-91.13,-46.37,-234.51,-100.05,-39.52,-173.50
20050824 12:30,-261.23,-77.55,-51.27,-237.35,-61.68,-48.73,-161.50
20050824 13:30,-226.24,-51.23,-51.93,-216.60,-61.45,-52.09,-151.00
20061215 00:30,-147.44,10.11,-18.15,-119.73,19.40,-22.49,-151.50
20061215 01:30,-147.18,13.51,-31.46,-147.78,7.60,-26.50,-153.00
20061215 02:30,-162.01,26.24,-36.42,-172.91,33.94,-30.86,-152.50
20061215 03:30,-191.83,34.26,-44.05,-177.47,72.32,-43.52,-157.00
20061215 04:30,-174.06,19.73,-50.52,-154.74,53.96,-49.79,-158.50
20061215 05:30,-156.53,5.08,-53.45,-141.44,23.69,-50.70,-158.50
20061215 06:30,-157.96,14.00,-52.29,-140.16,20.27,-53.02,-160.00
20061215 07:30,-172.02,0.18,-49.76,-144.00,0.30,-55.43,-156.00
20150317 16:30,-147.90,-71.01,-35.69,-118.28,-61.87,-43.43,-152.50
20150317 17:30,-181.63,-69.00,-39.88,-161.39,-47.00,-43.21,-158.00
20150317 18:30,-134.66,-68.51,-31.09,-126.62,-33.88,-39.88,-165.50
20150317 19:30,-151.27,-75.83,-30.82,-146.99,-54.01,-36.19,-179.50
20150317 20:30,-95.01,-44.93,-21.59,-117.51,-39.42,-28.96,-190.00
20150318 00:30,-127.49,54.59,-15.22,-156.46,21.35,-34.04,-194.50
20150318 01:30,-120.33,35.25,-16.60,-155.18,-3.01,-35.39,-180.50
20150318 02:30,-116.08,21.91,-27.94,-135.52,9.36,-38.30,-163.50
20150318 03:30,-112.27,-1.73,-37.42,-126.08,-0.81,-38.79,-151.50
20150623 02:30,-156.46,-3.96,-19.41,-137.55,31.68,-37.33,-157.50
20150623 03:30,-192.15,16.39,-23.13,-172.63,20.62,-45.09,-186.00
20150623 04:30,-223.40,-2.10,-26.78,-216.25,6.90,-54.37,-188.50
20150623 05:30,-209.91,6.86,-29.14,-193.04,3.10,-57.95,-175.00
20150623 06:30,-169.51,-12.46,-26.10,-179.19,-8.81,-54.47,-162.00
20150623 07:30,-163.51,-10.21,-35.31,-151.37,-14.81,-51.92,-153.00
20150623 08:30,-170.15,-20.64,-38.21,-150.82,-24.39,-50.71,-153.00
20150623 09:30,-173.76,-32.79,-38.32,-150.85,-25.68,-51.02,-151.00
20151220 21:30,-75.04,-10.18,-14.94,-82.90,-29.51,-19.86,-155.00
20151220 22:30,-91.77,20.74,-16.39,-114.63,-34.59,-20.08,-163.50
20151220 23:30,-112.38,13.23,-15.93,-130.18,-26.68,-24.77,-154.50
20151221 00:30,-119.89,9.42,-16.44,-130.27,0.20,-32.23,-153.50
20151221 01:30,-132.97,20.94,-20.04,-119.57,-4.63,-34.22,-156.00
20180826 05:30,-190.02,14.90,-27.61,-176.78,42.34,-40.60,-164.50
20180826 06:30,-200.36,23.41,-30.29,-178.57,39.65,-46.80,-174.50
20180826 07:30,-204.25,-11.49,-35.04,-165.23,27.78,-48.12,-161.50
20180826 08:30,-152.46,-35.35,-36.15,-133.81,4.44,-44.77,-152.50
