date,Bx,By,Bz,Mx,My,Mz,dst
19970421 22:30,-107.73,-7.64,1.12,-67.39,-6.99,5.79,-104.50
19970515 10:30,-175.62,-42.03,2.30,-180.33,-48.04,16.24,-108.00
19970515 11:30,-181.98,-37.01,-0.07,-181.53,-29.25,14.32,-114.50
19970515 12:30,-164.78,-20.17,-3.12,-161.07,1.50,11.71,-113.00
19970515 13:30,-140.07,-21.72,0.03,-132.11,-3.19,9.95,-111.00
19970515 14:30,-140.72,-16.48,2.23,-132.68,0.82,8.55,-109.00
19970515 15:30,-128.34,-15.02,1.12,-125.08,-6.50,10.23,-101.00
19971011 00:30,-106.64,-27.58,7.52,-62.35,-33.24,11.76,-112.50
19971011 01:30,-122.79,-21.27,6.97,-97.39,-28.14,13.28,-120.50
19971011 02:30,-132.70,-28.70,6.12,-130.07,-27.49,14.38,-126.50
19971011 03:30,-141.67,-24.67,10.51,-144.47,-19.62,13.70,-122.00
19971011 04:30,-138.49,-25.69,10.97,-157.32,-34.42,13.86,-109.50
19971011 05:30,-117.64,-15.50,8.77,-134.77,-20.34,14.08,-101.50
19971107 03:30,-119.82,8.52,1.19,-141.85,4.45,18.62,-108.00
19971107 04:30,-129.75,17.21,5.58,-136.78,8.88,17.53,-103.50
19971123 03:30,-157.15,-7.56,15.14,-137.07,-10.60,16.67,-101.50
19971123 04:30,-141.99,-3.43,12.65,-147.24,-7.77,15.99,-101.00
19971123 05:30,-136.73,-2.41,9.25,-151.28,-5.59,16.81,-105.00
19971123 06:30,-136.35,-3.61,4.22,-150.76,-4.10,16.98,-106.50
19971123 11:30,-130.83,-16.09,0.85,-127.96,-24.15,13.93,-106.50
19971123 12:30,-120.08,-13.74,-2.62,-111.95,-15.90,13.81,-102.00
19980310 18:30,-81.68,-17.70,1.02,-57.93,-22.98,12.49,-106.50
19980310 19:30,-72.96,-14.83,-1.33,-67.25,-13.14,12.28,-111.50
19980310 20:30,-79.30,-25.04,-1.06,-61.58,-27.03,11.32,-115.50
19980310 21:30,-86.62,-26.52,-1.24,-82.91,-17.22,12.11,-114.50
19980310 22:30,-106.20,-23.19,-2.50,-114.23,-21.77,11.35,-114.00
19980310 23:30,-109.57,-25.92,-1.31,-117.48,-33.11,12.35,-110.50
19980311 00:30,-100.64,-21.25,1.64,-103.46,-20.61,13.77,-103.00
19980504 03:30,-125.55,-41.58,-2.45,-230.73,-44.01,15.04,-119.00
19980504 09:30,-171.13,-37.94,-0.73,-170.84,-16.81,16.22,-130.00
19980504 10:30,-168.64,-35.94,5.71,-166.13,-28.48,16.89,-130.50
19980504 11:30,-192.90,-37.64,4.19,-184.62,-29.53,17.98,-137.50
19980504 12:30,-182.91,-23.23,0.99,-176.68,-12.29,16.97,-125.00
19980504 13:30,-158.27,-24.67,2.16,-142.83,-20.16,17.57,-108.00
19980504 14:30,-152.53,-22.12,3.39,-139.84,-18.33,18.67,-107.50
19980504 15:30,-142.83,-18.40,3.10,-128.40,-15.62,18.70,-113.00
19980504 16:30,-135.67,-18.91,2.59,-118.39,-18.94,18.47,-114.50
19980504 17:30,-123.25,-17.69,2.28,-107.90,-21.38,17.43,-110.50
19980504 18:30,-117.81,-14.64,2.18,-114.47,-17.39,17.53,-107.00
19980504 19:30,-114.07,-17.49,0.74,-118.99,-17.34,17.68,-103.50
19980505 03:30,-128.28,-2.50,9.67,-162.62,-27.27,21.19,-104.00
19980505 04:30,-171.21,-18.69,3.17,-213.88,-35.22,22.11,-116.50
19980505 05:30,-169.48,-19.87,-2.00,-186.81,-17.14,20.19,-109.50
19980505 06:30,-150.65,-16.91,-1.38,-151.88,-15.15,21.81,-104.50
19980505 07:30,-135.38,-13.35,1.55,-127.94,-8.43,20.77,-106.50
19980505 08:30,-135.66,-18.77,2.28,-131.04,-14.54,19.99,-108.00
19980505 09:30,-134.27,-21.82,2.01,-132.72,-14.16,20.16,-105.50
19980505 10:30,-126.79,-20.49,2.42,-122.32,-15.00,20.55,-103.00
19980505 15:30,-106.19,-5.78,2.72,-89.60,3.00,16.61,-104.50
19980505 16:30,-112.02,-2.36,1.20,-104.31,1.94,16.85,-101.00
19980806 09:30,-182.00,-3.63,-3.09,-177.35,13.82,15.13,-101.50
19980806 10:30,-216.44,-14.54,-0.57,-221.46,-7.30,16.81,-125.00
19980806 11:30,-248.09,-21.06,-2.17,-234.18,-23.08,18.54,-135.50
19980806 12:30,-242.26,-26.46,-1.49,-234.51,-14.78,19.17,-128.00
19980806 13:30,-215.38,-22.17,-1.25,-208.36,-21.61,19.53,-116.50
19980806 14:30,-172.73,-19.59,2.04,-169.06,-23.02,20.28,-109.50
19980806 15:30,-154.00,-21.50,4.07,-153.64,-25.17,21.12,-110.00
19980806 16:30,-143.88,-17.48,4.86,-145.88,-24.36,21.07,-110.50
19980806 17:30,-131.10,-8.46,3.55,-134.29,-11.99,20.70,-108.00
19980806 18:30,-122.11,-4.36,3.45,-123.41,-2.88,21.11,-102.50
19980807 05:30,-166.70,-14.47,-5.94,-183.36,-15.50,19.29,-102.50
19980827 00:30,-121.00,11.56,6.88,-132.06,-15.96,13.15,-104.50
19980827 01:30,-152.73,4.38,5.76,-136.46,-40.53,12.55,-121.50
19980827 02:30,-193.49,-4.08,5.03,-184.65,-30.90,9.40,-136.50
19980827 03:30,-197.02,-13.62,1.35,-215.52,-29.21,12.01,-139.00
19980827 04:30,-196.61,-18.82,2.38,-206.58,-21.39,12.86,-134.00
19980827 05:30,-180.33,-27.05,1.01,-184.27,-28.82,14.52,-130.50
19980827 06:30,-168.54,-27.51,2.46,-176.51,-19.43,14.28,-128.00
19980827 07:30,-180.66,-28.15,1.58,-214.81,-5.77,13.61,-137.50
19980827 09:30,-241.00,-22.61,-0.72,-239.28,2.62,17.07,-147.00
19980827 10:30,-219.76,-16.18,-3.33,-212.03,14.05,15.48,-130.50
19980827 11:30,-176.65,-20.07,2.95,-151.37,1.89,14.88,-130.50
19980827 12:30,-210.65,-18.17,1.61,-185.48,-3.06,12.84,-141.00
19980827 13:30,-185.55,-21.77,-0.37,-159.25,-4.77,13.24,-144.00
19980827 14:30,-166.47,-27.47,1.71,-147.48,-4.43,12.14,-141.50
19980827 15:30,-129.53,-29.44,0.61,-101.79,-19.51,11.64,-136.00
19980827 16:30,-126.25,-28.64,2.31,-114.02,-20.58,11.79,-133.50
19980827 17:30,-120.96,-21.58,1.13,-119.49,-12.88,13.11,-133.50
19980827 18:30,-109.29,-28.67,1.04,-103.25,-17.93,15.10,-131.00
19980827 19:30,-111.35,-35.51,1.85,-105.19,-20.74,15.54,-126.00
19980827 20:30,-111.59,-30.56,2.60,-101.88,-15.76,18.16,-117.50
19980827 21:30,-129.40,-39.09,11.06,-107.98,-25.36,18.68,-109.50
19980827 22:30,-142.16,-37.91,18.07,-102.40,-27.65,18.68,-102.00
19980925 02:30,-107.03,-20.31,6.51,-120.49,-53.04,12.09,-118.50
19980925 12:30,-168.19,-12.07,-5.12,-155.21,21.26,7.59,-140.50
19980925 13:30,-157.72,-23.81,3.69,-148.98,-11.12,8.34,-129.00
19980925 14:30,-140.67,-18.69,-0.45,-132.60,-7.37,7.86,-122.50
19980925 15:30,-138.67,-16.48,0.20,-141.60,1.02,9.84,-109.50
19981019 11:30,-162.64,-29.51,2.90,-166.12,-39.64,18.87,-105.00
19981019 12:30,-170.91,-30.00,0.44,-165.31,-39.60,18.57,-103.00
19981019 14:30,-119.81,-10.30,6.77,-114.92,5.35,15.01,-105.00
19981019 15:30,-138.02,-8.67,3.44,-141.94,10.14,15.35,-111.00
19981019 16:30,-133.04,-15.99,3.31,-136.81,-7.93,16.04,-106.50
19981108 03:30,-144.84,10.93,9.04,-145.21,-4.00,18.97,-102.50
19981108 04:30,-158.60,17.73,6.36,-195.00,8.18,18.41,-124.50
19981108 05:30,-193.41,20.00,-0.98,-256.77,6.96,16.37,-144.50
19981108 06:30,-228.63,18.12,-8.00,-274.53,9.69,11.55,-134.50
19981108 07:30,-183.70,15.59,-10.43,-195.28,28.60,10.01,-114.50
19981108 08:30,-171.87,14.75,-3.19,-172.54,7.85,10.09,-106.50
19981108 09:30,-154.32,8.56,-1.75,-153.36,4.13,11.00,-101.00
19981109 06:30,-155.52,9.17,-7.54,-207.00,1.49,16.05,-105.50
19981109 07:30,-178.57,4.65,-6.13,-207.90,1.95,14.37,-115.50
19981109 08:30,-198.48,-3.45,-2.96,-209.12,-15.12,14.29,-125.00
19981109 09:30,-198.90,-7.19,-2.59,-209.92,-2.70,14.30,-121.00
19981109 10:30,-178.00,3.98,-2.00,-192.21,13.82,14.57,-119.50
19981109 11:30,-199.44,-3.96,1.08,-198.95,-13.37,14.63,-130.50
19981109 12:30,-207.42,-14.79,0.48,-196.83,-24.40,15.39,-128.50
19981109 13:30,-152.14,-4.59,-3.13,-145.88,9.67,14.82,-119.00
19981109 14:30,-131.88,-6.49,3.36,-123.96,8.43,13.49,-125.00
19981109 15:30,-149.94,-14.24,1.85,-152.11,-3.36,13.11,-134.50
19981109 16:30,-134.32,-11.88,0.85,-136.33,4.07,12.80,-139.50
19981109 17:30,-130.90,-7.20,1.01,-138.50,9.29,11.39,-142.00
19981109 18:30,-129.05,-3.25,0.89,-138.46,2.41,11.48,-134.50
19981109 19:30,-111.57,0.64,-0.95,-102.36,-6.24,10.73,-118.50
19981109 20:30,-107.39,-1.58,-2.07,-90.42,-15.46,8.21,-106.50
19981109 21:30,-113.52,-19.35,-2.12,-94.55,-23.52,7.50,-105.50
19981109 22:30,-133.85,-40.77,0.56,-100.32,-27.59,7.94,-106.00
19981113 12:30,-147.64,-8.61,0.73,-147.93,-8.10,12.61,-101.00
19981113 13:30,-167.97,-11.91,0.27,-166.15,-11.13,13.25,-119.00
19981113 14:30,-165.87,-12.20,-0.25,-165.73,-2.85,13.38,-117.00
19981113 15:30,-119.07,-14.74,-0.61,-111.68,1.37,12.24,-113.50
19981113 16:30,-114.77,-6.55,1.32,-124.22,21.07,10.35,-121.00
19981113 17:30,-118.30,-5.17,1.47,-129.91,12.31,10.89,-126.50
19981113 18:30,-111.44,-5.37,0.36,-110.25,4.05,11.97,-123.00
19981113 19:30,-89.93,-8.73,-0.39,-72.89,-4.46,9.99,-122.50
19981113 20:30,-102.59,-16.26,-0.38,-99.15,-11.33,9.63,-129.00
19981113 21:30,-113.17,-33.49,-3.49,-108.76,-24.79,9.77,-122.00
19981113 22:30,-96.17,-48.29,-0.34,-81.33,-30.68,8.01,-109.50
19981113 23:30,-101.43,-60.64,6.89,-94.98,-31.99,10.36,-104.50
19981114 00:30,-117.18,-63.64,13.42,-105.61,-39.74,12.81,-103.00
