date,Bx,By,Bz,Mx,My,Mz,dst
19970411 03:30,-94.32,-20.30,0.97,-106.05,-33.87,4.46,-77.50
19970411 04:30,-100.41,-28.48,-1.99,-127.45,-22.45,4.95,-77.00
19970411 05:30,-87.14,-37.14,-3.14,-102.80,-32.11,6.34,-70.50
19970411 06:30,-81.48,-33.46,-1.15,-93.21,-27.81,7.42,-69.00
19970411 07:30,-77.40,-23.79,-2.93,-84.45,-24.46,8.64,-61.50
19970411 08:30,-59.90,-17.43,-0.20,-61.84,-14.90,8.74,-51.50
19970417 03:30,-52.60,-24.18,3.71,-45.40,-16.30,9.62,-58.00
19970417 04:30,-69.73,-19.22,3.00,-79.81,-12.03,9.81,-71.50
19970417 05:30,-94.22,-13.24,1.18,-115.83,-15.89,10.20,-70.50
19970417 06:30,-87.70,-6.36,-1.71,-91.08,-12.99,10.24,-59.50
19970417 07:30,-68.15,-8.76,-2.48,-68.12,-12.97,10.36,-55.00
19970417 08:30,-62.29,-15.37,-2.69,-68.42,-11.10,9.91,-52.00
19970421 18:30,-45.90,6.68,-0.99,-43.16,11.30,10.47,-67.50
19970421 19:30,-57.86,8.91,-1.31,-55.96,13.73,9.55,-81.00
19970421 20:30,-53.58,3.26,-2.09,-45.75,13.94,8.06,-88.00
19970421 21:30,-78.39,3.24,0.38,-55.51,4.46,6.42,-97.00
19970421 23:30,-130.41,-14.81,1.65,-79.98,-22.18,5.59,-100.00
19970422 00:30,-131.34,-4.25,3.42,-88.68,-14.07,7.85,-84.50
19970422 01:30,-113.58,-5.26,0.92,-81.30,-12.87,8.42,-75.00
19970422 02:30,-94.64,-16.42,-3.37,-90.77,-16.31,7.13,-77.00
19970422 03:30,-98.99,-24.04,-2.03,-111.50,-23.82,6.91,-79.50
19970422 04:30,-97.04,-32.21,-1.42,-108.11,-27.11,7.85,-76.00
19970422 05:30,-90.65,-28.45,-5.11,-91.62,-21.24,8.85,-70.50
19970422 06:30,-84.92,-24.71,-3.94,-79.90,-19.06,9.12,-65.50
19970422 07:30,-76.31,-23.43,-2.68,-73.78,-19.19,8.97,-59.00
19970422 08:30,-66.60,-22.90,-2.88,-65.11,-18.69,8.90,-50.50
19970501 20:30,-20.70,16.17,1.99,-19.34,16.69,8.46,-52.00
19970501 21:30,-45.57,9.70,1.19,-49.73,8.46,7.27,-56.00
19970501 22:30,-71.30,5.49,2.52,-70.91,-8.19,6.85,-59.50
19970501 23:30,-82.63,1.52,1.50,-69.78,-10.62,6.32,-63.50
19970502 00:30,-84.38,-0.97,-0.25,-76.70,-15.07,6.49,-59.50
19970502 01:30,-69.22,-1.01,-1.91,-69.49,-15.55,7.57,-54.00
19970502 02:30,-56.62,-7.42,-3.08,-60.44,-14.19,8.06,-52.00
19970515 07:30,-137.89,-36.70,0.04,-179.44,-39.55,11.27,-85.00
19970515 08:30,-171.91,-38.34,-7.21,-208.67,-48.35,12.82,-95.00
19970515 09:30,-144.86,-36.40,-2.31,-150.48,-38.86,14.97,-96.00
19970515 16:30,-104.98,-18.13,1.86,-100.76,-12.75,10.75,-91.50
19970515 17:30,-93.69,-10.91,2.60,-91.03,-7.49,10.69,-86.00
19970515 18:30,-81.39,-5.08,1.49,-82.83,-4.01,11.02,-81.00
19970515 19:30,-72.27,-3.24,2.18,-80.41,-4.86,10.98,-76.00
19970515 20:30,-56.85,-3.51,0.35,-78.67,-4.51,11.34,-69.00
19970515 21:30,-42.07,-9.89,-2.56,-67.01,-6.90,11.39,-57.50
19970515 22:30,-37.25,-21.90,1.12,-54.67,-14.22,10.71,-50.50
19970517 02:30,-79.62,-16.61,3.99,-62.91,-14.23,8.28,-50.50
19970527 01:30,-26.76,-22.30,3.18,-39.73,-15.05,6.49,-54.50
19970527 02:30,-45.66,-26.32,0.34,-66.05,-17.06,6.20,-63.00
19970527 03:30,-65.09,-30.44,-0.76,-81.66,-22.11,7.25,-70.50
19970527 04:30,-79.15,-28.10,0.65,-110.42,-21.20,8.78,-72.00
19970527 05:30,-94.79,-27.22,0.39,-116.44,-35.14,10.69,-72.00
19970527 06:30,-98.14,-20.99,-1.83,-114.22,-27.31,11.84,-70.00
19970527 07:30,-92.30,-21.11,-0.52,-97.73,-24.18,11.84,-62.50
19970527 08:30,-75.24,-20.75,0.23,-73.67,-21.69,11.58,-55.50
19970527 09:30,-67.26,-21.82,2.09,-71.87,-18.31,11.42,-51.50
19970608 21:30,-42.59,6.25,3.14,-31.60,1.80,8.82,-52.00
19970608 22:30,-50.25,5.71,5.03,-29.56,-3.05,8.44,-60.00
19970608 23:30,-63.85,0.21,5.86,-39.74,-9.16,7.65,-67.50
19970609 00:30,-72.74,-0.80,4.87,-43.21,-12.74,6.56,-74.50
19970609 01:30,-85.13,-10.20,6.90,-57.77,-20.63,5.63,-79.00
19970609 02:30,-93.39,-18.59,5.94,-84.88,-21.30,5.10,-82.00
19970609 03:30,-105.56,-24.91,3.15,-108.25,-31.14,5.90,-84.00
19970609 04:30,-127.13,-29.76,-1.87,-147.97,-35.34,6.17,-82.00
19970609 05:30,-117.14,-33.89,-3.54,-134.58,-32.70,8.46,-77.00
19970609 06:30,-100.44,-35.25,-1.46,-104.75,-32.84,8.91,-75.00
19970609 07:30,-102.91,-29.43,-2.02,-114.31,-29.93,9.62,-72.00
19970609 08:30,-107.95,-28.18,-3.30,-121.12,-26.81,11.15,-67.00
19970609 09:30,-99.26,-33.91,-0.32,-106.09,-34.05,13.49,-65.50
19970609 10:30,-103.80,-30.55,1.34,-114.34,-30.76,13.69,-66.50
19970609 11:30,-96.71,-20.41,-0.88,-101.18,-16.89,14.06,-62.00
19970609 12:30,-77.11,-19.49,1.97,-77.31,-18.38,15.81,-53.00
19970609 15:30,-58.61,-1.02,2.65,-62.35,0.41,14.53,-50.50
19970609 18:30,-41.70,14.14,2.00,-53.42,14.97,12.25,-52.00
19970903 20:30,-27.18,-8.89,2.59,-13.67,-13.91,12.05,-71.00
19970903 21:30,-64.77,-1.10,1.00,-50.90,-5.23,10.49,-93.50
19970903 22:30,-89.57,-5.90,0.95,-55.67,4.69,9.79,-88.00
19970903 23:30,-97.18,-14.06,-2.60,-68.38,-1.16,7.32,-69.00
19970904 00:30,-76.33,-27.05,-6.69,-51.14,-9.52,5.88,-59.50
19970904 01:30,-47.82,-40.60,-8.92,-47.91,-12.95,3.90,-65.00
19970904 02:30,-60.96,-47.62,-9.75,-83.30,-22.30,4.00,-72.00
19970904 03:30,-63.27,-42.08,-9.22,-88.30,-17.99,5.47,-71.50
19970904 04:30,-55.12,-37.78,-5.95,-66.25,-15.94,6.66,-68.00
19970904 05:30,-58.50,-32.47,-3.17,-66.38,-13.65,7.75,-65.00
19970904 06:30,-58.85,-26.69,-0.62,-71.46,-12.18,8.83,-63.50
19970904 07:30,-63.70,-19.12,0.40,-76.02,-13.34,9.65,-60.00
19970904 08:30,-64.34,-14.80,-0.15,-75.08,-8.29,9.97,-54.00
19970904 09:30,-58.28,-13.11,-0.14,-66.04,-6.61,10.43,-51.00
19970918 04:30,-66.71,-9.75,2.98,-64.52,-1.92,10.79,-54.50
19970918 05:30,-79.24,-5.22,3.30,-80.66,-8.71,11.49,-55.50
19970918 06:30,-74.37,-4.90,2.48,-80.50,-9.37,11.75,-54.50
19970918 07:30,-62.61,-11.68,1.24,-65.90,-11.64,11.65,-51.00
19971001 09:30,-89.20,0.07,0.00,-112.58,-6.24,9.46,-53.00
19971001 10:30,-95.93,-4.90,-1.68,-105.10,-9.34,9.16,-57.00
19971001 11:30,-87.06,-7.17,-5.36,-97.92,-5.27,8.66,-53.00
19971001 12:30,-70.58,-6.81,0.24,-74.61,-3.82,8.36,-61.50
19971001 13:30,-94.07,-11.12,0.11,-100.70,-7.53,7.84,-77.00
19971001 14:30,-102.93,-11.93,-1.18,-113.06,-0.17,8.13,-91.00
19971001 15:30,-93.00,-13.85,-0.37,-102.80,3.61,7.81,-98.00
19971001 16:30,-80.19,-13.97,0.44,-68.80,-8.78,7.87,-94.50
19971001 17:30,-57.58,-15.31,2.43,-46.15,-16.95,8.02,-82.00
19971001 18:30,-56.16,-7.49,1.36,-68.87,-6.79,9.12,-72.00
19971001 19:30,-55.41,-6.72,0.96,-72.03,-6.47,10.32,-68.00
19971001 20:30,-44.77,-4.72,-1.51,-64.60,-6.11,10.52,-62.00
19971001 21:30,-27.74,-6.08,-3.95,-59.02,-6.55,10.59,-58.50
19971001 22:30,-21.69,-12.51,-5.47,-60.11,-10.00,10.50,-54.50
19971010 05:30,-48.46,11.39,2.71,-69.64,4.96,10.58,-52.00
19971010 06:30,-69.63,8.35,-0.61,-88.10,0.39,10.81,-55.00
19971010 07:30,-75.89,-0.02,-5.37,-99.94,3.69,10.58,-54.00
19971010 08:30,-61.16,-2.43,-5.64,-75.59,-1.08,10.29,-52.00
19971010 09:30,-62.76,-4.19,-3.11,-76.33,-7.50,10.03,-50.50
19971010 18:30,-5.57,-14.64,3.21,6.67,-11.82,11.40,-51.50
19971010 19:30,-24.68,-15.96,1.79,-23.23,-13.49,10.44,-62.00
19971010 20:30,-22.76,-17.62,0.26,-15.41,-10.61,10.55,-61.50
19971010 21:30,-40.17,-24.83,-0.42,-22.25,-26.66,9.74,-69.00
19971010 22:30,-70.68,-34.74,2.03,-53.10,-34.59,9.45,-83.00
19971010 23:30,-88.56,-33.61,4.70,-51.35,-35.32,11.26,-99.50
19971011 06:30,-105.01,-11.36,5.45,-118.01,-17.82,14.57,-95.50
19971011 07:30,-99.39,-18.32,2.63,-108.77,-21.34,14.47,-86.00
19971011 08:30,-94.66,-22.11,1.35,-101.96,-25.65,13.91,-76.00
19971011 09:30,-75.43,-12.78,1.81,-78.87,-12.58,14.20,-71.00
19971011 10:30,-63.34,-9.19,2.04,-69.41,-7.63,14.02,-68.00
19971011 11:30,-59.38,-10.81,2.37,-68.56,-11.04,14.05,-65.00
19971011 12:30,-55.84,-8.82,0.98,-65.98,-6.87,13.91,-61.50
19971011 13:30,-52.35,-8.14,0.75,-61.79,-6.01,13.70,-59.50
19971011 14:30,-50.17,-7.67,1.48,-59.54,-5.60,13.47,-57.00
19971011 15:30,-45.48,-7.03,0.18,-56.11,-3.86,13.05,-55.00
19971011 16:30,-42.76,-5.79,0.05,-55.07,-3.10,12.61,-55.00
19971011 17:30,-40.35,-3.89,0.09,-53.35,-3.61,12.11,-53.50
19971024 12:30,-82.14,-6.57,-0.69,-111.15,-6.05,13.73,-52.50
19971025 01:30,-42.50,-12.78,4.30,-47.18,-18.42,14.92,-59.00
19971025 02:30,-60.64,-11.51,15.06,-55.37,-10.83,13.66,-63.50
19971025 03:30,-69.78,-5.60,19.19,-60.18,-12.10,14.65,-58.00
19971025 04:30,-67.14,-3.00,17.23,-56.88,-11.56,14.17,-52.50
19971025 05:30,-56.70,-2.93,11.27,-59.05,-4.66,13.07,-51.00
19971026 00:30,-51.92,-9.00,-2.55,-48.42,-17.75,13.08,-51.00
19971027 20:30,-14.07,-2.80,-2.25,-16.96,2.84,10.40,-52.50
19971027 21:30,-26.20,-7.25,-1.08,-22.37,-1.63,10.27,-58.50
19971027 22:30,-33.39,-6.80,-1.96,-24.57,-5.59,10.45,-58.50
19971027 23:30,-40.79,-8.13,-3.54,-35.26,-4.36,10.86,-55.00
19971028 00:30,-53.29,-9.37,-1.73,-59.58,-3.26,11.58,-52.00
19971107 01:30,-24.42,-5.09,-12.30,-71.79,-1.82,15.22,-77.50
19971107 02:30,-84.39,2.43,-3.80,-120.74,1.52,18.24,-99.00
19971107 05:30,-127.99,11.93,2.64,-162.96,7.18,17.53,-96.00
19971107 06:30,-117.70,-5.85,-0.29,-144.09,-9.88,17.18,-95.50
19971107 07:30,-111.79,-13.98,-0.08,-133.35,-14.71,17.12,-92.00
19971107 08:30,-100.54,-11.66,-1.24,-106.67,-11.27,15.80,-83.00
19971107 09:30,-89.07,-9.86,0.63,-91.62,-10.50,15.59,-78.00
19971107 10:30,-89.80,-9.70,0.67,-93.75,-10.55,15.22,-75.50
19971107 11:30,-82.85,-10.62,-0.02,-87.43,-8.59,14.68,-71.00
19971107 12:30,-76.95,-12.69,0.54,-83.80,-9.82,14.61,-65.00
19971107 13:30,-63.53,-6.49,-0.85,-74.55,4.84,13.89,-58.50
19971107 14:30,-64.44,-5.52,-1.24,-74.25,-0.65,13.32,-53.00
19971107 15:30,-62.83,-5.75,-1.56,-72.46,-2.05,13.00,-51.50
19971107 16:30,-45.21,-9.17,-2.64,-52.43,-3.08,12.28,-52.00
19971110 01:30,-43.55,-6.47,12.46,-38.03,-4.86,14.04,-53.50
19971110 02:30,-45.66,3.61,15.02,-42.82,-4.00,14.98,-52.50
19971110 03:30,-46.54,12.78,14.20,-49.38,0.29,15.25,-51.00
19971110 04:30,-43.63,15.00,10.98,-55.10,2.36,14.70,-51.50
19971110 05:30,-44.14,7.17,4.17,-68.62,0.15,13.91,-52.50
19971110 06:30,-47.34,-0.21,0.34,-74.55,-3.10,12.58,-50.50
19971122 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19971122 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971122 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.00
19971122 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-70.50
19971122 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19971122 17:30,-50.98,-16.15,-2.62,-61.57,-15.50,9.15,-54.00
19971122 22:30,-17.39,-30.06,-5.81,-44.29,-27.64,14.75,-58.00
19971122 23:30,-57.73,-34.71,-3.02,-65.60,-32.79,14.78,-80.50
19971123 00:30,-85.09,-33.94,-0.51,-101.66,-29.82,15.46,-86.00
19971123 01:30,-120.98,-24.60,4.91,-138.56,-26.39,16.27,-89.00
19971123 02:30,-151.78,-13.35,11.07,-132.09,-19.77,15.04,-99.00
19971123 07:30,-128.87,-6.21,0.88,-136.19,-11.17,16.50,-99.50
19971123 08:30,-117.62,-5.56,1.04,-125.02,-9.90,16.06,-92.00
19971123 09:30,-116.23,-6.96,1.57,-118.23,-9.40,14.94,-91.50
19971123 10:30,-115.06,-6.19,0.50,-121.76,-4.26,14.16,-99.00
19971123 13:30,-106.40,-14.81,-1.07,-103.14,-12.50,13.64,-94.00
19971123 14:30,-98.38,-11.66,-1.55,-99.85,-7.28,13.26,-88.50
19971123 15:30,-87.90,-12.07,-1.79,-89.12,-10.75,12.79,-84.00
19971123 16:30,-81.46,-12.06,-1.84,-84.97,-10.11,12.07,-81.50
19971123 17:30,-74.05,-11.61,-1.73,-81.26,-8.16,11.88,-78.50
19971123 18:30,-70.39,-9.99,-1.82,-80.07,-7.51,11.69,-74.00
19971123 19:30,-62.33,-6.26,-2.42,-71.23,-4.77,11.74,-70.00
19971123 20:30,-58.19,-11.71,-3.28,-67.84,-4.38,11.09,-68.50
19971123 21:30,-55.97,-29.86,-3.52,-65.29,-10.54,10.76,-65.00
19971123 22:30,-57.23,-35.24,-1.03,-67.84,-16.58,10.66,-59.50
19971123 23:30,-65.58,-36.95,4.75,-66.41,-22.97,10.77,-56.50
19971124 00:30,-70.58,-34.75,9.40,-65.56,-22.78,11.69,-55.00
19971124 01:30,-77.47,-28.69,14.87,-71.49,-23.25,12.58,-52.50
19971124 02:30,-75.01,-22.63,20.19,-67.61,-22.88,13.65,-51.50
19971210 19:30,-34.64,-14.69,-2.93,-41.37,-13.39,8.97,-53.00
19971210 20:30,-39.71,-17.92,-4.74,-47.28,-14.43,9.07,-55.00
19971210 21:30,-43.84,-29.65,-6.11,-47.64,-16.50,8.67,-50.50
19971211 01:30,-67.84,-18.11,8.69,-43.20,-10.83,8.17,-50.50
19971211 02:30,-74.14,-19.46,14.21,-50.04,-15.79,8.93,-53.00
19971211 03:30,-75.79,-16.99,17.23,-54.50,-13.98,9.74,-52.00
19971211 04:30,-68.41,-14.41,15.92,-55.92,-12.72,10.56,-51.00
19971211 08:30,-53.27,-4.73,0.70,-68.30,-2.67,12.48,-52.00
19971211 09:30,-60.09,-5.89,-0.99,-80.17,-5.71,12.92,-57.50
19971211 10:30,-68.15,-8.88,-2.10,-86.48,-9.32,13.21,-59.50
19971211 11:30,-73.34,-9.20,-2.73,-86.51,-10.92,13.04,-56.00
19971230 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.00
19971230 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-73.00
19971230 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19971230 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-76.00
19971230 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.50
19971230 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-69.00
19971230 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.50
19971230 22:30,-33.98,-40.23,-8.23,-58.48,-21.30,11.74,-55.50
19971230 23:30,-22.09,-33.53,-7.44,-52.41,-18.03,13.56,-50.50
19980107 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980107 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.00
19980107 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-74.00
19980107 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-72.50
19980107 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19980107 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19980107 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19980107 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19980107 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.50
19980107 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19980130 10:30,-63.07,-3.72,-1.97,-77.38,-4.87,12.95,-52.00
19980130 11:30,-69.34,-11.57,-1.61,-85.54,-13.41,13.34,-55.00
19980130 12:30,-79.55,-15.11,-2.92,-95.79,-19.31,13.72,-52.00
19980217 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19980217 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.00
19980217 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.50
19980217 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-84.50
19980217 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-93.50
19980217 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-97.50
19980218 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.00
19980218 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-93.50
19980218 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-89.50
19980218 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-84.50
19980218 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-76.00
19980218 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19980218 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.50
19980218 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19980218 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19980218 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.00
19980310 16:30,-51.99,-10.68,1.01,-55.78,-6.52,15.19,-72.50
19980310 17:30,-74.14,-14.98,1.95,-77.72,-5.50,15.25,-99.00
19980311 01:30,-98.46,-14.12,4.77,-98.90,-16.50,15.51,-94.00
19980311 02:30,-93.28,-4.63,7.94,-95.21,-10.79,15.58,-87.50
19980311 03:30,-89.52,-7.25,8.51,-88.20,-6.31,15.39,-85.50
19980311 04:30,-94.50,-5.33,10.84,-90.05,-5.88,14.98,-85.00
19980311 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-80.50
19980311 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19980311 07:30,-92.56,-5.40,14.67,-89.36,-7.15,14.02,-66.50
19980311 08:30,-96.21,-3.72,7.79,-109.33,0.40,12.95,-63.50
19980311 09:30,-80.89,-4.74,4.84,-90.51,-0.57,12.85,-60.50
19980311 10:30,-89.80,-11.65,4.77,-99.12,-16.35,13.53,-60.50
19980311 11:30,-83.67,-11.90,1.05,-88.78,-12.47,13.69,-59.00
19980311 12:30,-79.41,-12.13,1.79,-87.28,-10.57,14.22,-57.00
19980311 13:30,-57.67,-10.36,0.60,-64.59,-3.37,14.24,-58.00
19980311 14:30,-59.98,-9.27,2.13,-69.40,-3.75,13.39,-60.50
19980311 15:30,-60.20,-7.39,0.38,-70.63,-2.14,13.39,-60.50
19980311 16:30,-51.98,-6.44,-0.20,-52.32,-4.29,12.19,-58.00
19980311 17:30,-48.24,-5.82,0.70,-59.28,-2.07,11.90,-55.00
19980311 18:30,-52.98,-5.28,0.77,-67.72,-5.28,12.01,-51.50
19980311 21:30,-48.27,-5.62,-1.55,-55.52,-5.08,12.86,-54.00
19980311 22:30,-55.20,-2.01,-1.79,-58.30,-6.45,12.54,-57.50
19980311 23:30,-69.14,0.15,-0.46,-73.34,-9.82,12.25,-56.00
19980312 00:30,-70.79,6.91,2.56,-53.75,-7.01,13.20,-53.50
19980312 01:30,-69.74,17.25,3.72,-51.01,-1.40,13.09,-53.50
19980312 02:30,-64.05,10.08,3.89,-56.93,0.32,12.30,-56.50
19980312 03:30,-67.93,-4.27,3.33,-79.91,-7.46,11.39,-59.00
19980312 04:30,-75.55,-9.87,1.62,-89.20,-11.00,10.73,-60.00
19980312 05:30,-73.51,-7.60,3.87,-81.99,-9.48,10.91,-61.00
19980312 06:30,-80.15,-6.86,5.52,-87.53,-12.63,11.63,-62.00
19980312 07:30,-84.58,-7.34,4.42,-95.99,-13.89,12.08,-57.50
19980315 03:30,-49.81,-18.99,17.59,-55.26,-3.85,14.33,-50.50
19980315 04:30,-57.34,-18.19,22.12,-65.28,-2.49,14.40,-55.00
19980315 05:30,-74.67,-9.88,20.54,-84.50,-9.43,13.86,-55.50
19980315 13:30,-88.52,-8.36,1.01,-96.96,-3.06,15.22,-50.50
19980321 13:30,-98.34,-10.67,0.65,-101.70,-8.12,14.78,-58.50
19980321 14:30,-105.48,-12.45,1.22,-107.47,-1.08,13.47,-78.00
19980321 15:30,-97.50,-5.97,-1.60,-103.16,13.30,11.50,-83.50
19980321 16:30,-86.29,-6.82,-0.19,-93.00,2.98,10.40,-73.50
19980321 17:30,-76.63,-6.77,-1.35,-81.06,-8.61,11.53,-58.50
19980321 18:30,-61.03,-11.63,-0.32,-60.81,-12.68,12.29,-60.00
19980321 19:30,-46.48,-22.98,0.23,-30.79,-23.07,11.79,-65.50
19980321 20:30,-41.45,-17.58,0.30,-48.87,-9.25,11.87,-57.50
19980321 21:30,-48.24,-12.65,-1.97,-53.96,-8.48,13.25,-51.00
19980325 15:30,-71.74,-0.64,-0.27,-86.67,5.14,13.55,-54.00
19980325 16:30,-60.66,2.73,-3.91,-68.18,5.43,14.39,-53.00
19980329 18:30,-21.49,3.86,1.36,-19.79,11.98,12.91,-50.50
19980329 19:30,-34.38,3.77,-0.10,-42.63,9.49,12.24,-52.50
