date,Bx,By,Bz,Mx,My,Mz,dst
20000407 07:30,-205.62,26.41,4.77,-187.15,34.87,-0.42,-171.50
20000407 08:30,-177.01,37.49,8.25,-165.14,39.10,-0.26,-161.00
20000407 09:30,-182.19,46.02,12.45,-176.09,36.61,-0.65,-164.00
20000407 10:30,-174.91,50.16,14.58,-175.62,41.98,-1.47,-162.50
20000407 11:30,-163.75,49.37,15.68,-171.29,43.94,-2.48,-159.50
20000407 12:30,-161.67,39.95,13.73,-168.07,42.92,-3.52,-154.50
20000716 06:30,-213.57,30.79,10.89,-189.53,50.34,5.92,-186.50
20000716 07:30,-199.58,37.71,13.69,-179.07,51.83,5.27,-176.00
20000716 08:30,-181.29,43.41,13.43,-180.57,53.09,5.63,-169.50
20000716 09:30,-167.92,47.06,8.72,-181.07,56.09,5.79,-161.00
20000716 10:30,-155.48,49.82,3.20,-178.19,53.65,5.57,-152.50
20000812 06:30,-107.87,10.68,15.17,-88.29,22.17,9.09,-155.50
20000812 07:30,-161.83,66.84,23.41,-171.19,56.78,10.81,-199.50
20000812 11:30,-132.24,66.92,1.91,-203.76,78.37,13.16,-184.00
20000812 12:30,-127.81,33.67,-10.86,-200.98,73.74,11.53,-168.00
20000812 13:30,-141.55,0.31,-21.58,-203.44,37.91,9.70,-160.50
20000812 14:30,-190.15,-3.57,-21.15,-251.15,64.86,4.80,-156.50
20000812 15:30,-177.39,-15.10,-18.01,-214.13,38.20,3.99,-152.50
20000917 22:30,-261.77,26.89,13.75,-243.75,78.29,9.43,-186.00
20000917 23:30,-333.05,35.25,11.06,-324.23,80.52,-2.02,-197.00
20000918 00:30,-307.64,-2.02,5.52,-281.71,34.90,-1.78,-187.50
20000918 01:30,-239.59,17.22,5.66,-218.37,36.27,1.13,-171.00
20000918 02:30,-218.47,22.53,7.92,-208.40,46.06,0.09,-157.00
20001005 05:30,-128.05,30.33,7.34,-96.70,27.28,3.26,-154.00
20001005 06:30,-104.36,9.73,5.65,-40.73,-3.56,3.09,-170.50
20001005 07:30,-120.70,31.23,9.72,-85.76,15.49,6.00,-164.00
20001005 12:30,-120.57,26.93,22.30,-179.67,93.50,-1.06,-173.50
20001005 13:30,-165.86,21.32,17.13,-185.61,58.66,-4.22,-172.50
20001005 14:30,-212.30,26.23,10.17,-213.61,49.48,-6.54,-165.50
20001005 15:30,-227.51,26.59,7.38,-231.31,73.09,-8.10,-158.50
20010401 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-199.00
20010401 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-187.00
20010401 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-173.50
20010401 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-163.50
20010401 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-161.50
20010401 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-155.00
20010411 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-176.00
20010412 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-198.50
20010412 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-178.50
20010412 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-167.00
20010412 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-163.00
20010412 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-158.50
20010412 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.50
20011003 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-155.00
20011003 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-161.00
20011003 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-158.00
20011003 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-152.00
20011021 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-178.50
20011021 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-183.50
20011021 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-182.00
20011021 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-180.50
20011022 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-175.00
20011022 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-170.50
20011022 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-163.00
20011022 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-161.00
20011022 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-162.00
20011022 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-158.00
20011022 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-155.50
20011022 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-153.00
20011022 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-156.50
20011022 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-157.00
20011022 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-154.50
20011022 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-159.50
20011028 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-153.00
20011028 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.50
20011106 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-185.00
20011106 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-191.50
20011106 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-195.00
20011106 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-198.50
20011106 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-182.00
20011106 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-164.00
20011106 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-157.50
20011106 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-170.00
20011106 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-174.50
20011106 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-173.00
20011106 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-169.00
20011107 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-160.50
20011107 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-154.00
20011124 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-164.00
20011124 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-187.50
20011124 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-190.50
20011124 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-196.00
20011124 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-182.00
20011124 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-174.50
20011124 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-162.50
20011124 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.50
20020907 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-163.00
20020907 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-179.00
20020908 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-173.00
20020908 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-158.50
20020908 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-152.50
20020908 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-151.00
20021001 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-152.00
20021001 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-164.00
20021001 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-175.00
20021001 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-165.50
20021001 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-156.50
20021001 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-159.00
20021001 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-161.00
20021001 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-159.00
20021002 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-153.00
20021002 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-157.50
20021002 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-157.50
20021002 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-157.00
20021002 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-158.50
20021002 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-153.00
20031029 09:30,-168.80,50.73,-4.54,-153.66,40.21,-3.17,-151.00
20031029 18:30,-285.40,53.85,5.88,-278.50,50.50,-6.97,-191.00
20031030 07:30,-233.74,-15.31,-6.02,-210.52,40.55,-0.84,-197.50
20031030 08:30,-223.24,0.37,1.06,-206.39,36.16,1.18,-185.00
20031030 09:30,-212.46,22.85,10.19,-202.49,28.35,2.41,-171.00
20031030 10:30,-205.32,28.74,15.09,-203.05,40.76,3.64,-159.50
20031030 11:30,-202.64,18.57,14.20,-195.36,47.23,3.38,-155.50
20031030 12:30,-215.64,10.25,9.53,-202.95,53.19,2.18,-152.00
20031030 19:30,-251.39,-15.53,-3.91,-194.61,-24.26,-4.99,-191.00
20031031 04:30,-224.20,11.06,-7.37,-226.10,34.45,-9.29,-163.50
20031120 14:30,-216.93,73.96,-9.99,-225.58,89.69,0.24,-166.50
20031120 15:30,-299.85,83.13,-13.32,-341.40,109.18,-6.17,-200.00
20031121 03:30,-237.50,26.35,-25.95,-221.39,24.06,-15.28,-192.50
20031121 04:30,-222.72,15.45,-20.47,-202.25,14.01,-12.17,-188.00
20031121 05:30,-206.88,12.63,-16.00,-189.51,18.56,-9.03,-170.50
20031121 06:30,-173.65,10.63,-12.95,-149.12,13.26,-8.72,-159.00
20031121 07:30,-180.55,36.86,-8.18,-161.97,6.35,-7.62,-162.00
20031121 08:30,-190.29,42.06,-8.46,-174.18,11.78,-5.64,-151.50
20040727 12:30,-223.70,65.51,-2.34,-307.86,84.86,5.08,-155.50
20040727 13:30,-251.76,56.94,-6.59,-295.83,58.19,4.53,-160.50
20041108 00:30,-271.78,56.01,-3.66,-238.38,89.29,-16.86,-182.50
20041108 11:30,-226.43,97.55,31.21,-251.70,95.89,10.40,-198.00
20041108 12:30,-215.91,81.19,23.61,-230.83,79.05,6.84,-174.50
20041108 13:30,-200.78,47.70,13.92,-196.72,64.98,4.94,-164.00
20041108 14:30,-189.04,27.91,7.90,-182.98,52.49,4.20,-154.50
20041109 20:30,-270.48,-10.50,1.72,-238.89,37.64,-1.27,-197.50
20041109 21:30,-282.03,33.48,1.14,-265.95,51.00,-4.06,-198.00
20041109 22:30,-250.59,45.22,-2.47,-234.77,60.54,-6.66,-177.50
20041109 23:30,-238.62,45.15,-6.20,-217.03,61.96,-8.58,-162.00
20041110 02:30,-178.50,39.77,-9.15,-177.69,56.30,-8.30,-151.50
20041110 03:30,-176.45,29.36,-9.59,-161.79,31.93,-4.91,-153.50
20041110 04:30,-139.68,23.98,-10.24,-90.60,26.53,-2.92,-174.50
20041110 13:30,-249.08,49.95,-6.82,-296.38,100.06,-1.77,-191.00
20041110 14:30,-229.32,45.65,-7.81,-249.65,94.16,-6.31,-173.50
20041110 15:30,-232.30,43.44,-9.32,-261.03,83.15,-9.48,-167.50
20050515 10:30,-172.67,46.69,-1.30,-151.19,34.27,19.56,-179.50
20050515 11:30,-172.60,38.66,0.25,-179.10,38.25,16.25,-168.50
20050515 12:30,-168.37,19.84,-2.65,-169.06,35.29,13.16,-159.50
20050515 13:30,-167.36,10.04,-3.90,-165.48,40.59,8.83,-151.50
20050824 10:30,-157.42,66.88,17.54,-251.63,116.22,-4.22,-157.00
20050824 11:30,-169.52,72.53,12.51,-177.77,63.34,-7.80,-173.50
20050824 12:30,-188.59,44.67,8.26,-154.46,12.02,-1.30,-161.50
20050824 13:30,-177.55,31.51,3.73,-135.63,33.72,1.18,-151.00
20061215 00:30,-126.22,38.40,-2.74,-102.94,18.22,1.86,-151.50
20061215 01:30,-160.36,12.86,-2.51,-133.70,8.34,0.85,-153.00
20061215 02:30,-107.32,6.37,-5.14,-47.49,-26.64,-0.44,-152.50
20061215 03:30,-69.65,-14.49,-5.77,5.18,-57.51,10.45,-157.00
20061215 04:30,-92.82,-25.63,-1.46,-57.34,-35.64,10.71,-158.50
20061215 05:30,-102.93,-20.88,0.02,-82.23,-27.16,6.03,-158.50
20061215 06:30,-103.62,-17.54,1.88,-95.09,-13.86,6.31,-160.00
20061215 07:30,-103.30,-10.90,5.13,-109.43,0.78,6.22,-156.00
20150317 16:30,-224.09,47.86,-18.16,-249.12,44.50,-8.22,-152.50
20150317 17:30,-244.70,38.04,-21.33,-250.41,54.11,-9.25,-158.00
20150317 18:30,-226.33,45.42,-23.14,-259.81,77.88,-8.40,-165.50
20150317 19:30,-255.54,54.59,-21.12,-292.47,78.30,-12.29,-179.50
20150317 20:30,-271.62,51.00,-21.47,-310.11,74.31,-15.00,-190.00
20150318 00:30,-224.85,32.00,-27.11,-206.86,35.78,-4.88,-194.50
20150318 01:30,-218.88,26.31,-24.17,-210.55,31.27,-5.85,-180.50
20150318 02:30,-177.96,23.01,-24.12,-163.05,26.91,-1.90,-163.50
20150318 03:30,-153.00,25.72,-23.33,-139.25,22.73,-1.97,-151.50
20150623 02:30,-140.65,1.38,-12.25,-106.17,11.66,7.39,-157.50
20150623 03:30,-174.26,4.65,-7.56,-145.07,5.87,7.54,-186.00
20150623 04:30,-159.17,31.00,-6.26,-102.82,10.08,7.81,-188.50
20150623 05:30,-151.22,16.08,-8.49,-123.73,15.15,9.67,-175.00
20150623 06:30,-163.57,16.30,-10.00,-138.19,20.19,6.67,-162.00
20150623 07:30,-156.38,30.55,-8.22,-137.80,32.03,6.12,-153.00
20150623 08:30,-142.49,43.62,-5.91,-149.54,47.54,5.96,-153.00
20150623 09:30,-123.73,61.27,-3.09,-148.93,52.62,4.78,-151.00
20151220 21:30,-229.52,19.33,-28.87,-258.41,29.68,-23.24,-155.00
20151220 22:30,-248.14,31.27,-28.78,-267.51,30.55,-24.38,-163.50
20151220 23:30,-222.02,31.37,-31.71,-210.47,32.56,-19.98,-154.50
20151221 00:30,-157.84,28.64,-33.32,-130.38,16.07,-12.15,-153.50
20151221 01:30,-181.76,34.04,-29.02,-184.55,33.51,-10.08,-156.00
20180826 05:30,-83.40,16.65,-15.96,-35.81,-23.91,20.45,-164.50
20180826 06:30,-98.44,22.18,-14.04,-64.27,-10.35,21.79,-174.50
20180826 07:30,-113.18,33.56,-10.82,-109.79,33.78,19.50,-161.50
20180826 08:30,-111.59,30.98,-8.34,-141.58,59.62,14.29,-152.50
