date,Bx,By,Bz,Mx,My,Mz,dst
19970411 03:30,-66.01,28.56,48.29,-56.55,-0.22,32.02,-77.50
19970411 04:30,-97.40,-23.43,35.32,-74.64,4.80,31.77,-77.00
19970411 05:30,-61.92,4.98,41.34,-53.98,2.93,33.35,-70.50
19970411 06:30,-48.01,-16.56,32.87,-50.92,-5.76,33.95,-69.00
19970411 07:30,-68.31,-2.78,32.56,-49.73,5.72,32.88,-61.50
19970411 08:30,-46.83,-14.36,34.01,-34.17,-1.01,31.26,-51.50
19970417 03:30,-65.83,-10.20,27.30,-45.87,-0.86,24.47,-58.00
19970417 04:30,-64.31,-10.71,28.43,-62.25,-1.22,27.34,-71.50
19970417 05:30,-74.16,-18.01,22.54,-71.34,10.07,28.77,-70.50
19970417 06:30,-34.31,-16.67,22.97,-49.76,-2.61,28.51,-59.50
19970417 07:30,-39.13,-10.26,21.69,-37.26,-1.85,26.92,-55.00
19970417 08:30,-44.37,-10.98,22.18,-37.45,-1.97,26.32,-52.00
19970421 18:30,-45.03,-25.11,-1.63,-52.06,-29.20,12.77,-67.50
19970421 19:30,-50.02,-36.94,11.92,-61.04,-45.77,16.52,-81.00
19970421 20:30,-48.34,-44.91,17.90,-57.56,-60.84,21.14,-88.00
19970421 21:30,-58.50,-51.40,16.98,-59.96,-63.08,26.12,-97.00
19970421 23:30,-85.50,-52.43,29.78,-72.41,-53.06,39.01,-100.00
19970422 00:30,-77.31,-34.05,36.37,-71.77,-19.94,39.11,-84.50
19970422 01:30,-64.44,-28.66,35.31,-56.30,-9.09,35.53,-75.00
19970422 02:30,-77.13,-42.74,33.36,-58.45,-15.00,35.43,-77.00
19970422 03:30,-95.82,-28.91,38.11,-67.87,-8.98,37.74,-79.50
19970422 04:30,-79.45,-15.26,42.40,-58.78,-7.85,38.99,-76.00
19970422 05:30,-78.11,-14.31,42.52,-53.31,-2.95,37.36,-70.50
19970422 06:30,-62.77,-21.60,41.92,-46.72,-5.60,36.70,-65.50
19970422 07:30,-55.90,-16.36,40.70,-39.61,-2.40,35.37,-59.00
19970422 08:30,-47.54,-9.83,38.18,-32.64,1.72,33.57,-50.50
19970501 20:30,-43.37,-25.41,5.45,-36.44,-40.11,10.93,-52.00
19970501 21:30,-48.67,-33.08,16.41,-43.64,-31.89,14.92,-56.00
19970501 22:30,-58.93,-17.46,25.94,-47.29,-14.63,19.28,-59.50
19970501 23:30,-66.08,-36.86,26.49,-50.58,-27.72,24.97,-63.50
19970502 00:30,-77.34,-36.38,24.81,-56.40,-16.46,27.99,-59.50
19970502 01:30,-53.49,-17.07,28.64,-44.09,-3.56,26.97,-54.00
19970502 02:30,-47.28,-24.12,26.69,-41.15,-10.68,26.19,-52.00
19970515 07:30,-74.37,44.93,16.97,-81.14,59.81,21.83,-85.00
19970515 08:30,-108.12,31.18,12.71,-85.78,62.85,27.99,-95.00
19970515 09:30,-82.05,19.08,22.00,-61.97,39.63,30.37,-96.00
19970515 16:30,-59.26,-19.85,9.49,-69.86,-6.24,25.26,-91.50
19970515 17:30,-47.96,-9.81,13.90,-64.08,-9.01,25.34,-86.00
19970515 18:30,-43.62,-9.16,19.74,-58.19,-6.38,25.36,-81.00
19970515 19:30,-41.65,-2.76,29.11,-50.04,-1.00,24.73,-76.00
19970515 20:30,-46.13,5.54,33.77,-48.64,0.17,24.42,-69.00
19970515 21:30,-49.81,4.42,32.57,-41.10,1.27,23.51,-57.50
19970515 22:30,-46.83,-2.11,28.76,-28.87,-0.18,23.54,-50.50
19970517 02:30,-58.74,-24.40,29.67,-39.87,-5.58,26.99,-50.50
19970527 01:30,-57.81,-32.04,29.64,-25.68,-19.88,23.33,-54.50
19970527 02:30,-68.99,-25.82,34.00,-31.55,-6.63,26.62,-63.00
19970527 03:30,-77.61,-20.86,36.65,-45.80,-0.69,29.66,-70.50
19970527 04:30,-83.43,-18.38,38.66,-60.82,18.05,30.80,-72.00
19970527 05:30,-62.09,32.08,43.99,-54.06,24.02,31.56,-72.00
19970527 06:30,-66.02,4.30,30.40,-59.57,19.10,30.90,-70.00
19970527 07:30,-41.07,-4.08,28.16,-47.06,5.96,30.65,-62.50
19970527 08:30,-41.63,-5.85,23.03,-36.17,-0.45,29.13,-55.50
19970527 09:30,-50.86,-5.56,24.53,-36.77,6.29,27.79,-51.50
19970608 21:30,-43.38,-21.19,9.57,-33.47,-28.39,15.45,-52.00
19970608 22:30,-46.83,-28.99,9.40,-35.04,-36.14,19.33,-60.00
19970608 23:30,-56.34,-36.43,19.08,-38.51,-35.83,23.39,-67.50
19970609 00:30,-59.41,-51.27,28.37,-39.94,-43.74,28.41,-74.50
19970609 01:30,-67.75,-45.00,37.86,-45.58,-40.17,33.18,-79.00
19970609 02:30,-71.80,-38.96,45.29,-49.36,-22.40,35.10,-82.00
19970609 03:30,-77.61,0.85,51.05,-57.16,-5.25,36.95,-84.00
19970609 04:30,-74.44,23.87,45.05,-68.52,18.49,35.91,-82.00
19970609 05:30,-89.06,-0.10,35.35,-63.14,24.93,35.70,-77.00
19970609 06:30,-72.62,-14.44,36.74,-52.19,8.37,36.67,-75.00
19970609 07:30,-60.05,-7.32,38.48,-57.26,9.63,37.03,-72.00
19970609 08:30,-43.79,4.98,30.54,-53.50,16.50,35.34,-67.00
19970609 09:30,-47.90,21.26,31.17,-37.79,28.78,33.50,-65.50
19970609 10:30,-41.16,24.15,27.80,-38.44,29.13,31.78,-66.50
19970609 11:30,-51.79,12.44,23.34,-41.86,24.23,29.25,-62.00
19970609 12:30,-46.27,28.57,25.85,-27.18,39.54,27.23,-53.00
19970609 15:30,-44.38,4.16,18.66,-34.61,19.06,20.16,-50.50
19970609 18:30,-36.59,-3.74,13.40,-37.78,-5.54,16.99,-52.00
19970903 20:30,-76.25,-15.95,11.73,-55.22,-37.73,13.05,-71.00
19970903 21:30,-86.53,-58.93,3.51,-75.02,-66.22,21.05,-93.50
19970903 22:30,-91.24,-64.66,6.19,-73.95,-60.61,24.73,-88.00
19970903 23:30,-48.33,-49.53,19.83,-52.39,-36.64,24.01,-69.00
19970904 00:30,-44.96,-35.01,25.12,-39.19,-26.98,22.38,-59.50
19970904 01:30,-49.23,-50.11,26.74,-42.48,-37.03,23.97,-65.00
19970904 02:30,-83.28,-39.54,30.41,-59.32,-12.55,26.27,-72.00
19970904 03:30,-74.16,-28.74,35.13,-59.62,-4.57,26.82,-71.50
19970904 04:30,-52.71,-18.44,34.92,-48.79,-14.07,26.50,-68.00
19970904 05:30,-45.33,-7.62,33.67,-45.09,-10.91,25.82,-65.00
19970904 06:30,-49.16,-8.64,31.04,-45.11,-7.45,25.85,-63.50
19970904 07:30,-34.62,-2.10,30.74,-40.15,-5.19,26.07,-60.00
19970904 08:30,-27.41,-3.85,24.31,-35.59,-2.90,24.49,-54.00
19970904 09:30,-43.83,-4.88,23.46,-33.55,3.64,23.09,-51.00
19970918 04:30,-76.02,-22.01,32.23,-49.44,-4.14,25.87,-54.50
19970918 05:30,-64.27,-7.59,34.78,-50.32,5.94,25.83,-55.50
19970918 06:30,-65.51,-14.63,32.19,-44.67,5.50,25.48,-54.50
19970918 07:30,-47.57,-10.11,34.03,-34.76,-3.17,25.72,-51.00
19971001 09:30,-45.20,29.08,12.06,-50.58,19.89,14.42,-53.00
19971001 10:30,-33.45,5.66,4.31,-51.85,-6.44,16.91,-57.00
19971001 11:30,-15.41,2.38,-0.28,-40.98,-8.75,13.97,-53.00
19971001 12:30,-24.94,-7.05,-6.07,-40.59,-25.36,12.66,-61.50
19971001 13:30,-12.48,-28.62,-6.27,-46.53,-27.54,15.25,-77.00
19971001 14:30,-15.48,-45.43,-9.74,-58.26,-30.46,15.00,-91.00
19971001 15:30,-43.73,-66.34,-14.01,-75.19,-45.78,15.10,-98.00
19971001 16:30,-60.85,-47.28,-3.06,-73.12,-51.97,17.01,-94.50
19971001 17:30,-52.72,-42.62,10.88,-57.57,-52.54,22.13,-82.00
19971001 18:30,-39.80,-21.28,24.37,-42.73,-11.10,20.93,-72.00
19971001 19:30,-42.37,-13.48,29.82,-40.98,-1.12,19.89,-68.00
19971001 20:30,-41.76,-11.58,30.17,-36.44,-0.63,19.17,-62.00
19971001 21:30,-41.69,-10.51,29.26,-33.86,-2.59,18.52,-58.50
19971001 22:30,-43.40,-8.24,25.65,-34.10,-1.49,18.80,-54.50
19971010 05:30,-67.71,5.06,21.53,-49.68,12.31,18.27,-52.00
19971010 06:30,-65.23,18.94,24.01,-52.86,18.17,19.08,-55.00
19971010 07:30,-65.56,2.14,19.00,-54.66,17.50,18.94,-54.00
19971010 08:30,-42.92,-4.57,17.44,-41.44,1.04,18.94,-52.00
19971010 09:30,-35.04,-0.67,16.94,-39.68,-1.19,18.89,-50.50
19971010 18:30,-44.08,-34.95,7.60,-32.37,-41.65,13.70,-51.50
19971010 19:30,-33.73,-41.49,20.36,-42.40,-50.57,18.49,-62.00
19971010 20:30,-32.51,-23.77,26.32,-31.52,-38.35,18.71,-61.50
19971010 21:30,-35.74,-26.26,26.08,-38.60,-37.56,21.95,-69.00
19971010 22:30,-85.94,-34.66,18.72,-57.67,-21.97,27.65,-83.00
19971010 23:30,-89.27,-23.88,23.86,-74.44,-34.03,35.87,-99.50
19971011 06:30,-89.37,-14.67,43.22,-72.62,2.18,42.35,-95.50
19971011 07:30,-79.70,-10.87,43.29,-64.43,-1.51,40.53,-86.00
19971011 08:30,-52.57,0.90,40.71,-48.00,2.52,37.51,-76.00
19971011 09:30,-60.30,-6.63,34.14,-46.36,-3.92,33.58,-71.00
19971011 10:30,-56.65,-10.89,32.30,-43.58,-7.10,30.83,-68.00
19971011 11:30,-52.81,-6.51,31.83,-38.18,-3.38,29.19,-65.00
19971011 12:30,-50.46,-8.82,30.45,-36.87,-3.76,27.67,-61.50
19971011 13:30,-49.02,-12.27,29.65,-36.41,-3.60,26.41,-59.50
19971011 14:30,-49.12,-10.24,29.28,-35.87,-1.82,25.51,-57.00
19971011 15:30,-49.42,-10.49,23.74,-32.33,-2.27,24.44,-55.00
19971011 16:30,-46.73,-12.91,19.70,-29.59,-3.64,23.83,-55.00
19971011 17:30,-34.18,-15.87,18.66,-25.09,-4.41,23.20,-53.50
19971024 12:30,-16.44,15.72,11.45,-38.22,34.80,10.31,-52.50
19971025 01:30,-75.14,-7.68,22.34,-54.51,-3.45,20.39,-59.00
19971025 02:30,-84.93,-36.26,22.43,-55.55,-15.88,23.55,-63.50
19971025 03:30,-78.12,-18.14,31.69,-54.58,-4.97,25.97,-58.00
19971025 04:30,-50.75,-1.57,35.44,-41.74,-0.32,25.36,-52.50
19971025 05:30,-47.46,-9.82,29.59,-41.16,-6.00,23.92,-51.00
19971026 00:30,-70.98,-20.90,19.25,-45.68,-7.04,21.23,-51.00
19971027 20:30,-44.32,-32.69,15.12,-43.28,-33.67,16.46,-52.50
19971027 21:30,-50.96,-26.95,17.16,-46.71,-31.74,18.46,-58.50
19971027 22:30,-56.50,-27.84,18.28,-52.69,-34.47,21.63,-58.50
19971027 23:30,-59.83,-29.13,19.09,-50.22,-23.30,22.54,-55.00
19971028 00:30,-66.36,-22.26,21.64,-48.55,2.10,22.01,-52.00
19971107 01:30,-99.30,-12.31,24.92,-69.28,7.05,20.16,-77.50
19971107 02:30,-142.91,-5.87,35.29,-91.72,36.53,26.16,-99.00
19971107 05:30,-143.19,29.05,43.19,-122.32,53.72,32.19,-96.00
19971107 06:30,-121.79,-1.12,32.77,-92.16,28.71,34.27,-95.50
19971107 07:30,-115.84,1.26,38.28,-87.23,23.57,34.62,-92.00
19971107 08:30,-60.69,-23.77,35.80,-65.10,-7.69,34.10,-83.00
19971107 09:30,-74.22,-9.47,32.07,-57.24,-3.19,31.19,-78.00
19971107 10:30,-70.32,-9.42,30.82,-52.32,-3.35,30.22,-75.50
19971107 11:30,-63.21,-14.69,30.29,-44.28,-6.86,28.95,-71.00
19971107 12:30,-53.37,-12.61,30.65,-37.25,-3.57,27.17,-65.00
19971107 13:30,-40.03,-27.99,25.99,-36.02,-13.07,23.58,-58.50
19971107 14:30,-37.16,-12.28,25.16,-31.71,-2.84,21.09,-53.00
19971107 15:30,-27.57,-2.60,26.64,-28.17,4.28,19.28,-51.50
19971107 16:30,-32.05,-16.79,23.41,-29.85,-12.50,19.71,-52.00
19971110 01:30,-67.89,-24.61,22.51,-49.27,-7.05,24.63,-53.50
19971110 02:30,-70.99,-18.97,27.81,-50.67,-2.06,26.69,-52.50
19971110 03:30,-69.84,-10.55,32.10,-48.91,3.18,27.02,-51.00
19971110 04:30,-68.21,-6.68,33.69,-49.06,0.35,26.65,-51.50
19971110 05:30,-68.11,0.50,33.68,-49.59,6.38,26.59,-52.50
19971110 06:30,-55.32,-4.77,30.28,-48.32,2.93,26.40,-50.50
19971122 12:30,12.41,-25.58,-1.99,-72.08,-27.75,12.91,-60.50
19971122 13:30,-31.30,8.30,1.71,-43.45,-3.39,12.91,-55.00
19971122 14:30,-24.95,-20.88,6.09,-45.38,-15.74,14.01,-65.00
19971122 15:30,-12.92,-48.76,1.23,-46.04,-42.48,15.99,-70.50
19971122 16:30,-16.23,-25.92,7.89,-32.63,-21.80,16.18,-60.00
19971122 17:30,-20.43,-5.87,15.62,-27.40,-2.55,16.85,-54.00
19971122 22:30,-52.72,8.46,19.45,-47.55,13.88,19.69,-58.00
19971122 23:30,-78.48,-8.91,17.24,-80.03,-12.45,27.21,-80.50
19971123 00:30,-122.11,-29.86,21.33,-102.70,-10.69,36.84,-86.00
19971123 01:30,-133.34,2.77,41.00,-110.54,18.31,40.37,-89.00
19971123 02:30,-130.38,-29.36,42.34,-106.83,-17.62,45.17,-99.00
19971123 07:30,-91.77,-3.89,43.56,-85.47,3.49,42.91,-99.50
19971123 08:30,-97.49,-10.24,42.39,-73.71,7.65,40.16,-92.00
19971123 09:30,-79.87,-16.57,38.57,-66.90,0.39,37.90,-91.50
19971123 10:30,-65.12,-17.71,30.03,-71.36,-7.01,33.73,-99.00
19971123 13:30,-70.94,-21.43,15.97,-64.26,-21.50,30.07,-94.00
19971123 14:30,-79.26,-22.77,25.42,-63.17,-19.93,30.06,-88.50
19971123 15:30,-76.29,-9.15,30.48,-57.69,-12.35,30.23,-84.00
19971123 16:30,-67.26,-9.78,28.14,-53.84,-12.67,30.06,-81.50
19971123 17:30,-57.45,-11.35,27.75,-50.29,-11.25,29.05,-78.50
19971123 18:30,-44.35,-12.45,29.66,-48.29,-12.13,28.02,-74.00
19971123 19:30,-41.27,-7.07,30.42,-47.22,-12.48,26.87,-70.00
19971123 20:30,-49.83,-11.75,31.32,-49.67,-16.76,27.01,-68.50
19971123 21:30,-45.65,-8.81,30.28,-48.49,-18.86,28.62,-65.00
19971123 22:30,-48.43,-11.11,28.74,-43.14,-5.56,28.52,-59.50
19971123 23:30,-59.82,-16.77,27.46,-47.02,-4.48,29.52,-56.50
19971124 00:30,-58.96,-18.01,28.53,-49.68,-4.98,31.40,-55.00
19971124 01:30,-57.94,-12.33,31.13,-49.32,2.80,32.04,-52.50
19971124 02:30,-53.95,-8.94,33.50,-46.74,3.85,32.31,-51.50
19971210 19:30,-15.36,-5.77,10.71,-30.74,-18.23,14.23,-53.00
19971210 20:30,-25.53,-8.05,15.65,-36.61,-19.93,16.23,-55.00
19971210 21:30,-26.21,-8.58,20.73,-33.46,-18.05,17.66,-50.50
19971211 01:30,-46.27,-23.94,18.48,-44.56,-20.15,22.62,-50.50
19971211 02:30,-57.72,-20.40,22.61,-45.14,-11.42,25.07,-53.00
19971211 03:30,-61.14,-14.77,27.14,-42.42,-3.57,25.92,-52.00
19971211 04:30,-62.27,-6.58,28.66,-39.72,3.15,25.36,-51.00
19971211 08:30,-57.81,-6.48,24.11,-42.02,5.29,21.97,-52.00
19971211 09:30,-60.92,2.60,24.27,-44.50,10.16,21.98,-57.50
19971211 10:30,-58.86,6.38,22.60,-44.49,11.76,21.92,-59.50
19971211 11:30,-47.34,9.80,21.96,-40.65,7.68,21.28,-56.00
19971230 15:30,-34.23,-24.79,-3.72,-45.36,-17.70,2.89,-63.00
19971230 16:30,-35.21,-46.92,-5.83,-58.76,-27.75,3.13,-73.00
19971230 17:30,-39.60,-47.75,-3.14,-60.02,-50.89,7.12,-75.50
19971230 18:30,-24.20,-65.48,2.66,-54.01,-59.54,10.78,-76.00
19971230 19:30,-24.04,-34.69,16.33,-40.93,-23.60,11.92,-74.50
19971230 20:30,-30.80,-11.38,28.82,-36.71,-1.03,13.59,-69.00
19971230 21:30,-42.47,-5.20,31.36,-39.83,4.26,13.77,-62.50
19971230 22:30,-52.45,-3.22,27.34,-43.20,7.48,13.85,-55.50
19971230 23:30,-53.45,-5.27,21.26,-44.14,10.62,13.08,-50.50
19980107 01:30,-74.61,-26.30,18.03,-53.63,-12.98,14.77,-50.50
19980107 02:30,-76.84,-29.84,23.84,-58.38,-2.70,17.55,-63.00
19980107 03:30,-113.24,-36.71,28.19,-76.68,-7.94,20.47,-74.00
19980107 04:30,-114.03,-22.65,34.78,-78.56,-1.83,22.08,-72.50
19980107 05:30,-90.68,5.13,37.55,-75.36,12.63,19.75,-68.00
19980107 06:30,-89.28,13.12,33.18,-83.04,20.52,16.91,-68.00
19980107 07:30,-72.23,-0.96,27.17,-77.61,3.07,16.24,-65.50
19980107 08:30,-47.23,-10.13,21.37,-65.50,-17.30,14.98,-59.50
19980107 09:30,-48.64,-19.78,14.71,-61.67,-25.82,12.93,-54.50
19980107 10:30,-34.09,-45.01,9.06,-58.81,-42.43,11.50,-52.00
19980130 10:30,-42.59,-3.68,12.85,-41.36,-2.76,11.76,-52.00
19980130 11:30,-34.29,2.48,12.07,-39.25,3.53,12.49,-55.00
19980130 12:30,-33.52,12.77,12.50,-36.67,11.81,12.55,-52.00
19980217 18:30,-17.59,-14.26,14.65,-39.92,-24.62,8.50,-50.50
19980217 19:30,-30.46,-12.82,17.77,-44.24,-34.21,11.56,-60.00
19980217 20:30,-50.77,-22.25,15.21,-51.67,-47.02,15.02,-71.50
19980217 21:30,-60.78,-33.01,15.37,-57.11,-49.76,19.32,-84.50
19980217 22:30,-77.32,-35.97,20.08,-75.79,-37.05,23.70,-93.50
19980217 23:30,-94.54,-53.74,20.26,-75.78,-49.64,30.05,-97.50
19980218 00:30,-140.63,-75.21,27.61,-82.93,-28.68,37.00,-99.00
19980218 01:30,-125.87,-57.95,37.02,-95.74,-19.86,41.50,-93.50
19980218 02:30,-101.21,-56.74,40.36,-79.74,-30.31,42.42,-89.50
19980218 03:30,-102.87,-37.34,45.48,-83.52,-26.34,42.94,-84.50
19980218 04:30,-83.62,-16.77,48.31,-71.86,-2.44,40.38,-76.00
19980218 05:30,-74.15,-15.95,45.60,-62.40,-8.44,38.09,-71.00
19980218 06:30,-71.14,-7.30,43.18,-60.31,-3.00,35.70,-68.50
19980218 07:30,-65.93,-7.21,40.55,-52.63,1.51,33.65,-65.50
19980218 08:30,-51.13,8.45,40.28,-42.22,8.82,32.29,-61.00
19980218 09:30,-57.78,22.07,32.85,-44.39,22.24,30.08,-56.00
19980310 16:30,-72.48,14.45,8.94,-55.10,-1.05,4.81,-72.50
19980310 17:30,-110.72,-12.53,5.04,-91.67,-28.62,8.82,-99.00
19980311 01:30,-83.70,-23.30,33.07,-80.79,-6.47,33.34,-94.00
19980311 02:30,-71.74,-16.78,34.21,-74.66,-7.39,30.91,-87.50
19980311 03:30,-71.88,-14.09,33.35,-70.67,-9.88,29.95,-85.50
19980311 04:30,-77.70,-11.27,33.69,-70.33,-8.76,29.63,-85.00
19980311 05:30,-60.04,16.91,37.25,-66.16,1.51,30.59,-80.50
19980311 06:30,-66.84,-0.50,29.84,-63.92,-0.95,28.19,-71.00
19980311 07:30,-70.38,-2.32,28.84,-55.10,2.87,26.17,-66.50
19980311 08:30,-51.81,-23.34,24.26,-63.50,-6.21,24.77,-63.50
19980311 09:30,-42.96,-16.27,16.96,-55.49,-15.78,22.87,-60.50
19980311 10:30,-57.26,5.56,21.18,-53.38,5.34,22.39,-60.50
19980311 11:30,-56.10,-4.35,21.71,-51.80,-6.02,23.25,-59.00
19980311 12:30,-50.76,2.05,22.49,-47.13,1.50,22.62,-57.00
19980311 13:30,-52.28,-14.58,18.92,-46.89,-10.84,22.10,-58.00
19980311 14:30,-46.54,-17.23,18.78,-43.71,-8.61,21.62,-60.50
19980311 15:30,-42.10,-11.20,22.32,-44.60,-4.12,21.15,-60.50
19980311 16:30,-54.29,-17.86,22.23,-45.09,-19.33,22.02,-58.00
19980311 17:30,-44.97,-16.93,22.52,-41.40,-13.54,22.25,-55.00
19980311 18:30,-34.50,-6.91,24.53,-35.63,-2.39,20.61,-51.50
19980311 21:30,-36.25,-12.16,13.13,-35.90,-4.17,17.04,-54.00
19980311 22:30,-45.15,-23.50,13.51,-43.90,-11.96,17.76,-57.50
19980311 23:30,-69.75,-28.05,16.12,-50.85,-1.51,19.35,-56.00
19980312 00:30,-59.97,-26.50,21.84,-50.21,-14.00,21.42,-53.50
19980312 01:30,-52.02,-17.70,24.25,-45.35,-14.95,21.25,-53.50
19980312 02:30,-48.54,-14.23,27.31,-44.62,-11.81,20.72,-56.50
19980312 03:30,-61.94,-4.25,28.50,-48.37,1.30,21.42,-59.00
19980312 04:30,-69.07,-8.22,28.86,-50.58,1.06,23.10,-60.00
19980312 05:30,-64.64,-12.20,29.50,-49.58,-1.14,24.34,-61.00
19980312 06:30,-65.83,-8.00,31.06,-51.36,6.99,24.74,-62.00
19980312 07:30,-66.77,-0.53,31.04,-53.46,13.01,24.60,-57.50
19980315 03:30,-74.04,-23.16,28.02,-45.00,-11.36,22.90,-50.50
19980315 04:30,-74.47,-13.90,33.52,-49.56,-4.89,25.08,-55.00
19980315 05:30,-75.27,-10.66,37.36,-54.75,-0.36,27.09,-55.50
19980315 13:30,-24.33,0.02,17.44,-44.80,-3.09,19.32,-50.50
19980321 13:30,-33.63,-3.91,11.40,-41.62,12.35,14.44,-58.50
19980321 14:30,-36.34,-47.20,2.80,-60.65,-14.27,15.74,-78.00
19980321 15:30,-29.69,-77.69,-4.48,-75.10,-34.50,13.91,-83.50
19980321 16:30,22.28,-66.54,2.71,-53.49,-37.93,14.86,-73.50
19980321 17:30,-18.42,-8.55,17.89,-41.23,0.16,15.30,-58.50
19980321 18:30,-32.79,-3.37,23.26,-36.14,-3.34,15.30,-60.00
19980321 19:30,-67.08,-32.04,17.79,-54.95,-45.38,20.10,-65.50
19980321 20:30,-46.41,-37.28,17.58,-43.69,-29.50,20.26,-57.50
19980321 21:30,-41.32,-15.55,17.96,-37.71,-4.13,17.53,-51.00
19980325 15:30,-27.78,-22.17,8.43,-53.17,-4.00,11.12,-54.00
19980325 16:30,-35.22,-6.04,10.79,-52.28,-4.96,11.16,-53.00
19980329 18:30,-59.85,-38.13,22.86,-54.78,-44.81,13.91,-50.50
19980329 19:30,-39.99,-34.01,32.45,-48.85,-39.47,15.29,-52.50
19980424 05:30,-98.08,4.79,36.40,-69.54,30.67,22.09,-57.50
