date,Bx,By,Bz,Mx,My,Mz,dst
20010401 05:30,-119.75,12.40,70.31,-125.25,-6.75,66.62,-163.50
20010401 06:30,-103.52,-15.86,57.32,-134.25,-9.61,63.19,-161.50
20010401 07:30,-139.28,-5.67,51.81,-140.55,5.69,60.09,-155.00
20010411 20:30,-121.60,-33.33,20.06,-124.33,-76.48,23.84,-176.00
20010412 02:30,-159.07,-53.34,84.84,-151.78,-46.50,79.62,-198.50
20010412 03:30,-125.68,-27.33,81.82,-139.36,-34.20,75.30,-178.50
20010412 04:30,-140.73,-13.63,77.33,-128.82,-4.35,70.03,-167.00
20010412 05:30,-139.62,-30.41,73.90,-114.00,-7.90,68.06,-163.00
20010412 06:30,-123.51,-31.64,75.66,-104.95,-12.13,68.03,-158.50
20010412 07:30,-121.32,-0.67,72.22,-103.35,7.34,65.90,-151.50
20011003 12:30,-112.54,29.70,7.24,-148.86,-37.31,-78.48,-155.00
20011003 13:30,-74.32,-30.19,1.57,-149.80,-84.25,-77.47,-161.00
20011003 14:30,-118.27,-32.97,-0.58,-163.76,-90.79,-75.88,-158.00
20011003 15:30,-98.57,-62.35,3.04,-152.15,-102.35,-76.52,-152.00
20011021 20:30,-143.82,-40.30,7.24,-147.26,-93.47,25.18,-178.50
20011021 21:30,-147.81,-38.00,16.68,-140.63,-65.10,30.76,-183.50
20011021 22:30,-156.98,-30.90,27.99,-134.90,-36.26,35.23,-182.00
20011021 23:30,-159.99,-99.94,27.11,-153.45,-63.02,45.64,-180.50
20011022 00:30,-196.94,-123.23,27.54,-162.07,-88.27,58.26,-175.00
20011022 01:30,-169.11,-64.09,54.23,-151.43,-46.84,60.75,-170.50
20011022 02:30,-138.80,-31.62,66.52,-131.67,-21.09,58.84,-163.00
20011022 03:30,-140.03,-28.90,65.85,-121.01,-12.29,56.66,-161.00
20011022 04:30,-158.59,-3.82,70.34,-125.84,-2.61,55.86,-162.00
20011022 05:30,-146.93,-4.42,67.79,-120.09,-1.81,54.48,-158.00
20011022 06:30,-136.01,-11.29,62.82,-115.39,-8.93,51.86,-155.50
20011022 19:30,-121.10,-65.86,32.01,-122.81,-57.44,34.15,-153.00
20011022 20:30,-100.12,-44.41,44.00,-111.55,-49.11,33.95,-156.50
20011022 21:30,-122.79,-42.95,41.40,-113.00,-39.22,37.37,-157.00
20011022 22:30,-135.08,-37.38,42.47,-115.79,-17.28,39.85,-154.50
20011022 23:30,-126.97,-50.51,45.35,-112.20,-40.83,44.93,-159.50
20011028 10:30,-122.62,42.37,34.16,-129.09,11.23,40.52,-153.00
20011028 11:30,-111.41,5.73,26.05,-132.63,-13.18,42.30,-151.50
20011106 02:30,-88.37,-10.32,39.96,-189.71,19.30,24.96,-185.00
20011106 12:30,-168.64,-32.01,68.66,-137.17,-22.95,68.77,-191.50
20011106 13:30,-151.16,-27.91,68.28,-124.17,-20.01,65.35,-195.00
20011106 16:30,-150.91,-93.88,26.49,-156.77,-57.36,62.66,-198.50
20011106 17:30,-134.18,-58.19,30.64,-125.91,-39.87,60.82,-182.00
20011106 18:30,-96.83,-49.36,42.67,-105.38,-33.66,60.71,-164.00
20011106 19:30,-91.07,-29.34,51.13,-87.93,-16.50,59.71,-157.50
20011106 20:30,-129.45,-26.37,56.78,-114.44,-23.56,61.20,-170.00
20011106 21:30,-152.06,-29.76,57.49,-133.34,-23.55,63.15,-174.50
20011106 22:30,-160.43,-37.90,55.23,-134.62,-30.34,65.76,-173.00
20011106 23:30,-155.48,-33.80,55.27,-140.02,-38.07,67.75,-169.00
20011107 00:30,-137.76,-36.91,60.26,-134.72,-30.24,67.01,-160.50
20011107 01:30,-124.63,-41.46,65.56,-117.61,-34.75,66.39,-154.00
20011124 11:30,-123.00,-19.29,21.11,-146.87,-43.18,43.41,-164.00
20011124 12:30,-138.08,23.48,1.19,-177.52,-25.51,49.07,-187.50
20011124 13:30,-137.29,-59.00,-20.07,-181.74,-51.57,41.65,-190.50
20011124 18:30,-148.21,-25.87,39.06,-136.67,-24.81,57.74,-196.00
20011124 19:30,-143.43,-22.97,45.95,-127.37,-19.00,58.68,-182.00
20011124 20:30,-140.51,-21.14,49.75,-124.19,-13.50,58.74,-174.50
20011124 21:30,-141.74,-21.71,49.95,-122.93,-10.95,57.91,-162.50
20011124 22:30,-130.20,-25.00,46.50,-111.59,-8.38,54.82,-151.50
20020907 22:30,-124.19,-21.19,38.78,-102.47,-32.01,39.28,-163.00
20020907 23:30,-148.30,-57.72,37.62,-124.14,-60.32,50.93,-179.00
20020908 00:30,-161.14,-49.43,46.69,-137.63,-45.66,57.16,-173.00
20020908 01:30,-155.49,-44.26,62.88,-120.18,-5.25,58.70,-158.50
20020908 02:30,-159.87,-16.25,72.17,-120.28,-3.11,56.87,-152.50
20020908 03:30,-160.42,-16.23,69.08,-124.31,-4.14,54.82,-151.00
20021001 12:30,-67.99,6.10,-18.69,-136.26,-17.67,36.75,-152.00
20021001 14:30,-41.76,-36.95,-41.13,-116.14,-44.58,30.08,-164.00
20021001 15:30,-90.70,-34.87,-34.30,-119.81,-31.95,30.85,-175.00
20021001 16:30,-116.02,-18.81,-23.10,-115.64,-28.59,33.01,-165.50
20021001 17:30,-70.75,-47.50,-4.80,-97.69,-53.52,34.66,-156.50
20021001 18:30,-73.20,-31.92,13.96,-104.86,-42.60,35.17,-159.00
20021001 19:30,-92.66,-20.54,22.20,-108.68,-44.09,36.79,-161.00
20021001 20:30,-106.01,-22.11,23.54,-112.98,-43.85,37.56,-159.00
20021002 02:30,-179.82,-42.25,65.45,-127.46,-20.41,63.80,-153.00
20021002 03:30,-172.26,-3.26,76.70,-131.20,16.31,62.92,-157.50
20021002 04:30,-132.08,-12.73,71.86,-121.68,-3.32,62.22,-157.50
20021002 05:30,-134.08,-13.93,53.43,-128.89,-11.55,59.95,-157.00
20021002 06:30,-130.20,21.07,52.03,-132.67,6.65,57.84,-158.50
20021002 07:30,-144.95,23.31,44.84,-124.24,29.64,57.67,-153.00
20031029 09:30,-136.00,-52.59,-3.80,-154.06,-20.28,43.26,-151.00
20031029 18:30,-189.84,-25.77,-6.31,-144.40,-42.66,40.57,-191.00
20031030 07:30,-150.13,-20.78,77.93,-156.34,-22.76,83.39,-197.50
20031030 08:30,-157.84,-34.85,67.91,-147.88,-25.17,77.35,-185.00
20031030 09:30,-154.94,-33.64,65.39,-139.18,-32.64,72.94,-171.00
20031030 10:30,-129.16,-55.71,64.06,-128.83,-52.61,70.79,-159.50
20031030 11:30,-120.25,-51.50,61.20,-118.92,-54.87,68.42,-155.50
20031030 12:30,-128.31,-48.10,59.54,-117.46,-55.66,67.64,-152.00
20031030 19:30,-362.61,57.85,38.13,-179.30,19.78,67.56,-191.00
20031031 04:30,-152.38,0.54,102.89,-159.54,-30.50,92.74,-163.50
20031120 14:30,-144.92,-77.88,-23.40,-163.72,-62.80,37.26,-166.50
20031120 15:30,-159.97,-151.10,-37.18,-206.79,-105.52,39.30,-200.00
20031121 03:30,-188.67,-24.26,95.03,-167.73,-11.96,87.75,-192.50
20031121 04:30,-188.72,-7.93,90.34,-165.97,-16.53,82.82,-188.00
20031121 05:30,-169.08,-34.91,81.19,-169.34,-29.74,79.51,-170.50
20031121 06:30,-134.98,15.58,78.22,-144.95,-10.48,73.68,-159.00
20031121 07:30,-176.82,9.56,72.27,-144.74,9.00,74.25,-162.00
20031121 08:30,-170.72,-6.80,69.92,-145.78,-0.53,74.07,-151.50
20040727 12:30,-44.75,-46.24,-59.32,-132.04,-78.90,28.99,-155.50
20040727 13:30,-65.77,-67.78,-55.64,-102.33,-56.77,27.15,-160.50
20041108 00:30,-192.85,-82.24,38.39,-187.97,-28.31,61.36,-182.50
20041108 11:30,-117.11,-96.58,17.27,-158.57,-93.66,61.82,-198.00
20041108 12:30,-119.04,-83.32,24.77,-138.69,-84.08,59.11,-174.50
20041108 13:30,-122.73,-58.10,40.98,-119.49,-59.79,57.07,-164.00
20041108 14:30,-124.61,-40.75,50.86,-113.13,-44.23,57.46,-154.50
20041109 20:30,-292.35,-60.57,-8.86,-236.24,-40.29,65.57,-197.50
20041109 21:30,-167.66,-24.83,46.15,-171.56,-21.21,74.28,-198.00
20041109 22:30,-121.18,-22.48,52.99,-137.06,-17.23,68.71,-177.50
20041109 23:30,-113.82,-20.25,55.10,-134.87,-20.18,67.04,-162.00
20041110 02:30,-163.91,-40.85,65.53,-131.83,-19.38,68.96,-151.50
20041110 03:30,-181.71,-22.61,79.80,-138.27,-9.90,72.28,-153.50
20041110 04:30,-138.96,77.37,94.32,-133.38,35.59,70.35,-174.50
20041110 13:30,-144.63,-139.16,-9.62,-173.06,-121.25,56.88,-191.00
20041110 14:30,-110.99,-106.22,7.50,-136.30,-92.87,56.30,-173.50
20041110 15:30,-138.88,-105.28,22.81,-143.37,-93.73,58.85,-167.50
20050515 10:30,-115.00,-19.18,24.88,-101.14,-16.66,58.83,-179.50
20050515 11:30,-120.74,-26.17,38.71,-111.57,-27.04,57.97,-168.50
20050515 12:30,-121.89,-13.35,47.54,-109.25,-19.54,57.38,-159.50
20050515 13:30,-117.18,-2.01,54.82,-113.42,-13.32,57.52,-151.50
20050824 10:30,-13.15,13.55,-29.82,-174.16,-56.31,21.21,-157.00
20050824 11:30,-102.65,64.05,-36.04,-145.23,45.82,22.33,-173.50
20050824 12:30,-130.03,44.16,-17.38,-128.31,57.15,25.33,-161.50
20050824 13:30,-102.77,42.73,-10.44,-96.60,38.86,26.00,-151.00
20061215 00:30,-234.73,-70.40,25.35,-130.53,-7.11,49.25,-151.50
20061215 01:30,-196.67,-12.01,59.19,-144.32,5.20,58.94,-153.00
20061215 02:30,-225.99,42.88,68.28,-135.03,64.84,59.43,-152.50
20061215 03:30,-234.07,33.60,65.80,-138.55,64.18,58.88,-157.00
20061215 04:30,-169.83,21.63,59.34,-158.20,27.99,57.23,-158.50
20061215 05:30,-161.67,33.12,48.04,-139.33,26.91,55.15,-158.50
20061215 06:30,-136.23,15.73,39.76,-146.74,9.11,52.17,-160.00
20061215 07:30,-123.80,21.23,33.66,-156.30,4.44,49.24,-156.00
20150317 16:30,-91.35,-86.15,-43.96,-146.43,-62.05,16.40,-152.50
20150317 17:30,-114.18,-49.23,-38.65,-154.60,-55.74,21.06,-158.00
20150317 18:30,-100.24,-81.36,-17.89,-133.83,-96.03,28.03,-165.50
20150317 19:30,-103.64,-65.37,2.53,-145.58,-83.93,35.10,-179.50
20150317 20:30,-151.85,-66.53,13.70,-159.37,-102.83,41.69,-190.00
20150318 00:30,-161.39,-79.50,73.26,-162.88,-64.35,76.71,-194.50
20150318 01:30,-134.86,-50.60,68.61,-150.69,-46.64,73.18,-180.50
20150318 02:30,-131.09,-61.50,56.62,-138.70,-44.62,69.20,-163.50
20150318 03:30,-125.17,-39.25,56.82,-121.75,-23.42,66.33,-151.50
20150623 02:30,-121.37,-44.73,37.74,-119.78,-26.38,36.12,-157.50
20150623 03:30,-142.26,24.65,65.05,-163.64,-15.82,46.89,-186.00
20150623 04:30,-167.30,34.83,48.77,-174.87,32.67,54.56,-188.50
20150623 05:30,-128.61,24.26,31.44,-186.59,9.77,54.08,-175.00
20150623 06:30,-148.95,-7.31,21.80,-121.87,6.21,52.98,-162.00
20150623 07:30,-115.01,-14.95,33.53,-105.01,-12.57,52.68,-153.00
20150623 08:30,-88.91,-23.55,34.70,-116.25,-21.14,52.47,-153.00
20150623 09:30,-102.77,-23.96,23.70,-129.71,-22.56,50.49,-151.00
20151220 21:30,-146.40,-34.12,20.53,-159.72,-65.03,46.47,-155.00
20151220 22:30,-142.00,-23.62,32.18,-160.41,-52.87,54.00,-163.50
20151220 23:30,-127.63,-28.66,37.72,-144.25,-36.38,56.49,-154.50
20151221 00:30,-141.48,-41.27,37.38,-139.10,-11.31,57.72,-153.50
20151221 01:30,-136.44,-47.35,39.01,-145.05,-44.39,64.69,-156.00
20180826 05:30,-178.36,27.37,60.50,-181.57,41.77,44.44,-164.50
20180826 06:30,-164.26,7.90,42.74,-206.88,23.60,45.98,-174.50
20180826 07:30,-103.44,-67.23,6.52,-221.10,-18.19,42.24,-161.50
20180826 08:30,-88.76,-82.62,-20.68,-162.05,-50.71,34.42,-152.50
