date,Bx,By,Bz,Mx,My,Mz,dst
20000406 21:30,-206.48,-91.75,-3.35,-184.32,-107.16,45.26,-261.00
20000406 22:30,-190.84,-126.75,31.73,-198.40,-131.34,65.56,-278.50
20000406 23:30,-180.00,-162.30,58.00,-217.83,-135.42,86.74,-279.00
20000407 00:30,-222.67,-157.73,117.41,-228.04,-70.70,105.63,-269.50
20000715 21:30,-326.49,-116.94,14.98,-292.76,-99.56,41.69,-284.50
20000715 22:30,-193.59,-123.57,67.52,-253.16,-118.95,58.93,-280.00
20000715 23:30,-189.85,-114.22,83.65,-215.28,-111.37,65.20,-290.00
20000716 00:30,-212.26,-129.45,87.37,-235.11,-100.51,75.56,-300.00
20000716 01:30,-213.84,-85.39,102.16,-217.94,-75.68,79.58,-289.00
20000716 02:30,-225.07,-65.86,83.36,-203.77,-53.70,74.07,-268.50
20010331 11:30,-209.79,-48.98,75.57,-209.77,-32.16,91.70,-275.50
20010331 12:30,-185.99,-7.97,69.37,-180.01,-12.95,86.63,-254.00
20010331 17:30,-229.26,-59.68,4.65,-195.38,-61.96,60.95,-250.50
20010331 18:30,-253.78,-52.52,18.72,-197.21,-103.36,67.63,-261.50
20010331 19:30,-217.21,-34.88,50.41,-194.17,-74.68,74.17,-262.50
20010331 20:30,-258.07,-35.03,60.32,-196.03,-90.66,79.42,-270.00
20010331 21:30,-237.29,-30.46,90.42,-199.22,-63.81,85.27,-276.50
20010331 22:30,-218.79,-39.75,87.12,-192.47,-41.15,84.18,-251.00
20010411 23:30,-200.41,-93.91,52.69,-202.54,-92.31,71.79,-253.50
20011106 03:30,-274.44,4.05,78.45,-275.79,3.10,60.59,-275.00
20011106 04:30,-268.41,8.95,131.69,-183.30,31.81,84.42,-284.50
20011106 05:30,-231.90,19.93,157.74,-188.12,-7.45,93.13,-290.00
20011106 06:30,-198.20,-34.56,131.94,-202.09,-29.46,94.57,-284.00
20011106 07:30,-206.87,-65.83,96.72,-207.45,-40.61,90.26,-276.00
20011106 08:30,-229.52,-50.62,74.91,-210.75,-22.76,85.87,-267.50
20031029 20:30,-473.15,-48.63,3.81,-240.73,-103.26,68.93,-260.50
20031029 21:30,-300.45,8.58,86.78,-217.45,-29.29,83.26,-274.50
20031030 03:30,-280.58,-52.44,135.46,-223.13,-29.13,122.70,-288.00
20031030 04:30,-212.29,-11.98,124.83,-205.16,-33.58,112.80,-258.50
20031030 20:30,-454.49,-13.16,14.50,-267.48,-87.71,93.42,-278.00
20031031 00:30,-248.69,-67.36,124.00,-266.27,-35.01,127.20,-276.50
20031120 16:30,-314.55,-135.71,-56.38,-292.37,-111.56,43.85,-279.00
20031121 00:30,-233.63,-68.88,98.49,-232.71,-46.75,110.39,-282.50
20041108 09:30,-197.90,-19.93,33.05,-284.11,-59.91,81.85,-266.50
20041110 07:30,-141.73,43.88,69.53,-226.11,7.06,87.35,-258.50
20041110 08:30,-179.51,48.06,35.17,-254.90,19.87,81.46,-258.00
20041110 09:30,-222.63,33.65,18.37,-252.37,-27.00,72.43,-260.50
